,Type,Site,Impurity,AB,(+1/0)_DFT,train_mean,train_std
0,IV-IV,M_i_neut,Cl,GeC,0.9301159999999999,1.0483249372252013,0.087468901228702
1,III-V,M_i_neut,Te,BAs,1.075617,0.909342918411161,0.05759267016841804
2,IV-IV,M_i_B,Cd,GeC,2.240143,1.3783754536577348,0.04548914592906668
3,III-V,M_i_B,Zr,BP,1.1638549999999999,0.9712377198643001,0.046466634437130346
4,III-V,M_B,Ag,GaN,2.349557,2.244645588280206,0.10337814138692138
5,III-V,M_i_neut,Bi,BSb,0.9450350000000001,0.85221546666602,0.03871449540527313
6,II-VI,M_B,Ca,ZnS,2.438316,2.435070164282755,0.052673603815561146
7,II-VI,M_B,V,CdO,1.151263,1.174449917802677,0.08428024573616735
8,IV-IV,M_i_neut,S,SnC,0.7117760000000001,0.9961611785391664,0.05479833246726236
9,II-VI,M_i_neut,Zr,ZnS,2.2778,2.214649517510414,0.04063465454934584
10,IV-IV,M_i_neut,Br,SnC,0.814702,1.000051536059819,0.08503734175730746
11,II-VI,M_i_A,Ta,ZnS,2.5628330000000004,2.022502275142955,0.041394178088305665
12,IV-IV,M_i_neut,Cd,SnC,1.6193739999999999,1.1678776153328911,0.0550500964066082
13,IV-IV,M_i_B,Mg,SnC,1.607065,0.9978982390932988,0.08211355331401902
14,III-V,M_i_B,Cs,InN,1.042062,1.5576519822730694,0.05637641717327143
15,IV-IV,M_i_neut,Re,GeC,1.1505,1.2443938462836364,0.03594210115984129
16,II-VI,M_B,Hf,CdSe,1.1213790000000001,1.2676962488094676,0.05591818547235653
17,III-V,M_i_B,Ta,BP,0.8750399999999999,0.9169430558802809,0.046490687034055386
18,II-VI,M_i_A,Ta,CdO,1.616858,1.3459035667865664,0.03538640368372423
19,IV-IV,M_B,Nb,GeC,0.82511,1.2076724655878273,0.06561768995574506
20,II-VI,M_i_A,In,ZnO,2.3213779999999997,1.8379346353483377,0.03551862614070559
21,II-VI,M_A,Re,ZnO,1.744193,1.3507012235576088,0.06960803079842073
22,II-VI,M_i_A,Si,CdO,1.405908,1.038299271525101,0.038238554229498685
23,IV-IV,M_i_A,Mo,GeC,0.991186,1.2262652118821111,0.04083036180461253
24,IV-IV,M_A,Rb,SiC,0.783644,0.8833133720815693,0.06788228518953687
25,IV-IV,M_i_A,Sn,SnC,1.738462,1.3448576884724808,0.04328221207728387
26,IV-IV,M_B,Sc,SiC,1.797282,1.290262587438819,0.07842190917052429
27,III-V,M_i_A,S,BAs,0.500512,0.6019503711721281,0.06207720443764833
28,III-V,M_B,Zr,AlP,1.313276,1.052695539857308,0.058990861762948044
29,IV-IV,M_B,Nb,SnC,0.614056,1.0041013948680035,0.0646637559452254
30,II-VI,M_i_A,Ta,CdS,1.8872830000000003,1.660911179990442,0.035487902052944505
31,II-VI,M_i_A,Y,ZnS,2.623325,2.4509733884041918,0.04982960560501038
32,IV-IV,M_i_B,Ir,SiC,1.185547,1.615036509554475,0.05389440936975346
33,III-V,M_i_A,Au,BP,1.286363,1.2385492675006817,0.05563193484530848
34,IV-IV,M_i_B,Ru,GeC,0.653053,1.3276393452152937,0.03214321128599584
35,IV-IV,M_i_B,Ta,SnC,1.396484,1.247462444311247,0.047968327829352696
36,IV-IV,M_i_B,Si,SnC,1.519815,1.2317828241509954,0.046953288026859726
37,II-VI,M_i_B,Ga,ZnO,2.24067,1.8108240622110252,0.03765794421308654
38,II-VI,M_B,Na,CdS,1.8988040000000002,1.6828092369015466,0.05217407752597535
39,II-VI,M_i_A,Mo,CdS,1.822316,1.4666463329323034,0.03433015073321507
40,II-VI,M_i_neut,Pb,ZnS,2.5100540000000002,1.817369726124274,0.04719974509109041
41,IV-IV,M_B,I,SiC,2.031673,1.5812706783059733,0.08315989352998451
42,II-VI,M_i_neut,La,ZnSe,2.1082389999999998,2.0403465664054687,0.03694349853148103
43,II-VI,M_i_A,Tc,CdO,1.4238819999999999,1.0990034892150287,0.028777360403648138
44,II-VI,M_B,Zr,CdTe,0.744568,0.6845323510064472,0.03584464102739267
45,II-VI,M_B,La,CdTe,0.9762850000000001,0.8304063517699669,0.050804557372730215
46,II-VI,M_B,W,CdTe,0.43958800000000003,0.37307045752903145,0.03183499063120626
47,IV-IV,M_i_A,Ru,SiC,2.030186,1.669079041789852,0.04569177306793183
48,III-V,M_i_neut,Cl,BSb,-0.1024,0.1543987211450319,0.08124749856121069
49,II-VI,M_i_B,Al,ZnS,2.655321,2.0885864258065316,0.042568387456827596
50,IV-IV,M_i_B,Al,GeC,2.020244,1.4427013430883937,0.046959204941183476
51,III-V,M_i_neut,Pt,BP,0.265665,0.4754938598553542,0.058763269332588
52,III-V,M_i_neut,Ag,BP,1.4069120000000002,1.1243648502373813,0.049986009130405934
53,III-V,M_i_A,Ba,GaP,1.612571,1.544611740109394,0.056530603038804424
54,II-VI,M_B,Nb,CdTe,0.377087,0.5137338397011509,0.03985557327140923
55,IV-IV,M_i_A,Tc,SiC,1.708618,1.5933283576213442,0.04094154789089489
56,II-VI,M_B,Y,CdTe,0.7339479999999999,0.8491734053541776,0.03752497472551965
57,III-V,M_i_B,I,AlP,0.7229909999999999,1.2072219171465504,0.05699986029161759
58,II-VI,M_B,Ca,CdSe,1.503391,1.5838867215936143,0.03974170405889797
59,III-V,M_i_A,Be,GaN,2.588848,1.9631190562433276,0.08132746419581531
60,III-V,M_B,I,InN,1.507845,1.1673394009956748,0.07928982179173817
61,IV-IV,M_i_A,B,SiC,1.800266,1.628894271926771,0.044967932266143054
62,II-VI,M_B,Co,ZnS,1.973958,1.4412208831489501,0.05051092260960284
63,III-V,M_i_A,W,BP,0.421746,0.8258609635541984,0.050174263092661056
64,III-V,M_B,Ba,InP,1.436367,0.9639024218952169,0.06764198115480233
65,III-V,M_B,La,GaAs,0.6582319999999999,0.5602665839812447,0.05138125611729487
66,II-VI,M_B,Si,ZnS,0.601769,1.395715151811847,0.05328920906661768
67,II-VI,M_i_B,Sn,CdO,1.367734,1.2014831690939327,0.03366313658827902
68,III-V,M_i_B,Tc,BAs,0.511016,0.5160256439669941,0.0407380747843251
69,II-VI,M_B,Os,CdSe,0.013287,0.5638967597154041,0.04960787339521993
70,II-VI,M_B,Mo,CdTe,0.705866,0.3544446255786562,0.032086009893731
71,II-VI,M_B,Re,CdTe,-1.024745,0.3964198537135671,0.040049013297177076
72,II-VI,M_i_A,Ba,ZnSe,2.146619,2.1234874840828066,0.0365289258162542
73,II-VI,M_B,Ti,CdTe,0.787824,0.6729525894643718,0.030221253602693874
74,II-VI,M_B,Sc,CdTe,0.530193,0.7754464043871035,0.03216075435282555
75,II-VI,M_i_A,Cl,ZnO,0.264869,0.4705872482818296,0.04978524905345843
76,II-VI,M_B,Ta,CdTe,0.430462,0.5189708444768522,0.04825130099534767
77,II-VI,M_B,Ba,CdTe,1.445813,1.161576112311495,0.04208261110305518
78,IV-IV,M_i_neut,O,GeC,-0.281107,0.5861350036171133,0.04062471404729355
79,II-VI,M_i_A,Sc,ZnS,2.5601689999999997,2.3228047430063428,0.04741011550454595
80,II-VI,M_i_neut,Ti,ZnS,2.427066,2.0977145477753183,0.043718612351363303
81,IV-IV,M_B,Sb,SiC,1.8042880000000001,1.3851188510314312,0.07069912434260263
82,III-V,M_A,Hf,BAs,0.9281729999999999,0.7814373497717655,0.09181193407080086
83,II-VI,M_i_neut,Cs,CdS,1.778028,1.8891790473611116,0.05628930097980155
84,IV-IV,M_i_B,C,SnC,1.246668,0.9745101040747365,0.05838380668966906
85,IV-IV,M_B,Te,SnC,1.583503,1.1034735584150952,0.06232995616381563
86,IV-IV,M_i_B,F,GeC,-0.31041399999999997,0.3682427281150845,0.0896861482487169
87,II-VI,M_i_neut,Cs,ZnSe,2.082935,1.996288747763452,0.048873848213816955
88,IV-IV,M_A,Pb,SnC,-0.185133,0.3407578916855992,0.07402839190897328
89,II-VI,M_i_B,Ir,CdS,1.248897,1.2829202670455426,0.03736680676856309
90,II-VI,M_i_B,Bi,ZnSe,1.632662,1.6381467606099853,0.021579841976483456
91,II-VI,M_i_B,Mg,ZnS,2.7601080000000002,2.166538430933987,0.04519124058758119
92,II-VI,M_B,Sr,CdTe,1.324135,1.215947146528089,0.044648973378668556
93,II-VI,M_i_neut,Na,ZnO,1.391177,1.7815573278292736,0.04743359682447283
94,IV-IV,M_i_neut,Zn,SiC,2.055246,1.5846125437389211,0.05673975928206476
95,IV-IV,M_i_B,Al,SiC,2.053387,1.7062795502082273,0.046473643898874
96,II-VI,M_B,I,ZnO,1.658116,1.039522871586139,0.06786870699161061
97,IV-IV,M_A,Rh,GeC,0.8590770000000001,0.3966723427581711,0.06146659275332085
98,II-VI,M_B,Ca,CdTe,1.198016,1.0708591573295252,0.03677701863928119
99,II-VI,M_i_neut,Ir,ZnS,1.091375,1.4871995600122871,0.04720808066197642
100,IV-IV,M_i_B,C,SiGe,0.645027,0.3322474218076553,0.042738884653667805
101,IV-IV,M_B,Re,SnC,0.5229779999999999,0.8898126880492399,0.06793088285843692
102,III-V,M_i_B,C,AlAs,0.7640819999999999,0.6666546505054287,0.04412134216465942
103,III-V,M_A,Te,BP,1.212646,1.031663366308995,0.07521065450648076
104,II-VI,M_i_B,C,CdTe,1.084262,0.5410901322259274,0.0239723233780658
105,III-V,M_i_neut,Pb,AlP,1.784305,1.5848334227051162,0.04585653375664024
106,IV-IV,M_B,Li,GeC,1.796947,0.9526693729613246,0.08289600628062799
107,II-VI,M_i_B,Y,CdO,1.553084,1.5441991757793447,0.03787386224155434
108,II-VI,M_i_A,C,CdTe,0.099245,0.5357691417487661,0.026099598322685366
109,II-VI,M_i_A,W,CdTe,1.28124,0.9440030635697335,0.02768571884898079
110,IV-IV,M_A,As,SnC,1.085608,0.10374550302301906,0.08232704144182032
111,III-V,M_i_B,Pb,GaP,1.762525,1.3439252840094924,0.055088519665471236
112,IV-IV,M_i_neut,W,SnC,0.998575,1.0700009135281736,0.05476079132265958
113,II-VI,M_i_A,C,ZnTe,0.2996,0.49920137198553494,0.030135499083789243
114,II-VI,M_i_neut,W,ZnTe,0.9061020000000001,0.9441421963644038,0.04101724041141258
115,II-VI,M_i_neut,In,CdO,1.236045,1.3961792300751599,0.030724613535530857
116,II-VI,M_i_B,Sb,CdTe,1.0428959999999998,1.1821387042399025,0.023744083148467897
117,II-VI,M_i_A,Re,CdTe,1.175366,0.9713435981771102,0.02373650142114456
118,II-VI,M_B,Os,CdTe,-0.209443,0.19047773574023835,0.04329358162256529
119,II-VI,M_i_neut,C,CdTe,1.209,0.5418381887792744,0.024263245073297517
120,IV-IV,M_B,Bi,GeC,1.808876,1.3053431750460949,0.06729561707757419
121,II-VI,M_i_B,Re,CdTe,1.35169,0.9706793853018084,0.02428749688650135
122,II-VI,M_B,Ru,CdTe,-0.210806,0.24520734358465718,0.03214332835930051
123,II-VI,M_A,O,CdS,0.070012,0.6012818726550451,0.08826924554842289
124,II-VI,M_i_A,Al,CdS,1.898365,1.746222572644245,0.03654383753632671
125,II-VI,M_A,Ru,CdO,1.467675,0.692054784608495,0.047921534491147
126,II-VI,M_i_A,Pb,CdO,1.321094,1.187919861730644,0.03592259946941875
127,II-VI,M_B,Tc,CdTe,0.170025,0.39168435883674185,0.03120631659124457
128,II-VI,M_B,V,CdTe,0.30480799999999997,0.5854832115794755,0.03135178667360487
129,II-VI,M_B,Rh,CdTe,-0.23398899999999997,0.19391010868390868,0.028987936357130113
130,II-VI,M_i_B,Zr,CdTe,1.507943,1.2886550396940193,0.02343745006602663
131,II-VI,M_i_B,W,CdTe,1.277822,0.9409250346117158,0.03015554227123825
132,IV-IV,M_i_neut,Sr,Si,0.7737390000000001,0.7439325807434921,0.04715001974681706
133,II-VI,M_i_A,Be,CdS,1.4304620000000001,1.5962794037024115,0.04459710492946999
134,II-VI,M_i_neut,La,CdTe,1.529518,1.533533275374743,0.038706259035724985
135,IV-IV,M_i_A,C,Si,0.20518699999999998,0.18207106354696734,0.04662500759266152
136,II-VI,M_i_A,Sb,CdTe,0.954578,1.1825712663237842,0.022921213687144403
137,II-VI,M_i_neut,W,CdTe,1.245789,0.9395741354776241,0.030828432924436235
138,II-VI,M_i_neut,Sb,CdTe,1.314599,1.1816971344481313,0.022618376097644253
139,III-V,M_i_A,Tc,InP,1.0153370000000002,0.9054257484865638,0.03988966298313415
140,IV-IV,M_B,Au,GeC,1.410639,1.2461944250809949,0.07357485160502185
141,III-V,M_i_B,Ti,BAs,0.881309,0.5982570120408977,0.048072815746833426
142,II-VI,M_i_B,La,CdSe,1.9505259999999998,1.6466268324779612,0.03913650255166566
143,III-V,M_i_B,Mg,GaN,2.6825080000000003,2.0812197533131758,0.07314716345030728
144,II-VI,M_i_neut,Zr,CdTe,1.389989,1.2875283197436107,0.023046230534572585
145,II-VI,M_B,Cd,CdS,1.7128830000000002,1.3576329522076993,0.05195925397865234
146,II-VI,M_i_A,Sn,CdS,2.026679,1.6450071492623515,0.033620373674084804
147,II-VI,M_B,Hf,CdTe,0.682728,0.7695836048214961,0.04392167527410715
148,II-VI,M_i_B,Rb,CdS,1.7637990000000001,1.8719897476433054,0.04664407166472577
149,II-VI,M_i_B,Os,CdTe,1.109426,0.7988763999563647,0.024662213523063196
150,II-VI,M_i_neut,Y,CdTe,1.517213,1.5187122198751006,0.02541539724130517
151,II-VI,M_B,Zn,CdS,1.558606,1.2866916821726153,0.054532554996202534
152,II-VI,M_i_B,Be,ZnO,1.689171,1.6422771632529531,0.0613823181733845
153,II-VI,M_i_neut,Nb,CdTe,1.1400139999999999,1.0815522625652876,0.02457833154610689
154,IV-IV,M_i_A,Pb,Si,0.926127,0.6601516034052461,0.033285852297410705
155,II-VI,M_B,C,CdTe,-0.287075,-0.03587938869412235,0.03406137470081247
156,II-VI,M_i_A,Mo,CdTe,1.700763,0.9027674081159084,0.02052200311633469
157,II-VI,M_B,Rh,ZnSe,-0.046465,0.8080647320368761,0.03807845875894742
158,II-VI,M_i_B,Nb,CdTe,1.213552,1.0850424325943586,0.024596536859145854
159,III-V,M_i_neut,Sr,AlAs,1.7925689999999999,1.267876835766494,0.0538152962395916
160,IV-IV,M_i_A,Fe,SnC,0.642886,1.1429334077355264,0.051322116942287714
161,II-VI,M_i_neut,Re,CdTe,0.889301,0.9735778039223018,0.02402148925007752
162,II-VI,M_i_B,La,CdTe,1.680895,1.5280161474099534,0.030568026448304603
163,II-VI,M_B,C,ZnSe,-0.31700900000000004,0.4898556737929983,0.04611026846259972
164,II-VI,M_i_A,Os,CdTe,0.718629,0.7951626969445668,0.024150049856458366
165,IV-IV,M_i_neut,Ta,SiGe,1.515896,0.6017540961608351,0.03114076621395998
166,II-VI,M_i_B,Ag,ZnO,1.381956,1.5422686043493659,0.04822806275680753
167,II-VI,M_i_B,Sr,CdO,1.1097299999999999,1.5468783879679306,0.045137343358445395
168,III-V,M_i_B,Hf,InP,1.4184459999999999,1.1680742729255844,0.04837118138716858
169,II-VI,M_i_B,Ta,CdTe,1.325782,1.1198561768426871,0.023172281649667097
170,II-VI,M_B,Cr,CdTe,0.9118700000000001,0.5454329668630568,0.0278120595897993
171,IV-IV,M_B,Pd,SiC,1.880991,0.7619995795436986,0.06084599317157552
172,III-V,M_i_B,B,AlP,1.5473700000000001,1.3236327399128596,0.03979956372306221
173,II-VI,M_i_A,Nb,CdTe,1.448943,1.0887545045044846,0.02399926025180789
174,III-V,M_i_B,Ta,InAs,0.969859,0.6337943402448498,0.03723562448143787
175,III-V,M_i_B,W,InAs,0.736731,0.4814406073878811,0.03937474050505993
176,III-V,M_i_A,Te,AlAs,0.942825,1.115649918306551,0.03960353996182511
177,II-VI,M_i_B,Ti,CdS,1.8983330000000003,1.7622244806814549,0.03417740952147599
178,II-VI,M_i_A,Zr,ZnTe,1.5411620000000001,1.5157498842994308,0.028686663753072675
179,II-VI,M_i_A,Zr,CdTe,1.367175,1.2884106204625578,0.024853017718504625
180,III-V,M_i_neut,Mo,AlP,1.238743,1.2416646075228999,0.036813525620270016
181,III-V,M_B,Mg,GaP,0.79871,0.9573445129724887,0.0741764167787389
182,II-VI,M_A,Sb,ZnO,1.620392,0.9457484811608576,0.05118274591037761
183,II-VI,M_B,Rb,CdTe,1.612854,0.9362791442034931,0.03889679184605606
184,II-VI,M_A,Ir,CdO,0.9429219999999999,0.5526593988444721,0.04831944994735406
185,II-VI,M_i_B,Rh,CdS,1.097274,1.464725001974788,0.040502040727352896
186,II-VI,M_i_neut,Ta,CdTe,1.413564,1.1178613498123025,0.025186255822297502
187,IV-IV,M_A,Bi,SiC,1.624056,0.966287674938827,0.06201859900051835
188,II-VI,M_i_neut,Sc,CdTe,1.4589450000000002,1.4528038907552012,0.022507954709800132
189,II-VI,M_B,Fe,CdTe,0.137035,0.42446508992478443,0.029682009864551193
190,II-VI,M_i_B,As,ZnSe,1.200391,1.2705602226788182,0.0262168991343014
191,II-VI,M_B,Co,CdTe,0.409337,0.37776276870594566,0.03202778491832679
192,II-VI,M_i_neut,Ga,CdS,1.7867979999999999,1.8508882942785874,0.03478250842169127
193,II-VI,M_i_neut,Mo,CdTe,1.255908,0.9025412492254169,0.02090244365268942
194,II-VI,M_i_neut,Co,CdO,0.6896220000000001,0.9642578527778831,0.03149718362635983
195,II-VI,M_B,K,CdTe,1.5163440000000001,0.9553771115161283,0.04251698105578849
196,II-VI,M_i_B,Y,CdTe,1.6827459999999999,1.5212522786820717,0.022229349141231744
197,II-VI,M_i_A,Te,ZnSe,1.085034,1.1765428413414045,0.02434099188166991
198,II-VI,M_B,B,CdTe,-0.236839,0.4166335383063056,0.036931236316022575
199,II-VI,M_B,Be,CdTe,0.27786900000000003,0.7260138145035384,0.03957886297928412
200,III-V,M_i_neut,W,GaSb,0.331924,0.23248405434211153,0.04225821511651787
201,II-VI,M_i_A,Zn,ZnS,1.717066,1.8426729609754453,0.038900483471350215
202,II-VI,M_A,Zr,CdS,1.753384,1.1987581375518674,0.037476195503621745
203,II-VI,M_B,Li,ZnTe,1.122387,0.9568783439369721,0.04679126872409009
204,II-VI,M_i_neut,Ba,CdTe,1.581995,1.615657169859172,0.022312024865991285
205,II-VI,M_i_neut,As,CdS,1.6940990000000002,1.4572617554189191,0.030146206748101582
206,III-V,M_B,Hf,InSb,-0.107366,0.02448877200655323,0.05173105412698892
207,II-VI,M_i_B,Mo,CdTe,1.301108,0.9021337245142215,0.020061352657751788
208,II-VI,M_i_A,Ta,CdTe,1.433051,1.114915731797241,0.023817717037935306
209,III-V,M_i_A,Cl,GaP,-0.114933,0.5136695996664123,0.04944968955814629
210,IV-IV,M_i_neut,La,Ge,0.496122,0.6994599068935213,0.04135425882232679
211,II-VI,M_B,Mg,CdTe,0.9188620000000001,0.9491560138693789,0.045264784112688444
212,II-VI,M_B,Mn,CdTe,0.6133350000000001,0.5874871800821438,0.026627824663005086
213,II-VI,M_i_B,B,CdSe,1.509491,1.2247201738388944,0.036437263692079336
214,IV-IV,M_B,Rh,SiC,1.9177830000000002,1.2445472589343547,0.055724399967445305
215,II-VI,M_i_A,La,CdTe,1.597092,1.5339000440686128,0.038072353340589934
216,II-VI,M_i_neut,Os,CdTe,0.731474,0.7932227686631605,0.02490371811716695
217,IV-IV,M_B,Rb,SiGe,0.454872,0.27468915523680304,0.05151022598830094
218,II-VI,M_B,Cs,CdTe,1.621665,1.0624469536584353,0.03973701185066909
219,III-V,M_i_B,Zr,InN,1.723889,1.6570410384739858,0.05661813878427993
220,II-VI,M_B,Si,CdSe,0.270304,0.7185411874661682,0.04440101885086369
221,II-VI,M_B,Ir,CdTe,-0.22928800000000002,0.16024333066029897,0.03575230133634932
222,II-VI,M_i_B,Ti,CdTe,1.378543,1.2192162761815724,0.018053581813013572
223,II-VI,M_i_A,B,CdTe,1.078368,1.082949234196817,0.036464689441387095
224,III-V,M_i_neut,Ir,InP,0.568759,0.8274539234403392,0.04278057840627554
225,II-VI,M_i_B,Ru,CdTe,1.048505,0.9394234332904103,0.02693621404400261
226,II-VI,M_i_neut,I,ZnSe,0.830958,0.7880242213169375,0.039127287756032365
227,IV-IV,M_i_neut,Zr,Ge,0.366151,0.49094142401998403,0.027419966642111878
228,II-VI,M_i_A,Y,CdTe,1.571849,1.5188862627949855,0.02531082337141209
229,II-VI,M_i_B,Sc,CdTe,1.590878,1.4498570813670058,0.02430323638189356
230,III-V,M_i_B,In,AlAs,1.5504229999999999,1.2550723514866875,0.024424817269416636
231,II-VI,M_i_neut,B,CdTe,0.8995690000000001,1.0826532284861474,0.03501826979824136
232,III-V,M_i_B,Os,GaSb,0.206617,0.2117238087182225,0.036286034013398354
233,II-VI,M_i_neut,Ti,CdTe,1.379246,1.2227980461773131,0.014647752825496355
234,II-VI,M_B,Tl,ZnSe,1.158393,1.4696346822823816,0.04402875639339212
235,IV-IV,M_i_neut,Rb,SiSn,0.7475569999999999,0.6119386711913468,0.05534751925443728
236,II-VI,M_i_neut,Cd,CdS,1.655125,1.5948960423129364,0.03363011395579211
237,IV-IV,M_i_B,As,SiGe,0.529632,0.7380673834527176,0.029146241242876247
238,II-VI,M_A,C,CdSe,0.462433,0.15982467751728152,0.03842449868343148
239,III-V,M_i_B,Zn,BSb,0.730484,0.46207117825465555,0.034351722727303725
240,II-VI,M_i_neut,Sr,CdTe,1.580233,1.5917409645616967,0.02559609377601635
241,II-VI,M_i_A,Bi,CdSe,1.530718,1.424563851450598,0.02479862800821184
242,II-VI,M_i_neut,K,CdO,0.7744840000000001,1.2523133902740446,0.032836848119512055
243,II-VI,M_i_A,Sc,CdTe,1.47474,1.4502998459449619,0.02417178998546327
244,II-VI,M_i_B,Ba,CdTe,1.645039,1.6104670676088308,0.018723617606270067
245,II-VI,M_B,Li,CdTe,1.0199559999999999,0.7334079575585566,0.047083230705243694
246,II-VI,M_i_B,Rh,CdTe,0.583974,0.9001923274927076,0.02113300068931449
247,IV-IV,M_i_B,P,SiGe,0.419203,0.5536777467717787,0.029683359125679116
248,II-VI,M_i_A,Cu,ZnO,1.3864049999999999,1.5489218204286404,0.0397986497129914
249,II-VI,M_i_neut,Se,ZnS,1.1384020000000001,1.2760138922317907,0.045278099152624665
250,II-VI,M_i_A,Rh,CdTe,0.711322,0.9046176454376909,0.022311416093141672
251,II-VI,M_i_B,Br,CdO,0.404114,0.47849189298817085,0.058290971459199314
252,II-VI,M_i_B,B,CdTe,1.228173,1.0845874918453944,0.03279487237683284
253,IV-IV,M_i_B,N,GeC,0.218914,0.3602699225900482,0.074729643050395
254,II-VI,M_i_neut,Ru,CdTe,0.84921,0.9382492073106427,0.02420177585245664
255,II-VI,M_i_A,Ru,CdTe,0.453823,0.9413655269693217,0.026179044671452975
256,IV-IV,M_i_A,Tl,SiGe,0.760846,0.7828886020502175,0.034899261180433745
257,II-VI,M_i_B,Te,CdS,1.2173200000000002,1.3299072900001003,0.03791615163732866
258,II-VI,M_i_B,Tc,CdTe,1.300757,0.9632866342978265,0.018956596897188684
259,II-VI,M_A,C,CdTe,0.088785,0.03686035051549128,0.0382672151871097
260,II-VI,M_i_A,Tc,CdTe,0.893128,0.9618353770229213,0.021435573884207002
261,III-V,M_i_B,Cd,GaP,1.5229780000000002,1.2809712355420801,0.03947475409419911
262,II-VI,M_B,Na,CdTe,1.2660129999999998,0.8353399210536644,0.038309758718156554
263,II-VI,M_i_A,Li,ZnS,2.5365849999999996,2.0936935717600824,0.05126877749003506
264,III-V,M_i_B,B,AlSb,0.9802350000000001,0.6781648965498632,0.04747900564573166
265,II-VI,M_i_B,Mn,ZnS,2.388486,1.9417139374201053,0.041018077194731495
266,III-V,M_B,Os,AlSb,-0.336323,0.13759677470599688,0.07563255712347762
267,III-V,M_i_neut,In,InN,1.586934,1.651871037118648,0.04428773639803296
268,III-V,M_i_A,Mn,BSb,0.343512,0.292809637657544,0.04899978454085795
269,II-VI,M_i_A,Cd,CdS,1.555332,1.5945459012394205,0.031226202102478607
270,II-VI,M_B,Al,CdTe,0.241446,0.5609699937671078,0.027858733509140074
271,II-VI,M_i_A,Ti,CdTe,1.338351,1.2207089817474244,0.016301749638346002
272,II-VI,M_i_B,S,ZnTe,0.47863900000000004,0.5808581036827719,0.028012709742767282
273,IV-IV,M_i_B,O,SiSn,-0.351634,-0.06542019556460581,0.053321624244948886
274,II-VI,M_i_B,Cd,CdS,1.751723,1.5972766848329418,0.031104444766147085
275,III-V,M_i_A,S,InP,0.238155,0.7493106585602599,0.041124204362167904
276,II-VI,M_i_A,Ir,CdTe,0.840606,0.7310096398555441,0.021303423050718903
277,II-VI,M_B,Cd,CdSe,1.343825,1.096782567335057,0.04261070018542984
278,II-VI,M_B,Ni,CdTe,-0.201422,-0.018726248799598194,0.0631814141236886
279,II-VI,M_A,Rh,CdO,0.6896329999999999,0.5424992437146756,0.048261785294342135
280,II-VI,M_i_neut,Pt,CdS,0.6886260000000001,0.8989344229113894,0.047432287149965925
281,II-VI,M_i_neut,Sb,ZnTe,1.327891,1.2605324926824943,0.019176337553559304
282,II-VI,M_i_A,Ca,ZnTe,1.769734,1.7640993489648693,0.039376614196454086
283,II-VI,M_i_B,Na,ZnTe,1.661099,1.5774965262159437,0.03185979570328344
284,II-VI,M_i_B,Bi,CdTe,1.253332,1.3534077117348626,0.02540651689042802
285,II-VI,M_i_B,S,CdS,0.752005,1.0101670927963635,0.03508526287828088
286,II-VI,M_i_B,Ir,CdTe,0.738977,0.7273705324414714,0.01931236555051776
287,II-VI,M_i_neut,Rh,CdTe,0.492124,0.9024509964085485,0.02151602618436655
288,III-V,M_i_neut,Br,InP,0.208011,0.6014906971705806,0.046587812073251855
289,IV-IV,M_i_A,Os,GeSn,0.075948,0.030897225034030012,0.03317950221809987
290,II-VI,M_A,P,ZnS,1.317688,1.0565995072955627,0.06871965499913844
291,II-VI,M_B,Sb,CdTe,-0.128952,0.4329434736470924,0.03452341281125021
292,II-VI,M_i_neut,Ca,CdSe,1.5914780000000002,1.5301331421818982,0.024883654837942117
293,IV-IV,M_i_neut,Mn,GeC,1.1849100000000001,1.2462101456117889,0.0396312829420207
294,II-VI,M_i_neut,Ca,CdTe,1.544578,1.4670747908701653,0.02290019830753979
295,II-VI,M_B,Zn,CdTe,0.796517,0.6123341849029098,0.0287535308860186
296,IV-IV,M_A,W,GeC,0.827309,0.4737306834837254,0.07504811737813707
297,III-V,M_i_A,Pd,InN,0.8556790000000001,0.9421757857278248,0.0666663287315433
298,II-VI,M_i_B,N,CdTe,-0.13325,0.07807008629010566,0.049710067872238854
299,III-V,M_i_B,Nb,InSb,0.48619799999999996,0.4240094979558836,0.03488650162979001
300,II-VI,M_i_B,Cs,CdTe,1.476053,1.4729608147278863,0.030826657932240098
301,IV-IV,M_i_A,Ta,Ge,0.286812,0.4249620061600501,0.03281810949800892
302,II-VI,M_i_A,K,ZnSe,1.992664,1.870984735914585,0.04134989315430046
303,II-VI,M_i_neut,Cd,CdO,0.918858,1.124112877262954,0.030546239367208843
304,II-VI,M_A,Sb,CdTe,1.318324,0.5394276140346947,0.026071835298011565
305,II-VI,M_i_neut,N,CdTe,0.953837,0.09594116208037602,0.03935654404313823
306,II-VI,M_i_B,Hf,CdTe,1.535933,1.3610929663025195,0.024465314527500583
307,III-V,M_i_B,La,GaSb,0.8432709999999999,0.8529757298507711,0.04006389727558551
308,II-VI,M_i_A,V,CdTe,1.329189,1.1302262924306656,0.016730874371843858
309,II-VI,M_i_B,Sr,CdSe,1.587314,1.659529495309736,0.02958414862580938
310,II-VI,M_i_B,V,CdTe,1.120431,1.1295252346956546,0.017513797522699763
311,IV-IV,M_A,Na,GeSn,0.16021,-0.12120412341404144,0.04929410962976973
312,II-VI,M_i_neut,Tc,CdTe,0.8346969999999999,0.9626321364647958,0.01943259976056805
