Type,AB,Site,M,âˆ†H (A-rich),std_1,âˆ†H (B-rich),std_2,(+3/+2),std_3,(+2/+1),std_4,(+1/0),std_5,(0/-1),std_6,(-1/-2),std_7,(-2/-3),std_8
III-V,BSb,M_B,Ho,5.019741531,0.072182825,5.809153778,0.045188929,-0.961123819,0.044336875,-0.332028128,0.023969913,-0.093957123,0.064239093,0.316834305,0.024260935,1.063703485,0.074994532,1.678087199,0.043541727
III-V,BSb,M_B,Er,5.096772036,0.064704995,5.820016077,0.04223744,-0.943158098,0.04261364,-0.289156619,0.023013288,-0.099428204,0.061544673,0.304443368,0.021746205,1.07546752,0.075712411,1.678510827,0.042239362
III-V,BSb,M_B,Tm,4.976125617,0.084610645,5.649201732,0.053926517,-1.010610332,0.04762312,-0.23412286,0.024406678,-0.063826728,0.052406956,0.364175956,0.018190119,1.030829051,0.070669853,1.679146104,0.040229547
III-V,BSb,M_B,Yb,5.162460207,0.091925478,5.382107171,0.049673715,-0.979661358,0.029671801,-0.182606022,0.032034,0.040862858,0.052135695,0.426870715,0.037491251,1.08584908,0.074213971,1.620183312,0.04870199
III-V,BSb,M_B,Lu,5.358611246,0.053288702,5.77614624,0.069066866,-0.833833169,0.053716963,-0.190165961,0.052795107,-0.031758256,0.066972837,0.243366365,0.026004164,1.038104203,0.078685436,1.661826222,0.049849967
III-V,BSb,M_i_A,Li,3.472854361,0.061010929,4.629484689,0.078838425,-1.069297834,0.033532259,-0.344767016,0.100336931,0.401001088,0.03784476,1.151808923,0.081789006,1.47155047,0.09467099,1.792837136,0.081917185
III-V,BSb,M_i_A,Na,5.264786543,0.102497527,4.901160606,0.079156213,-0.966627191,0.046558853,-0.564920443,0.06182822,0.413408057,0.05739071,1.14015251,0.051285433,1.508950388,0.108770166,1.80461542,0.071803463
III-V,BSb,M_i_A,K,5.604684504,0.059533348,5.023614803,0.067595938,-0.825781,0.033922551,-0.265278078,0.050117092,0.445975688,0.044697779,1.32302265,0.041817358,1.47341664,0.095802571,1.827571179,0.078210353
III-V,BSb,M_i_A,Rb,5.724322276,0.189062934,5.42033407,0.095402168,-0.749433313,0.026714449,-0.311122921,0.082189994,0.383652221,0.102933812,1.305004717,0.054906358,1.574064517,0.125491294,1.865437985,0.073051317
III-V,BSb,M_i_A,Cs,6.618421509,0.04155867,5.418953659,0.051051135,-0.749539444,0.042616531,-0.34176344,0.047879898,0.500154675,0.075201546,1.444673539,0.061317409,1.626428176,0.11625649,1.902726842,0.075665441
III-V,BSb,M_i_A,Be,3.941417568,0.096804474,4.129238648,0.186353638,-1.214792789,0.028269089,0.099749548,0.050677631,0.231831111,0.051878301,0.8430251,0.094115526,1.495006771,0.06873066,1.793153356,0.033132828
III-V,BSb,M_i_A,Mg,4.855432248,0.162346106,4.838451339,0.158460769,-1.110705288,0.059987381,0.125869855,0.060979532,0.560830659,0.069960343,1.245694132,0.034899947,1.809635399,0.046204962,1.902561136,0.031872513
III-V,BSb,M_i_A,Ca,5.741414859,0.101976399,5.229765205,0.116776475,-1.075701832,0.045316227,0.008446274,0.063369428,0.748249808,0.060404072,1.157697229,0.050418632,1.618740528,0.07977284,1.850097727,0.076101798
III-V,BSb,M_i_A,Sr,6.538697594,0.153156093,5.66023784,0.091900876,-1.087276495,0.050649514,0.313176523,0.054282446,0.783585558,0.046154264,1.221036185,0.081902584,1.630946992,0.066749052,1.85987689,0.078824568
III-V,BSb,M_i_A,Ba,6.688998958,0.087577451,5.935810823,0.045988874,-1.027619569,0.051712769,0.246542561,0.069661161,0.786364488,0.058619412,1.3915622,0.057884308,1.641199549,0.086800599,1.861039681,0.077852955
III-V,BSb,M_i_A,B,5.196975358,0.096925961,4.975357572,0.080202771,-0.944128383,0.024350838,-0.49079769,0.036523525,0.593257591,0.012157556,1.000971735,0.015257416,1.407208782,0.011686721,1.759173617,0.030918334
III-V,BSb,M_i_A,Al,5.418022059,0.129037383,5.645272911,0.243047464,-0.398185008,0.094324234,-0.220032712,0.135322183,0.838569233,0.037256423,1.152715635,0.055108893,1.792004231,0.022833833,1.811013012,0.033967022
III-V,BSb,M_i_A,Ga,5.584321838,0.131034816,6.176848022,0.136227752,-0.778199244,0.073153199,-0.174052104,0.029138095,0.737296286,0.023059953,1.253585579,0.060552175,1.651249188,0.047901661,1.86785186,0.037635336
III-V,BSb,M_i_A,In,6.23106923,0.125458048,6.525664521,0.177682268,-0.673165143,0.05468127,-0.153201646,0.0545084,0.827084729,0.034963731,1.341973886,0.049613454,1.686369805,0.022367644,1.879550352,0.021945794
III-V,BSb,M_i_A,Tl,5.727475793,0.09113661,6.283572787,0.166985202,-0.681096838,0.026303847,-0.253585215,0.028296417,0.798142202,0.041376841,1.471076765,0.079300895,1.618447759,0.035328954,1.951655708,0.01832778
III-V,BSb,M_i_A,C,6.336562148,0.126754894,6.149966017,0.173785622,-0.863733549,0.081066993,-0.09730139,0.11131465,0.281608056,0.053803834,0.677667251,0.052290867,1.147028381,0.086177693,1.865021262,0.027221691
III-V,BSb,M_i_A,Si,5.316030567,0.101861822,6.995052998,0.105286747,-0.936703059,0.026263003,0.002495234,0.054885234,0.77032779,0.041098002,0.989067226,0.050118457,1.50195475,0.033637631,1.919896642,0.044235723
III-V,BSb,M_i_A,Ge,5.53420819,0.10288005,7.080219755,0.093147695,-1.02210568,0.052414198,0.022604918,0.093583045,0.652539909,0.034874141,1.052982642,0.062361708,1.48595232,0.053957487,1.885348436,0.041774386
III-V,BSb,M_i_A,Sn,6.472291081,0.128136199,7.407863793,0.131213075,-0.832086542,0.07390037,0.151697554,0.068615202,0.728741814,0.04341966,1.212958449,0.067168954,1.66123999,0.017954943,1.908417062,0.04016883
III-V,BSb,M_i_A,Pb,6.494861631,0.125027472,7.158568987,0.155078601,-0.736721378,0.030617739,0.22156924,0.064033806,0.842691379,0.050156984,1.350194792,0.049831698,1.799862344,0.0233289,1.884177961,0.032736564
III-V,BSb,M_i_A,N,5.366136631,0.300990719,6.055422503,0.20623827,-0.654619245,0.084552543,-0.286437926,0.092143156,0.347038628,0.074630098,0.723185175,0.075482719,0.943807812,0.094317944,1.807076569,0.018099419
III-V,BSb,M_i_A,P,7.608290327,0.137622849,8.127567078,0.157768799,-0.5901767,0.049595951,-0.079994788,0.083187917,0.568091535,0.062713649,0.989424971,0.046149937,1.31618354,0.041768108,1.72512868,0.04077424
III-V,BSb,M_i_A,As,7.58213573,0.157877579,8.422342385,0.180204488,-0.436799474,0.104243277,0.14909144,0.043892357,0.64260645,0.036562407,1.079401325,0.029625302,1.35820418,0.038533051,1.748150314,0.03682328
III-V,BSb,M_i_A,Sb,8.233239537,0.184375112,8.798918242,0.250978745,-0.236634309,0.081170007,0.375791801,0.064536239,0.886210963,0.024515002,1.274985042,0.052938247,1.613824416,0.025123597,1.872821261,0.023856262
III-V,BSb,M_i_A,Bi,7.078850504,0.129269059,7.650948751,0.192513501,-0.321056288,0.146862596,0.279159267,0.059209906,1.067779429,0.056303663,1.217316902,0.058618755,1.693279795,0.011145299,1.87379949,0.035427196
III-V,BSb,M_i_A,O,4.722726387,0.133962098,6.005242616,0.260511513,-0.65892437,0.115077375,-0.324883966,0.157024634,-0.035081318,0.110570022,0.492418092,0.161347619,0.893112949,0.202099336,1.874500932,0.066871635
III-V,BSb,M_i_A,S,7.802335975,0.240129584,8.075290405,0.317405661,-0.759675526,0.092544998,-0.179069407,0.077457465,0.361157131,0.077270792,0.690131332,0.078009147,1.141866155,0.079660412,1.853423087,0.036430978
III-V,BSb,M_i_A,Se,7.803121049,0.136207461,8.158388878,0.256483235,-0.649464867,0.049141262,0.143195694,0.044120981,0.57268962,0.065436501,0.896447598,0.056080351,1.178077034,0.026938494,1.782874488,0.044637009
III-V,BSb,M_i_A,Te,8.33986299,0.200337839,8.356072661,0.247683879,-0.448598698,0.055577558,0.148606609,0.067800532,0.669968859,0.055457838,1.094692973,0.064529202,1.352282604,0.049614425,1.918480756,0.037735649
III-V,BSb,M_i_A,F,3.507542355,0.14554011,5.594654403,0.330539793,-0.392931036,0.246220352,0.030657655,0.312563566,0.445140716,0.255853244,0.601996391,0.263949487,2.00934964,0.335846435,2.23559353,0.187957255
III-V,BSb,M_i_A,Cl,6.963006975,0.642934581,7.419066782,0.607250603,-0.552379581,0.117096422,-0.345404027,0.088390691,-0.012620976,0.102751239,0.270225931,0.024439998,1.495886912,0.121535867,2.040190504,0.028855798
III-V,BSb,M_i_A,Br,7.300061047,0.340844599,7.242733286,0.435158434,-0.344556341,0.127547651,-0.020117672,0.049512263,0.280270793,0.054436158,0.552778192,0.024265858,1.496083392,0.122339218,2.035809032,0.05173761
III-V,BSb,M_i_A,I,7.798020117,0.240774115,7.683729803,0.358004994,-0.42932519,0.112041392,-0.189578981,0.081374864,0.319895872,0.04680641,0.800878525,0.035583099,1.705541158,0.037140066,1.956853746,0.053145777
III-V,BSb,M_i_A,Sc,5.552894465,0.149434388,5.925317438,0.108324939,-0.328565123,0.090898915,0.261484321,0.051772465,0.725081749,0.042064564,1.277405175,0.032635348,1.562951424,0.051102555,1.856514028,0.064153373
III-V,BSb,M_i_A,Ti,4.864668286,0.193316618,5.519061807,0.106923437,-0.629359016,0.052954105,-0.026641801,0.053993343,0.632582689,0.027897103,1.070920828,0.04689784,1.482928845,0.027164093,1.676971182,0.052485117
III-V,BSb,M_i_A,V,4.598961091,0.15703321,5.267536762,0.09397157,-0.892760146,0.077409125,-0.254817726,0.011603527,0.373681841,0.037493134,0.927851143,0.039140168,1.385177996,0.054501499,1.597970375,0.069222811
III-V,BSb,M_i_A,Cr,3.892122791,0.241333916,4.76801688,0.138881385,-1.056696523,0.065783179,-0.401931941,0.046038686,0.255095793,0.035225692,0.90030972,0.047955656,1.461082603,0.03467617,1.669906648,0.070275075
III-V,BSb,M_i_A,Mn,3.563374305,0.724237417,4.936198474,0.099205974,-1.402226169,0.091188859,-0.321682921,0.096630514,0.354391528,0.013628753,0.864601945,0.051105223,1.3747753,0.013378451,1.764289207,0.078230471
III-V,BSb,M_i_A,Fe,4.205551625,0.250474389,4.983604587,0.173117748,-1.162941877,0.057697938,-0.285655589,0.02767099,0.356311189,0.047647006,0.765416884,0.043406903,1.345307877,0.023193885,1.671341003,0.048976271
III-V,BSb,M_i_A,Co,4.445397888,0.349216598,5.123142107,0.271347237,-1.046643579,0.051263497,-0.522791828,0.060876111,0.239612732,0.054225337,0.830087512,0.040073049,1.371784488,0.024662209,1.711834337,0.036102229
III-V,BSb,M_i_A,Ni,3.958565727,0.257482998,5.017755854,0.320169682,-1.090316908,0.050500679,-0.44280651,0.040397701,0.238034806,0.058796392,0.864497433,0.045220756,1.362266932,0.026524237,1.754249567,0.023796278
III-V,BSb,M_i_A,Cu,3.57004871,0.358496169,4.483456088,0.529991369,-1.099612118,0.039381384,-0.638284046,0.031977279,0.563381913,0.053789414,1.029703942,0.047643427,1.491024512,0.045434382,1.773821946,0.031511039
III-V,BSb,M_i_A,Zn,4.846872753,0.176759581,5.720844055,0.155549362,-0.843970668,0.066778248,-0.057646151,0.04011609,0.524789751,0.046901171,1.106168322,0.045715765,1.681070954,0.02042636,1.845583368,0.030235693
III-V,BSb,M_i_A,Y,6.361864551,0.103543722,6.346938396,0.112581622,-0.46432118,0.082566055,0.328947067,0.052743496,0.813178631,0.049921968,1.250679804,0.05312879,1.603768868,0.03790972,1.836509095,0.063074253
III-V,BSb,M_i_A,Zr,5.933951965,0.14680199,6.310410866,0.162550503,-0.538369482,0.043922674,-0.019044965,0.053328103,0.539781202,0.076027186,1.18795652,0.062144674,1.434003923,0.04303078,1.704956902,0.056546733
III-V,BSb,M_i_A,Nb,5.956693191,0.243351765,6.573088326,0.187784421,-0.779851298,0.094676417,-0.06218439,0.064655554,0.440670449,0.042683475,1.009739405,0.041586643,1.350289649,0.036957049,1.643992401,0.047651868
III-V,BSb,M_i_A,Mo,5.645577349,0.241003391,6.307775512,0.188751205,-0.895993212,0.074984654,-0.481291003,0.068440633,0.139815394,0.053755306,0.857354423,0.061617982,1.199822467,0.041449353,1.592833278,0.048756693
III-V,BSb,M_i_A,Tc,5.91429182,0.373802964,6.254064928,0.251853465,-1.076046919,0.082896547,-0.414430671,0.072966818,0.138993218,0.077554544,0.774536256,0.054265661,1.070224901,0.025151242,1.588955027,0.057219575
III-V,BSb,M_i_A,Ru,5.185785106,0.139728394,5.854983808,0.175633695,-1.033866663,0.021253786,-0.370861059,0.040923887,0.157900007,0.065170133,0.820630853,0.054497132,1.056019626,0.025981367,1.621482302,0.039703026
III-V,BSb,M_i_A,Rh,5.064792515,0.13871974,5.620590226,0.263708193,-1.111263497,0.019247312,-0.608572351,0.048690482,0.131438138,0.063575201,0.843239693,0.054262771,1.090403896,0.024233714,1.641432016,0.031804236
III-V,BSb,M_i_A,Pd,4.85008525,0.183032831,5.825194576,0.216998826,-1.090120749,0.036404407,-0.435875134,0.049997772,0.066745132,0.038794602,1.01158792,0.061101266,1.216809346,0.033904641,1.689020789,0.027704422
III-V,BSb,M_i_A,Ag,4.71256722,0.325904828,5.402611376,0.406930327,-0.919658997,0.058358383,-0.576710678,0.053275375,0.560729575,0.038008092,1.18185823,0.045584274,1.524975601,0.031189066,1.89009365,0.017623675
III-V,BSb,M_i_A,Cd,5.656433382,0.177761422,6.205705119,0.180633055,-0.737714335,0.04348584,0.091848236,0.026176742,0.588671894,0.051212082,1.163928423,0.050273712,1.686527255,0.039155347,1.887366972,0.021053223
III-V,BSb,M_i_A,La,6.46411834,0.104790221,6.533084199,0.087280165,-0.47074871,0.065663453,0.223780433,0.096471861,0.702323167,0.036802952,1.349428151,0.045223935,1.62061824,0.063115449,1.814721283,0.07326065
III-V,BSb,M_i_A,Hf,6.047128725,0.23861864,6.335613771,0.213574078,-0.52474558,0.037363812,-0.033119702,0.07616069,0.617893689,0.062724413,1.299421864,0.056087353,1.564024501,0.031886535,1.702921587,0.048878782
III-V,BSb,M_i_A,Ta,6.841153757,0.54208587,7.417713424,0.40568307,-0.660955029,0.056917862,-0.067896917,0.073337636,0.466649841,0.089986221,1.124020809,0.119591263,1.4322019,0.068518097,1.615338031,0.041276254
III-V,BSb,M_i_A,W,6.415971232,0.294048666,7.017224544,0.311122152,-0.775858139,0.040700911,-0.494403875,0.080647998,0.019864552,0.079877085,0.986698549,0.065056207,1.30146574,0.042563663,1.558370322,0.041066845
III-V,BSb,M_i_A,Re,6.794092729,0.375203051,7.426097429,0.295995285,-0.970633008,0.029198811,-0.248901758,0.088481285,0.278657658,0.055906791,0.899768953,0.058873833,1.205881279,0.042171873,1.610368465,0.044472471
III-V,BSb,M_i_A,Os,6.295428866,0.248796858,6.689907499,0.212062011,-0.912087231,0.030630662,-0.334446336,0.114253897,0.061555399,0.02532782,0.839654127,0.043837163,1.080615273,0.030335758,1.597327769,0.040871434
III-V,BSb,M_i_A,Ir,5.542578551,0.205058738,6.289331081,0.275388137,-0.962905019,0.020002177,-0.447975258,0.131960409,-0.017189498,0.042178099,0.84749429,0.026988117,1.212711346,0.031119895,1.642025434,0.032983239
III-V,BSb,M_i_A,Pt,5.269778222,0.155188373,6.161825209,0.356113974,-1.13448675,0.030139385,-0.355236634,0.103101377,-0.038504254,0.050376071,1.046998457,0.021091886,1.351893292,0.04124896,1.693730575,0.025496715
III-V,BSb,M_i_A,Au,5.181670215,0.296574434,5.816890031,0.481275728,-1.138015504,0.026164727,-0.422890031,0.066718792,0.282229937,0.059542058,1.081499093,0.053753675,1.488435348,0.014725773,1.714973569,0.028283939
III-V,BSb,M_i_A,Hg,5.49424899,0.11294061,6.098762569,0.154014343,-0.780386737,0.071684097,0.010965217,0.12527462,0.319013489,0.039892837,1.317479615,0.063776137,1.66530477,0.040544631,1.831242213,0.032614528
III-V,BSb,M_i_A,Ce,5.805934509,0.129837706,6.504632873,0.100857639,-0.528342626,0.052308242,0.213616533,0.093959778,0.696252686,0.064481536,1.415054733,0.046550415,1.662415521,0.065025639,1.793061228,0.070432884
III-V,BSb,M_i_A,Pr,6.270229949,0.093651883,6.513595262,0.10721499,-0.573692447,0.05021485,0.176994275,0.082187839,0.687147179,0.0663346,1.389057207,0.045745222,1.649798228,0.063105009,1.79051564,0.068993884
III-V,BSb,M_i_A,Nd,6.231173229,0.112158313,6.454056034,0.110560323,-0.639060668,0.058445017,0.162471472,0.079275019,0.717621788,0.067055197,1.408822578,0.038539681,1.683461054,0.061061732,1.793037921,0.067193395
III-V,BSb,M_i_A,Pm,6.258623127,0.109439169,6.416032102,0.110900861,-0.639036217,0.059320831,0.1629438,0.073317003,0.756477349,0.069002635,1.392254215,0.035738003,1.676381362,0.060372906,1.783487233,0.066330405
III-V,BSb,M_i_A,Sm,6.032733328,0.160404185,6.195038776,0.105878743,-0.613505366,0.070342402,0.092192674,0.063106622,0.885695444,0.071573536,1.487059362,0.035042107,1.682305366,0.063347965,1.782389172,0.065814601
III-V,BSb,M_i_A,Eu,6.416061394,0.159676549,5.971261775,0.104386336,-0.857807989,0.072856013,0.288535241,0.062494779,0.857037867,0.078961484,1.478519335,0.036372546,1.601856448,0.059076398,1.752560512,0.067163217
III-V,BSb,M_i_A,Gd,6.194145522,0.125935904,6.373616903,0.106628363,-0.42346679,0.05433073,0.146592572,0.068818362,0.647313978,0.067998426,1.372825709,0.037489408,1.652893508,0.054380515,1.745070484,0.064916658
III-V,BSb,M_i_A,Tb,5.817848747,0.146316318,6.369345135,0.103423336,-0.533507366,0.053872313,0.187331999,0.075974048,0.666221204,0.073269522,1.408884698,0.043013674,1.683414907,0.055494797,1.765839812,0.06374525
III-V,BSb,M_i_A,Dy,6.010343687,0.150382151,6.167724581,0.104899507,-0.680487733,0.06705033,0.13016124,0.071293546,0.746500978,0.077667084,1.436934683,0.053422855,1.701076711,0.0658154,1.743838111,0.063500532
III-V,BSb,M_i_A,Ho,6.039105885,0.140196488,6.215412126,0.102657201,-0.5575806,0.060033741,0.151932477,0.069910297,0.734908361,0.076842907,1.423896538,0.053154505,1.69546541,0.055670186,1.742287762,0.063894223
III-V,BSb,M_i_A,Er,6.081406838,0.121931958,6.235495008,0.103092425,-0.441427019,0.055289363,0.174713276,0.067897947,0.710449401,0.084885946,1.428568038,0.051860669,1.683051372,0.049880538,1.74061574,0.065349201
III-V,BSb,M_i_A,Tm,5.948156198,0.175545563,5.944410975,0.103321662,-0.589276443,0.054087457,0.199042024,0.069887056,0.757716708,0.085067152,1.531383814,0.056537973,1.69181077,0.046842521,1.75246726,0.064082231
III-V,BSb,M_i_A,Yb,6.332929265,0.161793613,5.672501162,0.099906285,-0.764590751,0.046665115,0.317880381,0.06975551,0.845419166,0.070097862,1.511893148,0.060458045,1.601230725,0.057621835,1.711772328,0.07011383
III-V,BSb,M_i_A,Lu,6.226262273,0.12777997,6.076133718,0.128674546,-0.512526182,0.015332696,0.133031283,0.081543909,0.709306425,0.079775202,1.435378649,0.070800703,1.591041653,0.043332832,1.713861921,0.061766094
III-V,BSb,M_i_B,Li,3.471917564,0.061484269,4.624753012,0.078621328,-1.068512896,0.033430498,-0.344694206,0.099961271,0.40111075,0.037811417,1.156199792,0.082082218,1.47687575,0.092835667,1.797404141,0.083490011
III-V,BSb,M_i_B,Na,5.247425882,0.106380625,4.881068535,0.078903693,-0.961556325,0.044570422,-0.586288104,0.060090477,0.41313083,0.057607561,1.139838943,0.052532799,1.495207605,0.108664471,1.789131161,0.070325865
III-V,BSb,M_i_B,K,5.644336382,0.063405325,4.991755905,0.063735041,-0.787158669,0.036593187,-0.257759157,0.04743798,0.447067228,0.044767342,1.306821646,0.040143143,1.470562294,0.096415,1.801063203,0.076737016
III-V,BSb,M_i_B,Rb,5.751465911,0.192446783,5.368857708,0.087018146,-0.718649244,0.02663246,-0.272896797,0.081495031,0.385221925,0.103124577,1.291934168,0.0630641,1.561563236,0.130246136,1.851811873,0.0751384
III-V,BSb,M_i_B,Cs,6.664798069,0.048541171,5.357340378,0.043890438,-0.684131851,0.055428238,-0.216268354,0.054535401,0.503270559,0.075176329,1.439960566,0.055577366,1.624883333,0.117040501,1.926973043,0.073755179
III-V,BSb,M_i_B,Be,3.933092827,0.096021833,4.118753587,0.187015151,-1.216097698,0.029248019,0.098602949,0.051274178,0.231825138,0.051965212,0.847645466,0.094630579,1.498671241,0.067484443,1.800262579,0.034411722
III-V,BSb,M_i_B,Mg,4.833458674,0.166309207,4.816337088,0.159504587,-1.100273982,0.061488248,0.100128886,0.055780192,0.560992993,0.070134976,1.239157201,0.035681021,1.792435238,0.044406207,1.882314871,0.029700755
III-V,BSb,M_i_B,Ca,5.799685229,0.110297227,5.195662123,0.116256136,-1.033465287,0.04535937,0.021866487,0.070097432,0.749034236,0.060163378,1.135877383,0.044055158,1.61682521,0.080971732,1.820931935,0.074949227
III-V,BSb,M_i_B,Sr,6.5735516,0.158737407,5.598271543,0.088205279,-1.046635298,0.050039966,0.365005923,0.050772649,0.785021116,0.045856841,1.205728986,0.090184816,1.62451762,0.071920089,1.847580076,0.080290038
III-V,BSb,M_i_B,Ba,6.76813562,0.107921254,5.855732886,0.041677224,-0.955407734,0.045125637,0.382839438,0.05982807,0.789539539,0.057569899,1.365047592,0.062905939,1.639705899,0.086350334,1.891130514,0.074501311
III-V,BSb,M_i_B,B,5.181101176,0.097637093,4.957875913,0.079545443,-0.946924971,0.02503861,-0.494820536,0.037512343,0.593161242,0.012089314,1.006316256,0.015902213,1.408901968,0.012531501,1.767142424,0.033490145
III-V,BSb,M_i_B,Al,5.407278172,0.132777113,5.618235024,0.24540357,-0.383124503,0.095616879,-0.256913032,0.132240656,0.839023877,0.037359804,1.148435124,0.056329044,1.779275122,0.022564233,1.790855463,0.032811702
III-V,BSb,M_i_B,Ga,5.6417975,0.138974748,6.102926803,0.130285647,-0.730694934,0.062320184,-0.147457201,0.022512409,0.738864574,0.022923012,1.232527839,0.055625107,1.623861742,0.05075582,1.834055649,0.039253576
III-V,BSb,M_i_B,In,6.320647936,0.120581542,6.451363575,0.172461517,-0.602949068,0.050764776,-0.036111675,0.066089498,0.827884397,0.03536103,1.308036934,0.040861132,1.658646911,0.01904875,1.859225382,0.023120057
III-V,BSb,M_i_B,Tl,5.755089838,0.094265192,6.168105461,0.164449413,-0.618615854,0.032821075,-0.135184073,0.026839462,0.800704381,0.041312681,1.466805861,0.071607541,1.582890293,0.025408098,1.960711136,0.020654553
III-V,BSb,M_i_B,C,6.319558597,0.125714646,6.12623493,0.172746312,-0.869379069,0.078170569,-0.104353723,0.109835251,0.281587215,0.053706142,0.681660188,0.050684668,1.147501735,0.087518918,1.870990824,0.029758871
III-V,BSb,M_i_B,Si,5.32878489,0.103526452,6.968046056,0.106188375,-0.91479016,0.029093264,-0.030774742,0.060979637,0.770720551,0.041182454,0.986558296,0.050684216,1.488234066,0.035170723,1.898785474,0.041044345
III-V,BSb,M_i_B,Ge,5.609071338,0.108935505,7.024012087,0.084050046,-0.97483522,0.040898549,0.053679186,0.096307369,0.654118134,0.03459007,1.027125147,0.063143489,1.471438672,0.059059005,1.856042761,0.043022748
III-V,BSb,M_i_B,Sn,6.574288272,0.144177735,7.328336094,0.131471387,-0.753895413,0.07327274,0.280953437,0.068344592,0.729673296,0.044250861,1.178435168,0.061745591,1.638094233,0.014654894,1.890228612,0.041883126
III-V,BSb,M_i_B,Pb,6.497286777,0.137376236,6.998721787,0.159603919,-0.685255554,0.042089254,0.330535891,0.063879799,0.844783897,0.049747411,1.34238275,0.044315542,1.758121137,0.018881712,1.893730621,0.034887447
III-V,BSb,M_i_B,N,5.352882347,0.299184743,6.035281009,0.204455449,-0.660101413,0.084505673,-0.295095308,0.091842029,0.34696637,0.074677995,0.725743634,0.074187259,0.941695128,0.093582002,1.808897879,0.017634931
III-V,BSb,M_i_B,P,7.615881943,0.137110791,8.083226184,0.160668816,-0.564842684,0.048407345,-0.10913054,0.079189645,0.568438216,0.062793292,0.987306845,0.049172653,1.310915697,0.040278655,1.702188933,0.038322839
III-V,BSb,M_i_B,As,7.638298036,0.166078441,8.333804059,0.191321978,-0.392610529,0.090259381,0.183443983,0.050702234,0.644076388,0.036275922,1.05850666,0.030889692,1.342834078,0.040109617,1.72191789,0.041501998
III-V,BSb,M_i_B,Sb,8.3652556,0.263272708,8.722365798,0.300568203,-0.15845584,0.083946179,0.512448411,0.061891151,0.887652827,0.024123669,1.247804867,0.037813434,1.591426644,0.018073422,1.861624203,0.022140993
III-V,BSb,M_i_B,Bi,7.062312977,0.142069241,7.482096278,0.200497036,-0.262774338,0.14875371,0.388116554,0.048918647,1.069665825,0.056517289,1.231764883,0.056024404,1.648342829,0.011931979,1.883307643,0.035805981
III-V,BSb,M_i_B,O,4.707776557,0.134150754,5.984170339,0.258712101,-0.661688763,0.115411785,-0.334983716,0.153844178,-0.035238524,0.110780406,0.498025208,0.160333551,0.892284888,0.201624497,1.873843408,0.068485108
III-V,BSb,M_i_B,S,7.818533052,0.238787923,8.02248214,0.314914089,-0.727573567,0.090675709,-0.201072179,0.075514061,0.361515032,0.077431336,0.697168134,0.078824932,1.144640098,0.079039018,1.828628526,0.036601244
III-V,BSb,M_i_B,Se,7.83253785,0.142142824,8.058924246,0.251778838,-0.611180405,0.047316096,0.181769242,0.055694752,0.573903744,0.065221978,0.888455309,0.057177939,1.173194722,0.023621751,1.757420341,0.04601956
III-V,BSb,M_i_B,Te,8.412752518,0.241401598,8.223702967,0.250858432,-0.371897194,0.062074447,0.301045204,0.055037271,0.671846694,0.054766169,1.079257855,0.051782703,1.344781309,0.047200726,1.91452922,0.039681206
III-V,BSb,M_i_B,F,3.504913414,0.144624699,5.577365809,0.328381978,-0.39380639,0.244420223,0.017365897,0.308559477,0.444804579,0.255969622,0.604346072,0.262416833,2.001530479,0.333408005,2.227209228,0.188596751
III-V,BSb,M_i_B,Cl,6.979653948,0.635024826,7.37594816,0.601218241,-0.518159757,0.114559707,-0.350314258,0.085310836,-0.011994181,0.102893441,0.277754067,0.026298192,1.493461577,0.124265441,2.013767794,0.026021967
III-V,BSb,M_i_B,Br,7.307524115,0.334028927,7.157368852,0.424835627,-0.300600389,0.126520182,0.029881302,0.050089272,0.281465497,0.053815312,0.544409619,0.031463513,1.484872747,0.115503997,2.014805693,0.054837219
III-V,BSb,M_i_B,I,7.819302596,0.247665455,7.558947352,0.342927769,-0.345742697,0.12521308,-0.034308703,0.094675523,0.322105205,0.046711262,0.790960165,0.02521762,1.699358929,0.03574366,1.961376111,0.055054427
III-V,BSb,M_i_B,Sc,5.638102719,0.15970408,5.90984033,0.107885089,-0.280195382,0.088932176,0.273166016,0.051162432,0.725554541,0.042950465,1.256993714,0.027832171,1.552932713,0.054450512,1.82234106,0.064651945
III-V,BSb,M_i_B,Ti,4.96476803,0.211011654,5.497830552,0.107645045,-0.580234775,0.049196335,-0.015369221,0.048986927,0.632632433,0.027801796,1.053171191,0.039722705,1.481757191,0.029483858,1.636550521,0.054284313
III-V,BSb,M_i_B,V,4.704423304,0.173265755,5.24976127,0.088787691,-0.844635538,0.076413153,-0.245132818,0.013580557,0.37344946,0.037134092,0.898169529,0.033661133,1.366143582,0.059953161,1.551569348,0.071287118
III-V,BSb,M_i_B,Cr,4.002222869,0.256508906,4.749378549,0.134589488,-1.011206483,0.062396083,-0.389968985,0.046694351,0.254712575,0.035753766,0.874045605,0.042654409,1.446370168,0.039610356,1.618596345,0.07656841
III-V,BSb,M_i_B,Mn,3.678798159,0.719325021,4.905381414,0.099833904,-1.358880841,0.088087373,-0.317908515,0.080015729,0.354161805,0.012746882,0.829608939,0.041525721,1.365592654,0.018844429,1.715378914,0.082682
