Type,AB,Site,M,âˆ†H (A-rich),std_1,âˆ†H (B-rich),std_2,(+3/+2),std_3,(+2/+1),std_4,(+1/0),std_5,(0/-1),std_6,(-1/-2),std_7,(-2/-3),std_8
III-V,GaSb,M_i_neut,As,3.65765173,0.032279261,3.049280992,0.178609792,-0.209260268,0.053268584,-0.084727752,0.038472433,0.408530347,0.036144248,0.810812383,0.015374893,0.814713454,0.039332704,1.134852774,0.00846969
III-V,GaSb,M_i_neut,Sb,3.98390967,0.089796434,3.581603801,0.117107203,-0.041291951,0.044711145,0.143510556,0.06874828,0.591316363,0.02449478,0.917980402,0.032418137,1.062352334,0.014367887,1.202427358,0.01801091
III-V,GaSb,M_i_neut,Bi,3.187859393,0.144209485,2.935379709,0.154608937,-0.077030858,0.098855981,0.232077208,0.073688281,0.771478848,0.042643466,0.920849893,0.028498446,1.04203347,0.030386592,1.237058873,0.032521637
III-V,GaSb,M_i_neut,O,2.905845394,0.134195313,2.158663998,0.109670801,-0.702935204,0.063002418,-0.420019579,0.088086512,-0.172686389,0.080878332,0.289513097,0.136823504,0.317146829,0.251601756,1.049195125,0.068938745
III-V,GaSb,M_i_neut,S,4.120548183,0.069477885,2.715937676,0.164906516,-0.516437905,0.033009167,-0.280088613,0.034525856,0.194549971,0.043035229,0.530521547,0.035244185,0.73529263,0.078921693,1.053954319,0.032117829
III-V,GaSb,M_i_neut,Se,4.092126141,0.149614061,2.638211861,0.251017182,-0.409427443,0.031107516,-0.048904475,0.030442034,0.334909864,0.025878855,0.510516525,0.013367999,0.695477384,0.02919511,1.132867562,0.020812741
III-V,GaSb,M_i_neut,Te,4.557778209,0.118743285,3.179147455,0.127002443,-0.213471155,0.020065009,-0.085188895,0.046839281,0.446269854,0.028265764,0.615979442,0.028797508,0.825693774,0.029672207,1.230660316,0.027611192
III-V,GaSb,M_i_neut,F,1.488186691,0.089100232,1.984563771,0.063839972,-0.369092629,0.219057347,-0.020541961,0.193334603,0.029305018,0.174127745,0.350487077,0.169889565,1.380746446,0.359945346,1.43280066,0.180149621
III-V,GaSb,M_i_neut,Cl,3.681508549,0.264361877,3.849856201,0.188551957,-0.583223343,0.052622459,-0.416976028,0.055760373,-0.133074302,0.072839568,0.181065128,0.06621778,1.227951772,0.132763526,1.243569378,0.04917693
III-V,GaSb,M_i_neut,Br,4.243279629,0.116474012,3.440062692,0.221276824,-0.391950911,0.04338848,-0.278403069,0.038270344,0.078938779,0.033452631,0.191984289,0.054925878,1.107630065,0.114938378,1.341932687,0.023634576
III-V,GaSb,M_i_neut,I,4.767228575,0.126001599,3.725273926,0.245636777,-0.3929258,0.031437023,-0.370458722,0.048341254,0.101898737,0.026736716,0.303270705,0.027272817,1.288595214,0.037132786,1.382617288,0.027843586
III-V,GaSb,M_i_neut,Sc,2.844181413,0.151400343,3.034977806,0.296413981,0.175709495,0.024445078,0.363284933,0.032078203,0.682844915,0.021632682,1.205889662,0.019921764,1.186660051,0.038900469,1.139353578,0.027469905
III-V,GaSb,M_i_neut,Ti,2.067065949,0.130682474,3.026343708,0.247717645,-0.159704542,0.024855067,0.165961513,0.03644756,0.557595748,0.012192584,1.072192752,0.028458264,1.028809691,0.032913157,1.068010335,0.015634906
III-V,GaSb,M_i_neut,V,2.003418549,0.14011581,3.024781728,0.200703181,-0.42611447,0.047486424,-0.007052168,0.027647815,0.43229561,0.018391339,0.912783103,0.023588475,0.900078341,0.048714924,1.047576191,0.016491166
III-V,GaSb,M_i_neut,Cr,1.55658394,0.134062675,2.009241764,0.123704061,-0.616293518,0.066577675,-0.231222873,0.036089896,0.441823365,0.02664304,0.838979172,0.017991153,0.962891679,0.02904252,1.063804848,0.019761865
III-V,GaSb,M_i_neut,Mn,1.210345908,0.231973894,1.755644367,0.088863575,-0.946150761,0.048759619,-0.166204537,0.05349479,0.399092383,0.007535887,0.875766919,0.015277976,0.935316143,0.021974468,1.064272857,0.012183764
III-V,GaSb,M_i_neut,Fe,1.678933084,0.112425182,1.946508328,0.139880738,-0.755440807,0.038661391,-0.131700113,0.03740678,0.338667146,0.029776469,0.737844504,0.035781816,0.866899605,0.037965662,1.044117373,0.014638421
III-V,GaSb,M_i_neut,Co,1.916613561,0.208802442,1.937836854,0.213763592,-0.748370829,0.026921095,-0.214908396,0.047987214,0.253032397,0.026441379,0.654280827,0.036752528,0.881794592,0.029547661,1.078190593,0.017121386
III-V,GaSb,M_i_neut,Ni,1.303604302,0.131892244,0.862436476,0.208655542,-0.787047678,0.026783766,-0.193665171,0.034299137,0.280711978,0.030900213,0.632185998,0.0387506,0.851466343,0.020307967,1.102747114,0.018334553
III-V,GaSb,M_i_neut,Cu,1.200178225,0.103793866,0.362793087,0.237857401,-0.804184013,0.019794513,-0.427862512,0.01992212,0.445106632,0.040387475,0.663597107,0.033744211,0.90063103,0.027313533,1.121816549,0.017560278
III-V,GaSb,M_i_neut,Zn,1.694080961,0.124403809,1.962692054,0.238401176,-0.644180259,0.037692634,0.051873331,0.032866283,0.339801554,0.013509271,0.836859243,0.028200798,1.184339811,0.01837518,1.135741288,0.006142383
III-V,GaSb,M_i_neut,Y,3.788619632,0.143983915,4.479774123,0.164741443,0.137778505,0.030742392,0.44253064,0.03522616,0.768091304,0.029969201,1.066957203,0.037715499,1.182656609,0.017303509,1.206031112,0.023137146
III-V,GaSb,M_i_neut,Zr,3.836359285,0.127556944,4.775482892,0.212657987,0.011084647,0.042968825,0.170707684,0.042543527,0.576436606,0.034892579,1.073767441,0.041919294,1.040022454,0.026433008,1.142823645,0.013410063
III-V,GaSb,M_i_neut,Nb,4.158876921,0.161285691,4.641925585,0.151854787,-0.250613819,0.040937801,0.215241381,0.023353315,0.548489655,0.031872114,0.902015963,0.045958679,1.002909478,0.022677472,1.088226276,0.018005088
III-V,GaSb,M_i_neut,Mo,4.235165497,0.132640028,4.637560625,0.14200142,-0.415846696,0.032367303,-0.05759519,0.028621221,0.31847944,0.037331972,0.639126011,0.064134123,0.794293852,0.033603725,1.00404499,0.013395259
III-V,GaSb,M_i_neut,Tc,4.195712297,0.145244618,4.10835668,0.118154305,-0.547056803,0.028852332,-0.191694105,0.046740479,0.265242452,0.045995232,0.676704651,0.053383802,0.711615556,0.033970958,1.03494572,0.015255285
III-V,GaSb,M_i_neut,Ru,3.659847992,0.091423536,3.816095524,0.105834635,-0.643346317,0.021055592,-0.169675394,0.047917974,0.302164678,0.030900281,0.611873969,0.06365327,0.691898942,0.015161719,1.055931354,0.016471871
III-V,GaSb,M_i_neut,Rh,3.078159696,0.052157139,3.157910711,0.146097637,-0.800301385,0.010516161,-0.335922372,0.033381303,0.226453497,0.036922998,0.572080558,0.064833018,0.70250316,0.016129644,1.052884194,0.014413192
III-V,GaSb,M_i_neut,Pd,2.135256396,0.122306424,1.873630754,0.123582833,-0.840780971,0.025648497,-0.293900329,0.016846792,0.046452602,0.029299076,0.662213693,0.052613848,0.840174685,0.03281653,1.066024653,0.011985343
III-V,GaSb,M_i_neut,Ag,2.022534925,0.083452511,1.145762029,0.203627669,-0.702146504,0.029203694,-0.418450907,0.041504331,0.454357345,0.032396409,0.70672088,0.045434947,1.069166062,0.027119016,1.183454336,0.014342072
III-V,GaSb,M_i_neut,Cd,2.582942854,0.26407947,2.846075558,0.369920148,-0.581144882,0.028354466,0.177272071,0.046584828,0.401169474,0.015730956,0.87159581,0.034120184,1.185560284,0.042753009,1.180451765,0.009011254
III-V,GaSb,M_i_neut,La,4.03061055,0.08151266,4.425050839,0.030355481,0.214715277,0.032087505,0.39621097,0.055358104,0.755257852,0.02183732,1.11841714,0.042030313,1.247272975,0.031750152,1.27769289,0.035997165
III-V,GaSb,M_i_neut,Hf,3.980678275,0.067565188,4.507332217,0.16964694,0.132451039,0.035700238,0.304392523,0.066030119,0.616077787,0.041255295,1.144555324,0.018353225,1.104233319,0.019356501,1.115003619,0.022092511
III-V,GaSb,M_i_neut,Ta,5.264233309,0.10525585,5.407739331,0.06855928,-0.045252768,0.02257534,0.212499965,0.009052123,0.483488184,0.056863301,0.98246109,0.033192292,1.056492768,0.033035722,1.062178374,0.024162104
III-V,GaSb,M_i_neut,W,5.396418651,0.096611653,5.676907963,0.114467984,-0.226172274,0.004865724,-0.003130738,0.015949695,0.160664166,0.066984143,0.654009364,0.026777883,0.897136551,0.027901569,0.955183661,0.014643504
III-V,GaSb,M_i_neut,Re,5.632860154,0.110737171,6.30110836,0.058172069,-0.349310672,0.025489757,0.058282297,0.03642517,0.301053226,0.042152572,0.722960679,0.015048126,0.778925426,0.039166016,1.011872083,0.016296624
III-V,GaSb,M_i_neut,Os,5.058430289,0.053963762,4.739409337,0.069968642,-0.435806932,0.030084898,-0.13723601,0.039053733,0.187339632,0.018383631,0.558805828,0.022310762,0.730685665,0.019485151,1.032613574,0.018703585
III-V,GaSb,M_i_neut,Ir,3.885011452,0.082117676,3.740600044,0.045038319,-0.553642261,0.014472324,-0.207122804,0.030478705,0.130364227,0.031550651,0.485110789,0.037937971,0.835076271,0.028956301,1.056883651,0.020260521
III-V,GaSb,M_i_neut,Pt,2.800929774,0.082340436,2.659765438,0.114166335,-0.781822075,0.023593511,-0.276611562,0.044308091,0.059869645,0.037160941,0.556767796,0.036533903,0.90287316,0.036963614,1.075892973,0.024924997
III-V,GaSb,M_i_neut,Au,2.718917993,0.05847441,2.000807389,0.068476422,-0.828367554,0.016222193,-0.349388966,0.033432396,0.25987417,0.059488927,0.516868332,0.023741672,1.055712277,0.021545281,1.094051693,0.024132544
III-V,GaSb,M_i_neut,Hg,2.591280232,0.177012234,2.750766756,0.23098241,-0.62737618,0.026721937,-0.011975417,0.096252745,0.211167558,0.037682627,0.946391333,0.017812551,1.103139565,0.041738856,1.136245862,0.017372027
III-V,GaSb,M_i_neut,Ce,3.371317613,0.151760653,4.310376109,0.10670512,0.127325974,0.028482856,0.379627418,0.052644407,0.783311587,0.03026096,1.175947,0.061740774,1.20257029,0.029081611,1.286798122,0.029523585
III-V,GaSb,M_i_neut,Pr,3.822812854,0.121068452,4.409324255,0.086194308,0.133368934,0.024095311,0.338482344,0.047179655,0.776388373,0.029452507,1.112920894,0.056058746,1.181882856,0.029017934,1.281710203,0.0291189
III-V,GaSb,M_i_neut,Nd,3.665828746,0.132070433,4.074583167,0.130534638,0.072276165,0.025721716,0.332690045,0.046772608,0.793146894,0.027572898,1.120613409,0.051623418,1.207930232,0.032224558,1.290869429,0.028569122
III-V,GaSb,M_i_neut,Pm,3.634757332,0.106820262,3.896123201,0.137093488,0.059565434,0.031704583,0.31982633,0.04841465,0.822795163,0.029989767,1.10244326,0.051451909,1.188315471,0.032241732,1.254206385,0.029152931
III-V,GaSb,M_i_neut,Sm,3.028009223,0.108566145,2.819548157,0.210376904,0.063801289,0.013286046,0.30082358,0.032141993,0.927801901,0.036564327,1.195481358,0.042579352,1.195638251,0.036050244,1.254971708,0.028528118
III-V,GaSb,M_i_neut,Eu,3.398023691,0.071787339,3.648657846,0.151939144,-0.16631142,0.021893213,0.341942154,0.029046817,0.935979671,0.035306481,1.262474515,0.03698794,1.120685151,0.026616735,1.253988506,0.02289681
III-V,GaSb,M_i_neut,Gd,3.612689979,0.159192554,4.144432544,0.183692362,0.208865468,0.014100724,0.347441488,0.036584371,0.728998447,0.029305452,1.088748662,0.034934813,1.160707611,0.033762193,1.22848943,0.027495383
III-V,GaSb,M_i_neut,Tb,3.411282043,0.146272071,4.220129231,0.218558905,0.120343595,0.031916646,0.383143599,0.036133086,0.752846141,0.032120648,1.133314504,0.040167132,1.192457643,0.034211084,1.24483026,0.02815953
III-V,GaSb,M_i_neut,Dy,3.325208578,0.142019394,3.33877081,0.226532952,0.031532832,0.032486754,0.344467563,0.03716991,0.811130924,0.033630266,1.130834829,0.045028217,1.202850521,0.04768887,1.223250626,0.028726932
III-V,GaSb,M_i_neut,Ho,3.434340093,0.177574972,3.569476115,0.241286795,0.122668911,0.033156096,0.363131748,0.036055466,0.796195699,0.031968834,1.131618149,0.044151684,1.198767249,0.041345587,1.2145471,0.026584165
III-V,GaSb,M_i_neut,Er,3.565902115,0.166694468,3.689841981,0.257177125,0.203865183,0.032464162,0.379580997,0.03472824,0.772681248,0.035245941,1.149736538,0.041117787,1.179695469,0.034321939,1.204434684,0.024521614
III-V,GaSb,M_i_neut,Tm,3.135796869,0.170040288,2.865754162,0.246849634,0.071292429,0.027170359,0.394282354,0.034070687,0.814071039,0.038627036,1.254943612,0.045384062,1.187221256,0.027899125,1.203296478,0.020919175
III-V,GaSb,M_i_neut,Yb,3.219006806,0.082156434,2.933703217,0.173656331,-0.099679872,0.026597058,0.415026446,0.04817186,0.924173179,0.036397764,1.287873981,0.058257213,1.068051035,0.024895342,1.210578003,0.018503064
III-V,GaSb,M_i_neut,Lu,4.012350464,0.088542069,3.934441777,0.174670157,0.160826247,0.02865225,0.365758606,0.04485025,0.781340824,0.03730597,1.16526111,0.045700457,1.11347037,0.012680255,1.174491584,0.021953024
III-V,InN,M_A,Li,2.746532401,0.257254232,2.434609625,0.153214453,-0.491595615,0.033909368,-0.119933706,0.116981427,0.802686686,0.172957992,1.254154418,0.110623967,1.740678443,0.095527936,2.477584926,0.034250912
III-V,InN,M_A,Na,3.595067455,0.276370655,2.653947113,0.305574329,-0.649941379,0.055717227,0.08679254,0.15811304,0.863627815,0.161554183,1.294495711,0.206973432,1.913641712,0.090659976,2.67650333,0.047055273
III-V,InN,M_A,K,3.797070724,0.352772506,3.935988173,0.423343084,-0.558768764,0.05047783,0.259526116,0.098719937,0.888638733,0.159411559,1.025257949,0.130829809,2.155994231,0.120167642,2.818789334,0.027802855
III-V,InN,M_A,Rb,4.597419124,0.347331759,4.749444582,0.534102116,-0.531397579,0.013522447,0.417861233,0.085419827,0.961104983,0.144831519,1.076153497,0.088114262,2.013539135,0.204072588,2.82976552,0.021462379
III-V,InN,M_A,Cs,4.480384065,0.398176444,5.109784582,0.676652491,-0.428671333,0.066497574,0.428026841,0.117435891,1.051376953,0.118906881,1.098669662,0.102631576,2.142253001,0.093631975,2.672620946,0.045212733
III-V,InN,M_A,Be,3.364770621,0.091059682,3.980166822,0.349547789,-1.010112064,0.041516582,0.304490269,0.102799302,0.874742122,0.150010577,1.388320463,0.115962562,2.139341188,0.098057113,2.565083494,0.099273317
III-V,InN,M_A,Mg,2.728067547,0.144163855,3.834148792,0.400609168,-0.89562478,0.055142418,0.676718097,0.08923394,0.998452357,0.148826995,1.632102531,0.094762715,2.226807291,0.064005966,2.764625979,0.065929086
III-V,InN,M_A,Ca,3.448682916,0.206419575,3.818188537,0.418845738,-0.693844499,0.033752526,0.70680849,0.088597087,0.970819581,0.146940676,1.518378913,0.118694314,2.280134011,0.049522976,2.741958548,0.026208504
III-V,InN,M_A,Sr,3.103383019,0.22592306,3.452299234,0.330414347,-0.635895736,0.04997431,0.762420968,0.066471124,0.963749775,0.117708672,1.585711343,0.057462429,2.423300568,0.087964956,2.803802721,0.018961587
III-V,InN,M_A,Ba,2.923117723,0.216180168,2.613987264,0.255498561,-0.492932462,0.059718738,0.774807161,0.05983107,1.025225641,0.092029913,1.622261706,0.046997415,2.390605267,0.107776876,2.793235281,0.005375109
III-V,InN,M_A,B,4.452172219,0.225587613,5.063066871,0.138362177,-0.716856695,0.050842362,0.127908022,0.055305258,0.800405348,0.066063117,1.044168104,0.111538263,1.839868559,0.075170729,2.4695467,0.078537945
III-V,InN,M_A,Al,2.916621812,0.16920835,3.375272151,0.294105155,-0.423254295,0.061914279,0.61279852,0.053434711,0.934959254,0.09045952,1.417318275,0.070060294,2.132547297,0.07612359,2.675910064,0.05565493
III-V,InN,M_A,Ga,2.690920757,0.201407918,3.31273,0.346346631,-0.536726261,0.05538687,0.533395458,0.045124985,0.886281268,0.093459761,1.355406615,0.077669714,2.092933788,0.056138059,2.710187904,0.04882298
III-V,InN,M_A,In,2.217804961,0.239159519,2.564335781,0.37966582,-0.509710955,0.043904087,0.579723712,0.039377388,0.94848861,0.097996042,1.443628483,0.074724396,2.195797892,0.061028926,2.774168387,0.038129079
III-V,InN,M_A,Tl,2.542218009,0.43518833,2.092842463,0.357870162,-0.759676692,0.060523932,0.318617483,0.063503101,0.982274392,0.130118277,1.466379853,0.080894492,2.24019635,0.043887356,2.798409551,0.043249579
III-V,InN,M_A,C,6.632571346,0.211677768,6.403664743,0.139692581,-0.524471656,0.082167036,0.026475915,0.046564134,0.569259378,0.059582776,0.912601247,0.118329399,1.706171375,0.123974924,2.422393308,0.097111373
III-V,InN,M_A,Si,4.048903997,0.340726004,4.064965351,0.228065152,-0.341983428,0.090484354,0.550459899,0.044653632,1.036897611,0.048454783,1.452667561,0.076212289,1.968161318,0.117585802,2.664785988,0.066276862
III-V,InN,M_A,Ge,3.29340261,0.330525916,4.030427434,0.166549633,-0.483541033,0.054798004,0.67808503,0.054217196,0.967229199,0.070665475,1.461408938,0.073996916,2.211904514,0.033343441,2.707438044,0.055607327
III-V,InN,M_A,Sn,2.144026371,0.170454985,3.50605955,0.29183175,-0.45166975,0.049269745,0.804291198,0.057117233,1.0397327,0.076634791,1.5792068,0.094663889,2.197937823,0.014602673,2.775764387,0.04431584
III-V,InN,M_A,Pb,2.699674181,0.376289219,2.438772583,0.324948039,-0.811488685,0.053001088,0.814272134,0.06216116,1.055459896,0.107671016,1.69208958,0.072159055,2.347865938,0.032130088,2.775627404,0.051405154
III-V,InN,M_A,N,4.522981193,0.352206158,4.574491184,0.241834438,-0.749563715,0.023652769,-0.133014093,0.029798206,0.148836799,0.106595445,0.656090464,0.175298686,1.726755729,0.097112617,2.251531887,0.101773473
III-V,InN,M_A,P,4.010171756,0.255495115,4.163374379,0.366690275,-0.480107039,0.038838069,0.213562858,0.06020268,0.785871893,0.065330081,1.310902341,0.092486198,2.033330407,0.062535604,2.523177005,0.077238452
III-V,InN,M_A,As,3.877058752,0.287869138,3.812300229,0.284986355,-0.697227984,0.044712473,0.565633222,0.023223279,0.778470019,0.090092152,1.446497751,0.043967016,2.305351656,0.041194419,2.647329537,0.064773851
III-V,InN,M_A,Sb,2.984513617,0.273945139,3.359033653,0.158925686,-0.713734444,0.034809205,0.714918911,0.043187866,0.934644531,0.071061442,1.671229303,0.082152718,2.461833838,0.038598741,2.749667051,0.050462996
III-V,InN,M_A,Bi,3.151941918,0.35761504,2.669207048,0.309705101,-0.457652103,0.028985099,0.775915684,0.057681168,0.951146123,0.122134821,1.826822744,0.069834345,2.415686659,0.01264814,2.791562186,0.037827335
III-V,InN,M_A,O,4.155963136,0.154684792,4.226887361,0.293720129,-0.888022519,0.047714065,-0.258240121,0.039929309,-0.001388666,0.102238673,0.215525597,0.207965838,1.78428235,0.112698587,2.414825284,0.100264019
III-V,InN,M_A,S,5.069758807,0.25661213,5.105010928,0.359782685,-0.462673184,0.043009894,0.049780777,0.042617695,0.651054229,0.07356434,1.060769675,0.099485446,1.896548417,0.044290258,2.586480287,0.084496139
III-V,InN,M_A,Se,4.961699384,0.366178081,4.832625982,0.474117803,-0.411267555,0.057443507,0.34408297,0.027115184,0.808524228,0.082660055,1.317448603,0.065046353,2.092645865,0.050451294,2.679419673,0.067483056
III-V,InN,M_A,Te,4.181765779,0.360453582,4.355813568,0.358904156,-0.477261182,0.046186521,0.500690228,0.037922668,0.952773483,0.065088833,1.581876897,0.083366068,2.376449552,0.039639853,2.791992421,0.04556344
III-V,InN,M_A,F,3.922402582,0.150359997,4.724643764,0.402360356,-0.863662302,0.051347285,-0.033163555,0.032552193,-0.095600737,0.120640618,0.171968118,0.260709806,2.233506483,0.100718233,2.725518583,0.141159149
III-V,InN,M_A,Cl,4.995437567,0.229995395,6.012375674,0.35285404,-0.812440421,0.028364995,0.013862825,0.046233432,0.277426245,0.089853543,0.813626842,0.098259819,2.108911919,0.096210568,2.694399443,0.088563603
III-V,InN,M_A,Br,5.343847551,0.252624787,5.904736697,0.405900713,-0.819357851,0.037516335,0.193330351,0.03755078,0.434403958,0.081808883,1.049662592,0.071560194,2.312839628,0.078264927,2.855138095,0.077425608
III-V,InN,M_A,I,4.740054756,0.302433624,5.696935125,0.323742918,-0.872231924,0.03972324,0.22078802,0.049874163,0.67548398,0.07823144,1.34182467,0.09716603,2.45403477,0.062789,2.878500918,0.05695508
III-V,InN,M_A,Sc,2.963471884,0.228017987,4.400509967,0.284997409,-0.381009654,0.048290215,0.761736531,0.061964702,0.963153908,0.123315372,1.492482733,0.105077555,2.126595242,0.058880972,2.60630145,0.036556305
III-V,InN,M_A,Ti,2.651412408,0.233298821,4.187347718,0.246459001,-0.305003532,0.05588125,0.757225378,0.042201622,1.095257874,0.092567159,1.445182986,0.09619373,2.128628227,0.040344402,2.642067508,0.051029806
III-V,InN,M_A,V,3.046931071,0.25053434,4.40222445,0.236563296,-0.340996149,0.044743905,0.730903703,0.033509403,1.081508147,0.083475973,1.351652028,0.092680716,2.002596584,0.060133935,2.634303706,0.053127798
III-V,InN,M_A,Cr,2.305799202,0.247000831,3.530504381,0.232499561,-0.724311103,0.0593622,0.503087177,0.04935157,0.911940469,0.106585313,1.315031111,0.084224719,2.088256357,0.074538747,2.642907324,0.063254316
III-V,InN,M_A,Mn,1.895257175,0.283599899,2.386837607,0.261153447,-0.757004112,0.0402452,0.562635333,0.050177154,0.898593255,0.113137995,1.443215582,0.055195702,2.052948416,0.053462399,2.623503189,0.057385824
III-V,InN,M_A,Fe,2.518487956,0.223085916,3.452331429,0.336294755,-0.870034131,0.044015753,0.523949105,0.055665609,0.751339029,0.086158116,1.362865613,0.081473157,2.088490005,0.05617406,2.599835731,0.065149343
III-V,InN,M_A,Co,3.110337586,0.307488478,3.129864817,0.373622581,-1.077126293,0.034737546,0.414741338,0.048361969,0.872885413,0.090864915,1.316783511,0.084799591,2.026473174,0.03797685,2.627806854,0.068491294
III-V,InN,M_A,Ni,2.992331648,0.306253647,3.06749594,0.358492515,-1.01038876,0.037247771,0.361481133,0.0471049,0.853482098,0.092737732,1.292175158,0.087728878,2.060577414,0.032472744,2.655911878,0.067290417
III-V,InN,M_A,Cu,3.001533446,0.21460091,2.469639109,0.293324325,-1.037762383,0.029258013,0.26690456,0.048577427,0.930774816,0.105803988,1.256079683,0.087549854,2.111299995,0.039743739,2.675871046,0.062971532
III-V,InN,M_A,Zn,2.295599322,0.254808342,2.632633876,0.425271268,-1.052849362,0.037625547,0.543282181,0.03461094,0.770020005,0.100696632,1.432887035,0.018808174,2.3779326,0.051902494,2.6500724,0.060703127
III-V,InN,M_A,Y,2.905801844,0.269072334,4.168165003,0.374076812,-0.359333375,0.05072439,0.965686271,0.043743331,1.025147945,0.124714841,1.639772232,0.087539162,2.297230361,0.063253444,2.678513597,0.024374274
III-V,InN,M_A,Zr,2.6591287,0.205467594,4.556205189,0.138008359,-0.194479454,0.046348146,0.883959557,0.051065776,1.157111548,0.093854623,1.461817988,0.097342578,2.253495104,0.062986337,2.741193442,0.040123173
III-V,InN,M_A,Nb,4.120397411,0.147424767,4.832443732,0.10410036,-0.189258629,0.018768057,0.882297676,0.03171224,1.081755275,0.082771177,1.444611463,0.095766841,2.154275846,0.05588732,2.714217464,0.047043936
III-V,InN,M_A,Mo,4.326586473,0.168081265,4.643302737,0.202112754,-0.207311216,0.016586947,0.628026967,0.035394062,1.048455159,0.086215305,1.247066271,0.114741331,1.863933284,0.053402918,2.646244675,0.049735429
III-V,InN,M_A,Tc,3.768802386,0.146578469,4.139603507,0.20967847,-0.362889291,0.052495307,0.667289746,0.037583076,1.05412874,0.060920629,1.352105755,0.104164363,1.959336962,0.049875015,2.658313387,0.046672991
III-V,InN,M_A,Ru,3.496158448,0.290011351,4.627791754,0.264054558,-0.432088727,0.04609012,0.471596583,0.069843223,0.930995565,0.084895396,1.30528833,0.109629159,1.913780089,0.041658176,2.657754631,0.062325413
III-V,InN,M_A,Rh,3.322636142,0.261333837,4.271923716,0.292408919,-0.599472522,0.058574839,0.422395945,0.070988205,0.878060843,0.111888268,1.25815742,0.096955541,1.870200895,0.0404034,2.647722947,0.060819067
III-V,InN,M_A,Pd,2.518504892,0.371104238,2.857418337,0.363287975,-1.084489332,0.036609375,0.255907774,0.058869832,0.854066501,0.075287943,1.260555657,0.0952306,1.957391826,0.032749888,2.641935026,0.063139153
III-V,InN,M_A,Ag,2.597482963,0.202940167,1.92228075,0.243004104,-1.052176608,0.035807907,0.215167051,0.070273837,0.927329174,0.109303681,1.198238085,0.086879341,2.131347607,0.047115833,2.755141094,0.054465442
III-V,InN,M_A,Cd,1.696155676,0.339482738,2.727643442,0.475871378,-1.092328494,0.038467658,0.642949625,0.023122522,0.8616604,0.080262948,1.545804135,0.063565996,2.306964013,0.017249434,2.718110365,0.051431085
III-V,InN,M_A,La,2.791325206,0.227248857,3.431201872,0.214173526,-0.184381097,0.051583538,0.846716607,0.075878739,1.17430426,0.104101577,1.667889078,0.090063815,2.429398915,0.095971495,2.71715445,0.032059411
III-V,InN,M_A,Hf,3.403184553,0.29722131,3.6715089,0.084570613,-0.198733815,0.039863339,0.912566631,0.045320329,1.28178054,0.096240025,1.576496345,0.076315944,2.234295947,0.068106423,2.712268513,0.039331667
III-V,InN,M_A,Ta,4.844676314,0.264395314,4.046722862,0.116191924,-0.199753064,0.022439627,0.772033503,0.039613706,1.212615242,0.079451338,1.591644081,0.086407286,2.109559787,0.057591224,2.69421154,0.046979192
III-V,InN,M_A,W,5.228655868,0.274828656,4.267138495,0.153034843,-0.177129177,0.026102874,0.464452943,0.053087027,1.120473387,0.052150314,1.411226914,0.103100962,1.992179835,0.054098846,2.605646604,0.051447474
III-V,InN,M_A,Re,5.281396073,0.245172245,4.139726659,0.139802942,-0.201263609,0.053097693,0.629725466,0.038395435,1.053597032,0.084632769,1.554802721,0.114364949,2.095838094,0.0469618,2.627657418,0.04755632
III-V,InN,M_A,Os,4.763516456,0.349161183,3.994199747,0.159968105,-0.406048908,0.037433608,0.376756898,0.096497869,1.003826474,0.050421979,1.44768557,0.115633838,2.041216987,0.054923686,2.65812276,0.05934514
III-V,InN,M_A,Ir,3.924135087,0.27048213,4.107829386,0.225127898,-0.55794372,0.043488083,0.436032734,0.107348036,1.009110947,0.075749887,1.385377503,0.106361079,2.049077501,0.051388329,2.686163105,0.059237506
III-V,InN,M_A,Pt,3.032692815,0.31758916,3.64107129,0.251165807,-0.635394654,0.050590332,0.206450091,0.078507039,0.971479651,0.071480823,1.387563534,0.107140589,2.127893282,0.059486458,2.722969023,0.056103782
III-V,InN,M_A,Au,3.319053311,0.278586846,3.080140518,0.246710742,-0.743959946,0.056539878,0.197120744,0.052014795,0.861870264,0.08551158,1.341768978,0.104605369,2.12457774,0.027121105,2.734236819,0.055948715
III-V,InN,M_A,Hg,2.366386486,0.350973745,2.467268744,0.317470205,-1.122549116,0.049371213,0.347817403,0.025742069,0.893824381,0.10054241,1.527447797,0.070433733,2.388841428,0.052704738,2.704255438,0.051343596
III-V,InN,M_A,Ce,2.575414821,0.278929902,3.443088467,0.14740194,-0.225931399,0.067192224,0.872290074,0.075110585,1.146305302,0.087855366,1.622604991,0.093049433,2.397447114,0.095276875,2.771734168,0.026324866
III-V,InN,M_A,Pr,2.642828856,0.238980968,3.448203463,0.12629491,-0.197216156,0.070966291,0.836132325,0.078462341,1.142880692,0.089764311,1.593511338,0.088012703,2.404472835,0.093342463,2.772862014,0.027334578
III-V,InN,M_A,Nd,2.48083156,0.242992526,2.907063902,0.108457985,-0.224454779,0.068188957,0.83456482,0.078922686,1.135393934,0.086153407,1.598911326,0.083341624,2.430735688,0.088894168,2.78466185,0.028194882
III-V,InN,M_A,Pm,2.36769433,0.29933776,2.833591355,0.109852703,-0.226578688,0.076768316,0.831529371,0.07819946,1.135967244,0.084941092,1.570936636,0.081271378,2.426374849,0.098143173,2.758744814,0.030221127
