,Type,Site,Impurity,AB,(+1/0)_DFT,train_mean,train_std
704,II-VI,M_i_A,F,CdTe,-0.26274400000000003,-0.257519340929374,0.057559478411727344
705,IV-IV,M_B,Hg,SiSn,-0.24707800000000002,-0.036977375013409565,0.052828785238779846
706,IV-IV,M_B,Ti,SiGe,-0.263373,0.1616473750397956,0.031766613912044404
707,IV-IV,M_A,Be,Sn,-0.40415100000000004,-0.33874886318527725,0.07729239843139986
708,IV-IV,M_A,Mn,SiSn,0.49140900000000004,-0.360318411347461,0.03782586128959305
709,III-V,M_A,Bi,InP,0.41603,0.8141491259413822,0.06094116700067931
710,III-V,M_A,Sn,GaP,1.4806290000000002,1.237292040140329,0.04156083649682162
711,IV-IV,M_A,Ti,Si,-0.217969,-0.23486848782373682,0.03732895767450922
712,II-VI,M_i_neut,Mn,ZnTe,1.200041,1.2739810550321564,0.01561449358946566
713,II-VI,M_A,Sr,CdTe,-0.078765,0.7141691335704177,0.029863489697462893
714,II-VI,M_A,Al,CdTe,1.168392,0.5223429870438728,0.02768481597560651
715,II-VI,M_A,Ga,ZnTe,1.204814,0.8565509665627775,0.038019748211517754
716,IV-IV,M_i_neut,Mn,Si,0.269975,0.42193629493842383,0.026325978712944093
717,II-VI,M_A,Na,CdTe,-0.16106700000000002,0.5609393108455751,0.034711894453271525
718,II-VI,M_A,Sn,CdTe,0.5068229999999999,0.6037830384537758,0.02139405785310277
719,II-VI,M_A,Ga,CdTe,0.9811200000000001,0.675142034543911,0.03021528064377527
720,IV-IV,M_A,Cr,SnC,-0.149091,0.174849513902684,0.06637498337982341
721,III-V,M_A,Ag,InSb,-0.22232,0.02099702681480091,0.04448793607832256
722,IV-IV,M_i_A,Zn,SiSn,0.059389,0.4897348574406443,0.024173693528247504
723,II-VI,M_A,In,CdTe,1.093169,0.7275276717428147,0.02922571948876053
724,III-V,M_i_A,Cr,AlP,1.068119,1.4877663365509022,0.029828707204928383
725,II-VI,M_A,Cu,CdTe,-0.20474900000000001,0.32535675344029796,0.024027460807394818
726,IV-IV,M_A,Ge,SiC,-0.244371,0.8326336000385318,0.06027082270239493
727,III-V,M_i_B,Cu,InP,1.136841,1.094880442123109,0.03648384590749112
728,II-VI,M_A,Au,CdTe,-0.12820499999999999,0.5563542282677195,0.03662576014097843
729,II-VI,M_A,Pb,CdTe,0.19073299999999999,0.5311597777204848,0.04035503921376662
730,IV-IV,M_A,Bi,SiSn,0.44162700000000005,0.04028592933449631,0.04324865223147178
731,IV-IV,M_A,In,SiGe,-0.214946,0.10398734352686842,0.04558252668819738
732,II-VI,M_A,Tl,CdTe,0.660327,0.8446719868927838,0.039573090989225165
733,III-V,M_i_B,Cu,AlSb,0.880187,0.7991562803674072,0.04106541448703246
734,II-VI,M_A,Ca,CdTe,-0.124868,0.5830115992815337,0.027489550960152563
735,III-V,M_A,Si,GaAs,0.625152,0.5320363987939171,0.03235295497193294
736,IV-IV,M_B,B,GeC,-0.31606,0.8482206071971353,0.05190288839666399
737,II-VI,M_A,Ge,CdTe,0.277453,0.5081114390438239,0.021420618235045857
738,IV-IV,M_A,Au,Ge,-0.232143,-0.09730847513331395,0.051521082676397885
739,II-VI,M_A,Hf,CdTe,1.209929,0.7912740971823755,0.03521983921929208
740,II-VI,M_i_neut,Ni,CdSe,0.799743,0.7361049874271358,0.03855937191365672
741,II-VI,M_A,Pb,CdSe,0.309292,0.6811261614636022,0.04648304667674651
742,IV-IV,M_i_B,Ti,GeSn,0.30094299999999996,0.2128530406105574,0.015984733053497176
743,II-VI,M_A,Li,CdTe,-0.23632899999999998,0.5185264141208987,0.03583595293956808
744,IV-IV,M_i_neut,Cu,Si,0.50894,0.46788433244254274,0.027547856349963776
745,II-VI,M_A,Ag,CdTe,-0.19431700000000002,0.568775544915374,0.022622709736870344
746,II-VI,M_A,Fe,ZnO,1.0576290000000002,0.9817345222072527,0.04379109418204482
747,II-VI,M_A,Tl,CdSe,0.8160609999999999,0.9971441412674753,0.03516041301299735
748,IV-IV,M_A,Sb,SiSn,0.44612399999999997,-0.154054968524013,0.039338020545826614
749,IV-IV,M_i_A,Ni,SiSn,-0.10361400000000001,-0.03750761855163269,0.04132345453653184
750,II-VI,M_B,S,CdTe,-0.248279,0.011965231299491194,0.03070923675083264
751,II-VI,M_A,Be,CdTe,-0.29601700000000003,0.22231409919094433,0.034365370051260384
752,II-VI,M_A,Mn,CdTe,-0.188048,0.6671713984622951,0.023803597883824214
753,III-V,M_A,Ni,GaP,-0.11544000000000001,0.5841978045986227,0.04002603033790788
754,II-VI,M_B,Se,CdTe,-0.205661,0.1351491895300896,0.027030251256263106
755,II-VI,M_A,Zn,CdTe,-0.224899,0.35505360502119043,0.02582933847935322
756,III-V,M_i_neut,Ni,InAs,0.173811,0.12444969729509725,0.04194386980808676
757,IV-IV,M_i_A,Cu,GeSn,0.039753,0.2554594214841782,0.024162840249457463
758,IV-IV,M_A,Sb,Sn,-0.085979,-0.3538432410745331,0.044163105813405934
759,II-VI,M_A,Hg,CdTe,-0.161618,0.4894955539668013,0.03616323358849757
760,III-V,M_A,Al,InAs,-0.20556999999999997,0.0472323298807583,0.03630998459816721
761,II-VI,M_A,Mg,CdTe,-0.196521,0.4721575054296009,0.02969954721477575
762,IV-IV,M_B,Ge,GeSn,-0.08755700000000001,-0.20849354720934227,0.04161289236936959
763,III-V,M_B,As,InSb,-0.180776,-0.07033365622657495,0.035393498769096136
764,II-VI,M_B,Se,CdS,-0.152193,0.7064679600301234,0.04428616343222796
765,III-V,M_B,Ge,BSb,-0.553346,0.10673245008757115,0.04408105073529268
766,IV-IV,M_i_neut,Ni,SiGe,-0.066522,0.16113985150452878,0.036389375256964306
767,IV-IV,M_A,Cu,GeSn,-0.245101,-0.33762911165656895,0.0429631190062764
768,II-VI,M_i_A,Cr,ZnTe,1.588458,1.3461450294906068,0.01809465336904287
769,III-V,M_A,Al,GaSb,-0.167142,0.31702125441204665,0.03629713004986151
770,II-VI,M_A,Cd,CdTe,-0.173128,0.46568158591673614,0.025805597054550405
771,II-VI,M_B,Te,CdTe,-0.170699,0.26972573598893235,0.030844555744133667
772,III-V,M_A,Al,AlSb,-0.153066,0.36972971490202644,0.05040764492127817
773,IV-IV,M_A,Ge,Si,-0.169163,-0.25099283213324525,0.049764771448589644
774,II-VI,M_B,Se,ZnTe,-0.21994499999999997,0.02396424727232174,0.03283540987020217
775,II-VI,M_A,Cu,CdSe,-0.168903,0.46537426679336164,0.03316075680141814
776,III-V,M_A,Fe,AlSb,-0.093947,0.20495399034356937,0.04951875376877861
777,IV-IV,M_A,Mn,Sn,-0.338893,-0.4602159682704938,0.052283366339338534
778,IV-IV,M_A,V,SiC,0.9732879999999999,0.5795239110567761,0.05697104243763886
779,III-V,M_A,Ti,AlAs,0.6976939999999999,0.609521275266703,0.04308223580304517
780,II-VI,M_A,Cu,ZnTe,-0.175067,0.4350206809589515,0.04630076057762186
781,IV-IV,M_i_A,N,Ge,-0.192664,-0.3633815814132638,0.03486111811514353
782,IV-IV,M_B,V,GeSn,-0.290014,-0.41126793501182063,0.031894500739435186
783,III-V,M_B,N,BAs,-0.45466000000000006,0.06506578927151085,0.052134829881637194
784,IV-IV,M_A,Cr,GeC,-0.202941,0.438590622142317,0.06157150314277419
785,IV-IV,M_A,Cr,Sn,-0.334248,-0.5122904611824058,0.04783345614201588
786,IV-IV,M_B,N,GeSn,-0.209155,-0.8173552240886099,0.04252543394885367
787,IV-IV,M_i_A,N,Sn,-0.252092,-0.40594537818239973,0.03927231255547357
788,II-VI,M_i_neut,Hf,ZnO,2.45,2.1163090511913745,0.03452416957306232
789,II-VI,M_i_neut,Nb,ZnO,2.09,1.790229135320206,0.034141223820185335
790,II-VI,M_B,Sr,ZnS,2.66,2.6412072968179814,0.04522960502645825
791,II-VI,M_B,Sc,CdO,1.31,1.3634337605071472,0.06754721021070055
792,II-VI,M_i_A,Zn,ZnO,1.72,1.504961652959277,0.02776679480431553
793,II-VI,M_i_B,Zn,ZnO,1.7,1.507323372967417,0.03353856894893393
794,II-VI,M_i_neut,Zn,ZnO,1.46,1.5003116437770887,0.03306864488083372
795,II-VI,M_i_B,O,ZnO,-0.46,0.12328289574200875,0.036710966738026055
796,II-VI,M_i_neut,O,ZnO,-0.08,0.1349940316842943,0.03801687634661074
797,II-VI,M_A,S,ZnS,0.62,0.9264660073970727,0.061725267182753535
798,II-VI,M_B,Zn,ZnS,1.68,1.6172942360076443,0.03958340547974571
799,II-VI,M_i_B,Zn,ZnS,2.03,1.8675289500041892,0.03644890193189353
800,II-VI,M_i_neut,Zn,ZnS,1.93,1.8722722299624615,0.029625997742163648
801,II-VI,M_i_A,S,ZnS,0.64,1.1609180570473803,0.037961062577120265
802,II-VI,M_i_B,S,ZnS,0.35,1.159807430046743,0.03643322574708861
803,II-VI,M_i_neut,S,ZnS,0.83,1.1640399395011243,0.04135357953527591
804,II-VI,M_A,Se,ZnSe,0.99,0.6273027999736409,0.041525605323616425
805,II-VI,M_B,Zn,ZnSe,1.28,1.3527838277448585,0.03690979909159568
806,II-VI,M_i_A,Zn,ZnSe,1.25,1.4250855703073706,0.016694192561976084
807,II-VI,M_i_B,Zn,ZnSe,1.62,1.4228081589570838,0.015816279462946673
808,II-VI,M_i_neut,Zn,ZnSe,1.53,1.4249712712704183,0.01513527053503376
809,II-VI,M_i_A,Se,ZnSe,0.67,0.910373333695531,0.019348149323333143
810,II-VI,M_i_B,Se,ZnSe,0.81,0.915103551772485,0.019346103763995044
811,II-VI,M_i_neut,Se,ZnSe,0.89,0.9107195999338273,0.018718945085539205
812,II-VI,M_A,Te,ZnTe,1.01,0.6717694869538164,0.045802010717953895
813,II-VI,M_i_A,Zn,ZnTe,0.72,1.1776345333025322,0.0178559374143686
814,II-VI,M_i_B,Zn,ZnTe,1.13,1.178857807552691,0.017515392452790827
815,II-VI,M_i_neut,Zn,ZnTe,0.78,1.1779919621540227,0.018352655931046322
816,II-VI,M_i_A,Te,ZnTe,0.67,1.0076972952238679,0.020931012933869557
817,II-VI,M_i_B,Te,ZnTe,0.74,1.0049441932540988,0.020619267006645806
818,II-VI,M_i_neut,Te,ZnTe,0.9,1.0061980206613264,0.020835645851706223
819,II-VI,M_B,Cd,CdO,1.22,0.9275036368525409,0.06602159299372766
820,II-VI,M_i_A,Cd,CdO,1.0,1.1343355678389724,0.026044100771833896
821,II-VI,M_i_B,Cd,CdO,0.96,1.1320039252102387,0.024547395335631807
822,II-VI,M_i_A,O,CdO,-0.01,0.006026698557153645,0.034093050701241724
823,II-VI,M_i_B,O,CdO,-0.17,0.00046907632241727226,0.03682660290861157
824,III-V,M_B,Sr,InN,2.04,1.4982246585218835,0.07949628251206342
825,III-V,M_B,B,BP,-0.53,0.35267118560578875,0.04189217880614302
826,III-V,M_A,P,BP,1.22,0.6051619332860261,0.08649081236203653
827,III-V,M_i_A,B,BP,1.07,0.9923969038103632,0.03734059965704239
828,III-V,M_i_B,B,BP,1.18,0.9932769572294641,0.03751600194936713
829,III-V,M_i_neut,B,BP,0.83,0.9883928352315443,0.03474493146179319
830,III-V,M_i_A,P,BP,1.24,0.9274119658680124,0.02957278555993344
831,III-V,M_i_B,P,BP,1.2,0.9290767435556336,0.0338103698320995
832,III-V,M_i_neut,P,BP,1.07,0.9297590601178024,0.033770691239565255
833,III-V,M_B,B,BAs,-0.63,0.17692915876121257,0.04849873537400554
834,III-V,M_A,As,BAs,1.01,0.3977713054254772,0.06465548744825467
835,III-V,M_i_A,B,BAs,1.0,0.6796568977018482,0.03911915355730713
836,III-V,M_i_B,B,BAs,1.12,0.677791175361465,0.03696983014903414
837,III-V,M_i_neut,B,BAs,0.86,0.678863026352386,0.034936677742195776
838,III-V,M_i_A,As,BAs,1.15,0.8765483734083013,0.030866809801150388
839,III-V,M_i_B,As,BAs,1.08,0.8807012279636185,0.03325446366995339
840,III-V,M_i_neut,As,BAs,0.96,0.878967354597419,0.035222857805965416
841,III-V,M_B,B,BSb,-0.62,-0.25897450474793277,0.04976884969968331
842,III-V,M_A,Sb,BSb,0.85,0.42887800543102783,0.07084623256565624
843,III-V,M_i_A,B,BSb,0.61,0.32850472175963474,0.03887454784089667
844,III-V,M_i_B,B,BSb,0.78,0.33322393666495836,0.03986460385589317
845,III-V,M_i_neut,B,BSb,0.59,0.3366545113609687,0.03334607470960529
846,III-V,M_i_A,Sb,BSb,0.98,0.7910988880879575,0.03558146692345919
847,III-V,M_i_B,Sb,BSb,0.93,0.7884804530452436,0.03160252940155823
848,III-V,M_i_neut,Sb,BSb,0.79,0.7894491845770626,0.036350131404130924
849,III-V,M_B,Al,AlP,0.76,0.9518323573394649,0.049064669292093355
850,III-V,M_A,P,AlP,1.03,0.6932197111076516,0.05825476037631846
851,III-V,M_i_A,Al,AlP,1.83,1.469961264248407,0.03320862172735183
852,III-V,M_i_B,Al,AlP,1.66,1.472428156417848,0.031893887547960964
853,III-V,M_i_neut,Al,AlP,1.55,1.474749931323594,0.030235623309698454
854,III-V,M_i_A,P,AlP,1.0,1.2290904233206499,0.03409196581014993
855,III-V,M_i_B,P,AlP,1.11,1.2300618088588056,0.03641696276323342
856,III-V,M_i_neut,P,AlP,1.48,1.2280696515686724,0.02829096323437979
857,III-V,M_B,Al,AlAs,0.36,0.6312686598135434,0.03356190014820567
858,III-V,M_A,As,AlAs,0.62,0.5148570552192019,0.04756630059989444
859,III-V,M_i_A,Al,AlAs,1.64,1.0712456422026875,0.026931763155273736
860,III-V,M_i_B,Al,AlAs,1.46,1.0734028258295563,0.026899925578960454
861,III-V,M_i_neut,Al,AlAs,1.33,1.0694439252776244,0.02875676141039957
862,III-V,M_i_A,As,AlAs,0.92,1.1017315377810686,0.02921222252238441
863,III-V,M_i_B,As,AlAs,0.97,1.1051915151367804,0.030076670072565675
864,III-V,M_i_neut,As,AlAs,1.29,1.1063368024800702,0.031062400220676793
865,III-V,M_B,Al,AlSb,-0.09,0.25494688805734006,0.06276952252526505
866,III-V,M_A,Sb,AlSb,0.6,0.5695056153278706,0.057680730265020824
867,III-V,M_i_A,Al,AlSb,1.13,0.8667039480169123,0.0417399804809913
868,III-V,M_i_B,Al,AlSb,1.15,0.8639890179401066,0.04371778926840781
869,III-V,M_i_neut,Al,AlSb,0.84,0.8680086429016024,0.03856491905652333
870,III-V,M_i_A,Sb,AlSb,0.82,1.107718685979345,0.03971393684144204
871,III-V,M_i_B,Sb,AlSb,0.78,1.1054132818620435,0.038113080548654414
872,III-V,M_i_A,Ga,GaN,2.6,2.3995443081993755,0.05122909420939202
873,III-V,M_i_B,Ga,GaN,3.0,2.3958363544063794,0.06211218233808681
874,III-V,M_i_neut,Ga,GaN,2.46,2.382942179787539,0.06777888780010059
875,III-V,M_B,Ga,GaP,0.18,0.8640520134151182,0.04222846259082855
876,III-V,M_A,P,GaP,0.82,0.7438743348297578,0.038948463267612816
877,III-V,M_i_A,Ga,GaP,1.53,1.4697490780841413,0.035838088603942136
878,III-V,M_i_B,Ga,GaP,1.56,1.4651008995974124,0.03567969158508556
879,III-V,M_i_neut,Ga,GaP,1.3,1.468214688681023,0.03652981624746314
880,III-V,M_i_A,P,GaP,0.87,1.023231671023966,0.03148967710080257
881,III-V,M_i_B,P,GaP,1.31,1.0261003357115797,0.03256268379814684
882,III-V,M_i_neut,P,GaP,1.42,1.0284443249349788,0.032422318534222797
883,III-V,M_B,Ga,GaAs,-0.14,0.48899121594293077,0.031467113632880926
884,III-V,M_A,As,GaAs,0.29,0.4332667726189987,0.03361157273560295
885,III-V,M_i_A,Ga,GaAs,0.75,0.9503615376395949,0.02613728290264172
886,III-V,M_i_B,Ga,GaAs,0.84,0.950255037875676,0.029094599000084438
887,III-V,M_i_neut,Ga,GaAs,0.77,0.9476628914458327,0.024688062781585807
888,III-V,M_i_A,As,GaAs,0.66,0.795228753924387,0.02425566216683413
889,III-V,M_i_B,As,GaAs,0.83,0.800429473343281,0.029645597778761797
890,III-V,M_i_neut,As,GaAs,0.74,0.7946483415232987,0.02952824784700761
891,III-V,M_B,Ga,GaSb,-0.26,0.010487413653294659,0.03236592723308126
892,III-V,M_A,Sb,GaSb,0.39,0.4396404344008342,0.026508856008209968
893,III-V,M_i_A,Ga,GaSb,0.37,0.6264509973161425,0.01906138939252289
894,III-V,M_i_B,Ga,GaSb,0.47,0.6305168430417737,0.019254374878366523
895,III-V,M_i_neut,Ga,GaSb,0.41,0.6273321573171426,0.019985160151559187
896,III-V,M_i_A,Sb,GaSb,0.62,0.7531078249182556,0.021648063016019067
897,III-V,M_i_B,Sb,GaSb,0.73,0.7472829814920663,0.01985448296699535
898,III-V,M_i_neut,Sb,GaSb,0.44,0.745367406195531,0.019913234004447326
899,III-V,M_i_A,In,InN,1.8,1.6470226559332624,0.03879140016805019
900,III-V,M_i_B,In,InN,1.62,1.6334613498918913,0.042535165562497236
901,III-V,M_i_A,N,InN,-0.08,0.3540855655209539,0.05253042085889344
902,III-V,M_i_B,N,InN,0.02,0.3517107211168579,0.05141666040361702
903,III-V,M_i_neut,N,InN,0.73,0.3729533570822047,0.0481154997758322
904,III-V,M_B,In,InP,0.41,0.7856451353100475,0.04970915916787171
905,III-V,M_A,P,InP,0.58,0.26349491417627585,0.042917941612864545
906,III-V,M_i_A,In,InP,1.34,1.320693001153934,0.03478075777847916
907,III-V,M_i_B,In,InP,1.33,1.3144592704346378,0.030010266355055784
908,III-V,M_i_neut,In,InP,1.28,1.3174630882730183,0.03278835196282667
909,III-V,M_i_A,P,InP,0.65,0.8519843210778207,0.03277031735954661
910,III-V,M_i_B,P,InP,1.28,0.8541415803089786,0.032928218057224866
911,III-V,M_i_neut,P,InP,1.17,0.8546581690659341,0.03058575921631805
912,III-V,M_B,In,InAs,0.22,0.38536172955874737,0.030170196131642082
913,III-V,M_A,As,InAs,0.19,0.004762495315738691,0.030401025548646866
914,III-V,M_i_A,In,InAs,0.84,0.8353366236937907,0.023542465276601317
915,III-V,M_i_B,In,InAs,0.82,0.8324354320692178,0.021338416360096275
916,III-V,M_i_neut,In,InAs,0.84,0.8362547692759682,0.022521197195451457
917,III-V,M_i_A,As,InAs,0.64,0.6496087335071699,0.019751176839839606
918,III-V,M_i_B,As,InAs,0.86,0.6510812716794911,0.01821304194783262
919,III-V,M_i_neut,As,InAs,0.75,0.6449324370327273,0.018460486200720314
920,III-V,M_B,In,InSb,-0.06,-0.002079260264207852,0.0330241185978486
921,III-V,M_A,Sb,InSb,0.25,0.031161623150390845,0.03252143705354831
922,III-V,M_i_A,In,InSb,0.49,0.6121253431419739,0.02239499937001173
923,III-V,M_i_B,In,InSb,0.53,0.6152965569406579,0.022594280904451997
924,III-V,M_i_neut,In,InSb,0.53,0.6090318573968718,0.02083069666913648
925,III-V,M_i_A,Sb,InSb,0.62,0.6907863399656513,0.0200900829777786
926,III-V,M_i_B,Sb,InSb,0.66,0.6873709947778435,0.022788897576945345
927,III-V,M_i_neut,Sb,InSb,0.5,0.6869706662243493,0.024274242677888837
928,IV-IV,M_i_A,In,SiC,2.46,1.8965734790971738,0.03644299540925029
929,IV-IV,M_i_neut,Br,SiC,2.46,1.6324389357712499,0.07621429176767229
930,IV-IV,M_A,Ba,GeC,0.49,0.9095708324073188,0.08522735925703609
931,IV-IV,M_i_A,Sn,GeC,2.19,1.5815240181383183,0.03283570480345868
932,IV-IV,M_i_A,S,GeC,1.08,1.1753644530465122,0.044830422986673585
933,IV-IV,M_i_A,Se,GeC,1.49,1.29135783670139,0.035379728198098696
934,IV-IV,M_i_neut,Pb,GeC,1.96,1.5339565678825136,0.030900668959808524
935,IV-IV,M_i_A,Se,SnC,0.62,1.0992046248502547,0.04447855844652297
936,IV-IV,M_i_A,Si,Si,0.69,0.47094514999351683,0.029997031895218993
937,IV-IV,M_i_neut,Si,Si,0.1,0.4642535857153516,0.02796549389340573
938,IV-IV,M_i_A,Ge,Ge,0.51,0.523436374900253,0.02556938856557828
939,IV-IV,M_i_neut,Ge,Ge,0.07,0.5181004078524092,0.022514497550841967
940,IV-IV,M_i_A,Sn,Sn,0.35,0.5252714703276187,0.024725092218462683
941,IV-IV,M_A,C,SiC,-0.34,0.5766334111919696,0.058500897585473645
942,IV-IV,M_B,Si,SiC,0.36,1.393769310610237,0.060366562235309125
943,IV-IV,M_i_A,C,SiC,1.66,1.534977123287945,0.04246945123659838
944,IV-IV,M_i_B,C,SiC,1.79,1.535980510482489,0.04496745888884249
945,IV-IV,M_i_neut,C,SiC,1.69,1.5356666007160922,0.036746996554988906
946,IV-IV,M_i_A,Si,SiC,2.21,1.7587968579833233,0.04087196732360843
947,IV-IV,M_i_B,Si,SiC,1.89,1.7611805930408218,0.03959423045767554
948,IV-IV,M_i_neut,Si,SiC,2.54,1.7691229598540175,0.03492094921252932
949,IV-IV,M_A,C,GeC,-0.42,0.2718383659667546,0.06042456709022646
950,IV-IV,M_B,Ge,GeC,0.11,1.225764835171717,0.051457707719472265
951,IV-IV,M_i_A,C,GeC,0.86,1.1573434509723914,0.04123657919138699
952,IV-IV,M_i_neut,C,GeC,1.14,1.1549827302022428,0.039042318068769497
953,IV-IV,M_i_A,Ge,GeC,2.22,1.507005692600946,0.03218905541749099
954,IV-IV,M_i_B,Ge,GeC,2.04,1.5019722397886996,0.034509112080198655
955,IV-IV,M_i_neut,Ge,GeC,1.58,1.5038605688681046,0.03297441368378232
956,IV-IV,M_A,C,SnC,-0.36,-0.051619414662753806,0.06078394326232443
957,IV-IV,M_B,Sn,SnC,0.36,1.0393527732899104,0.06377336118857425
958,IV-IV,M_i_A,C,SnC,0.48,0.9655899119806172,0.038741374958628165
959,IV-IV,M_i_neut,C,SnC,1.76,0.9831996573886077,0.04028912245662767
960,IV-IV,M_i_B,Sn,SnC,1.61,1.383371776396384,0.03348602970465198
961,IV-IV,M_i_neut,Sn,SnC,1.46,1.3762071367366722,0.03422996519075803
962,IV-IV,M_A,Ge,SiGe,-0.2,-0.09514861637929793,0.045042833495013174
963,IV-IV,M_B,Si,SiGe,-0.22,0.1835348362577724,0.03778238611632089
964,IV-IV,M_i_A,Ge,SiGe,0.65,0.7258012648187846,0.02081205317521648
965,IV-IV,M_i_neut,Ge,SiGe,0.51,0.7248303494489325,0.019435900139646144
966,IV-IV,M_i_A,Si,SiGe,0.6,0.6531547399461989,0.027629642150706856
967,IV-IV,M_i_B,Si,SiGe,0.65,0.6517255229430766,0.026983892040284257
968,IV-IV,M_A,Sn,SiSn,-0.12,-0.14267897300890806,0.04704614786068919
969,IV-IV,M_B,Si,SiSn,-0.27,-0.16675253191777223,0.04080837926436471
970,IV-IV,M_i_A,Sn,SiSn,0.63,0.6183245834133441,0.021197887826203195
971,IV-IV,M_i_B,Sn,SiSn,0.71,0.6190070132736988,0.019557077551990154
972,IV-IV,M_i_neut,Sn,SiSn,0.32,0.6144055761689061,0.02006461761618578
973,IV-IV,M_i_A,Si,SiSn,0.45,0.4533802087491591,0.030087077215935704
974,IV-IV,M_i_B,Si,SiSn,0.6,0.457896866476646,0.024625015276411522
975,IV-IV,M_i_neut,Si,SiSn,0.58,0.45061963657261916,0.02910646030111958
976,IV-IV,M_A,Sn,GeSn,-0.02,-0.24890514958857754,0.04449113420273228
977,IV-IV,M_i_A,Sn,GeSn,0.53,0.4300723840224526,0.020334126083873715
978,IV-IV,M_i_B,Sn,GeSn,0.59,0.4283924892762224,0.020581389394629213
979,IV-IV,M_i_neut,Sn,GeSn,0.26,0.4318984949746711,0.02177868517794287
980,IV-IV,M_i_A,Ge,GeSn,0.43,0.3341761567424464,0.021795287722157514
981,IV-IV,M_i_B,Ge,GeSn,0.49,0.3343673867575852,0.01921021480122008
982,IV-IV,M_i_neut,Ge,GeSn,0.16,0.33406471960761797,0.021627233286617076
