∆H (A-rich),Type,AB,Site,M,Heat_vap.2*MP.2,MP.2^2,MP.2^3,abs(Group.3-MP.3),abs(BP.2-MP.1),abs(Mend_num.3-BP.3),abs(Heat_vap.3-Mend_num.3),abs(Group.3-Density.2),Ox_state.3-At_rad_1.1,abs(Group.2-Density.2),abs(Mend_num.3-MP.2),BP.3*Heat_fusion.2,abs(Mend_num.3-Density.2),abs(MP.2-Sp_heat_cap),abs(Group.3-CM4),abs(Group.3-Period.2),Valence.3-At_rad_1.1,MP.3*BP.3,abs(MP.2-Ion_rad.2),ICSD_vol/MP.2,Heat_vap.2^3,Elec_Aff.1/MP.2,MP.2-At_vol,abs(Group.2-CM2),Ion_rad.3+MP.2,abs(Mend_num.2-MP.2),Elec_Aff.3+MP.2,Ion_rad.3+Ox_state.2,MP.2-At_rad_1,Period/Ox_state.2,abs(Heat_vap.3-Elec_Aff.3),Cov_rad/Ox_state.2,Heat_fusion.2+At_wt.2,abs(Group.2-Heat_fusion.2),abs(Valence.3-MP.3),Therm_cond.1/Heat_fusion.2,abs(MP.2-MP),abs(Heat_fusion.3-Elec_Aff.3),At_wt.3+MP.2,abs(Group.3-Heat_vap.2),At_rad_2/Ox_state.2,abs(Mend_num.3-Heat_fusion.2),abs(Period.3-Group.2),abs(Elec_Aff.3-BP.3),ICSD_vol/Ox_state.2,Electronegativity.2+BP.2,MP.3^2,abs(Valence.3-Heat_fusion.3),Valence.3+Heat_fusion.3,Group/MP.2,Period.2/CM1,abs(Group.3-ICSD_vol.1),abs(Ion_pot_1.3-CM1),Ion_pot_2.2*CM1,Thermal_expn.2+At_vol.1,Ion_pot_2.3+CM8,Therm_cond.1/Mend_num,abs(Heat_fusion.1-Ion_pot_2),Thermal_expn/MP.1,abs(Mend_num.3-ICSD_vol.1),Elec_cond.3+ICSD_vol.1,Valence.3-CM1,abs(Group.3-Ion_rad),Therm_cond.1/PBE_latt_const,abs(Valence.3-Heat_vap.3),PBE_gap,abs(Sp_heat_cap.3-Ion_Energy.3),abs(Heat_fusion.1-At_vol),abs(Mend_num.2-MP.1),abs(Valence.3-Valence.2),abs(Group.3-Group.2),abs(Electronegativity.3-Electronegativity.2),abs(Elec_Aff.3-Elec_Aff.2),abs(Mend_num.3-Mend_num.2),abs(Ion_Energy.3-Ion_Energy.2),abs(Ion_pot_2.3-Ion_pot_2.2),CM1-Thermal_expn.1,abs(Electronegativity.3-Ion_Energy.3),Thermal_expn/Heat_fusion.1,CM8-CM2,abs(Ion_pot_2.3-CM1),At_rad_1.2+Ion_Energy.1,abs(Sp_heat_cap.3-CM1),Valence.1-ICSD_vol.1,Group.2*CM5,Group/Eps_elec,Ion_pot_2/CM1,abs(Sp_heat_cap.2-CM1),abs(Valence.3-Ion_pot_1.3),abs(Period.3-Period.2),Sp_heat_cap.3+CM8,abs(CM1-Elec_cond.1),abs(Density.3-Density.2),abs(Density.3-CM1),Electronegativity/CM1
3.478,II-VI,CdTe,M_A,B,0.266826916,0.085291432,0.154997374,-0.751602624,0.188163802,-0.842995797,-0.871134064,2.139063607,-0.018295264,0.906131582,-0.908115266,0.443451163,1.829059993,1.055097297,2.039081628,2.994737449,0.2394278,1.386648001,1.222468938,0.734043587,0.354313879,0.170095277,-0.369527181,0.887877594,-1.532347641,-1.351908902,1.161539942,-2.767265764,-0.350089529,-0.005730184,0.585628941,-0.001986258,-0.729628896,-0.878642805,-0.471770417,-0.260434687,0.605136371,-0.523026835,-0.844623574,-0.435320638,-0.009316758,0.030707233,2.579114679,0.590549723,-0.013111465,1.167265241,0.535679114,-0.845266963,1.08132354,-0.018327508,-0.028987834,-0.752655845,0.284798155,-0.324033123,0.779249161,0.30981766,0.942508828,-0.486014136,0.18522737,-1.213087802,0.442303128,-0.896199432,-0.79541631,-1.191469826,0.431184193,-0.527598077,1.756585131,-0.403056984,-0.261730866,2.14009179,1.752828952,0.480440058,1.291084608,1.236588461,1.161062488,0.278964943,-0.010022606,2.628039509,0.198085242,-0.211192655,0.615274537,-1.553964153,1.161626372,0.246430599,-0.383719247,0.063744935,-0.016618742,0.656780442,1.730685924,0.766978132,0.910758185,-0.72232253,1.680656904,0.810288311,0.121462992
2.999,II-VI,CdTe,M_i_A,Br,0.620118805,0.362708629,-0.699043444,1.364227329,0.276336642,1.634831483,1.475608931,1.3344108,1.66001361,1.606592832,1.610304367,0.306007679,1.342392359,-1.047972813,-0.14381974,0.718272887,-0.249361766,0.331961985,2.21759315,-0.84878477,-1.013754812,-0.196683526,1.240879922,0.186083964,0.905584422,1.98044724,0.700688345,0.722226087,1.260317575,-0.446954323,2.474656864,-0.154928155,-0.771280154,1.528395859,2.191280802,0.349611216,-0.524782384,1.995730333,-1.008943115,1.664777924,-0.726707153,1.155102442,0.878033206,2.650087095,-1.02269427,0.227142734,0.036883876,1.481588981,0.595933105,0.021192351,0.212120524,-1.213019875,0.756738218,0.051892639,0.764166037,0.172705793,0.942508828,-0.486014136,0.18522737,-1.040741314,0.704295927,-1.299419775,-1.357717551,-1.191469826,2.205340532,-0.527598077,1.071949792,-0.403056984,0.741769252,-0.176824276,-0.284824384,-0.172568099,0.126158841,-0.34289093,-0.219107891,-0.598894116,-0.117813409,-0.839178071,0.198085242,0.31226298,-0.245418512,-1.237465701,-0.720859825,0.246430599,-0.492599728,0.063744935,-0.017411531,-0.608104617,-0.958964228,-0.722496178,-0.358227336,-0.57521907,-0.653187587,-0.572949347,0.081947022
2.998,II-VI,CdTe,M_i_neut,Br,0.620118805,0.362708629,-0.699043444,1.364227329,0.276336642,1.634831483,1.475608931,1.3344108,1.66001361,1.606592832,1.610304367,0.306007679,1.342392359,-1.047972813,-0.219802226,0.718272887,-0.249361766,0.331961985,2.21759315,-0.84878477,-1.013754812,-0.196683526,1.240879922,0.109871808,0.905584422,1.98044724,0.700688345,0.722226087,1.260317575,-0.446954323,2.474656864,-0.154928155,-0.771280154,1.528395859,2.191280802,0.349611216,-0.524782384,1.995730333,-1.008943115,1.664777924,-0.726707153,1.155102442,0.878033206,2.650087095,-1.02269427,0.227142734,0.036883876,1.481588981,0.595933105,0.021192351,0.281419141,-1.213019875,0.805459205,0.01844283,0.764166037,0.422213879,0.942508828,-0.486014136,0.18522737,-1.040741314,0.704295927,-1.336927619,-1.357717551,-1.191469826,2.205340532,-0.527598077,1.071949792,-0.403056984,0.741769252,-0.176824276,-0.284824384,-0.172568099,0.126158841,-0.34289093,-0.219107891,-0.598894116,-0.08036142,-0.839178071,0.198085242,0.115192035,-0.200853946,-1.237465701,-0.741189425,0.246430599,-0.430364696,0.063744935,-0.017136076,-0.649257299,-0.958964228,-0.722496178,-0.093793135,-0.626330268,-0.653187587,-0.635296384,0.095676873
2.929965065,IV-IV,SiC,M_i_B,Cr,-0.553999121,-0.26412662,-0.034008802,-0.360778152,1.545084456,-1.198841577,-1.06343025,-0.945501947,-0.882117309,-0.874329695,-0.479987543,-0.399699726,-1.281556344,-1.136857115,-0.64151805,-1.187658362,-1.579054133,-0.536951236,0.121015014,1.153975461,-0.167723131,0.683678491,-0.396109453,-0.934104363,0.204484676,-0.552560363,0.570774812,-0.624293688,-0.775328824,0.009004574,-0.826947311,0.003756285,-0.374649916,-0.485993471,-0.734199794,-0.163062523,-1.190252155,-0.636969866,0.046075359,-0.714616619,0.006546029,-0.754448041,-1.395744204,-0.983967145,-0.027171862,0.003138532,-0.323733106,-0.082333746,0.829778333,0.014250622,0.363849982,0.953200793,-0.79040675,0.38512459,-1.918684068,-0.765383521,-1.346408976,2.133110032,-0.170374433,1.169253147,-1.735390239,-1.040989456,-0.100783117,0.361123233,-0.168291296,0.179003921,-0.513876108,1.614930386,1.948623361,-0.377836717,-0.603753461,-0.693968013,-0.739729291,-0.724462729,-0.635927819,-0.635291915,-0.102597774,-0.577461023,-0.173527775,0.029214645,-0.555964987,-0.275937926,-0.368071048,-1.519119295,0.249811663,0.0699914,-0.017294361,-0.314023307,0.432096822,-0.722496178,-0.631352718,-0.710045993,-0.945987207,-0.610209032,-0.182175052
2.796793273,III-V,InSb,M_i_neut,Se,0.293024364,-0.038031842,-0.44338186,0.941058067,-0.00823585,1.012656308,1.199232234,0.799650791,0.363783544,1.028523844,1.073123789,0.094608601,0.729981769,-1.337581144,-0.378724803,0.54500641,0.052290096,-0.054769481,-1.231717435,-0.26163514,-0.908735857,2.378205892,1.603795976,-0.088192761,-1.721794952,1.34084028,0.07144682,-0.130055532,1.698055034,0.214881886,1.226450936,0.064607593,-0.769852976,1.274649755,1.26952898,-1.760508333,-1.049212577,0.790704789,-0.857492264,1.42658098,0.096974947,0.916078106,0.671326169,1.066104543,0.190066594,0.052605246,-0.192227951,0.902080998,0.305988573,1.385696687,0.282773131,-1.026731901,0.130861189,0.057641614,0.523794671,0.33059511,1.571051133,-0.870454531,0.22250499,-1.146409672,0.712594712,-0.997106649,-0.919314001,3.730448972,1.5340595,-0.680987829,0.104837972,0.412989399,0.280172413,-0.377836717,-0.351821719,-0.407673396,-0.343738949,-0.421462209,-0.530946311,-0.621582017,-0.108895251,-0.370433135,0.216242331,0.151730038,-0.246955602,-0.845070628,-0.60463042,0.806442562,-0.391161355,0.65636093,-1.066593613,-0.572877708,-0.691207053,-0.722496178,-0.008503611,-0.392565028,-0.773328954,-0.949787913,0.291136734
2.49233199,IV-IV,Si,M_i_A,Be,-0.743943248,-0.713110216,-0.178700515,-0.223468096,-0.923306111,-1.261554519,-0.96545348,-1.108489811,0.548560649,-1.159106386,-1.206241637,-0.499376869,0.574731039,-0.824878463,-1.152794892,-0.216935562,0.707119346,-0.570057703,-0.064739621,0.263229058,-0.177019172,0.090886621,0.041198877,-1.352231344,-0.718036494,-1.346767021,-1.796814265,-1.73412172,-0.338020494,0.355680684,1.773747641,0.148373266,-1.28644543,-0.265858537,0.132726686,-0.017814283,-0.491294263,1.627375249,-0.74323874,-0.251493698,0.258568151,-0.389673927,-0.79881983,2.006894253,-1.073288555,0.049067956,-0.579198718,-0.196871972,-0.66709437,0.003250656,-0.029081005,-0.568300124,0.08028405,0.254861039,-0.623441546,-0.800030235,-0.000744177,0.598876616,0.129085405,-0.374902175,0.498067644,0.295591992,-0.899910624,-0.419777461,0.005130046,-0.784929568,1.120359902,-0.451474452,-1.198896939,-0.34076114,-0.335764121,-0.642359533,0.362160004,-0.709556895,-0.595977941,-0.698929616,-0.070998931,0.95951145,0.094904583,-0.07953973,-0.393754748,-1.56138166,1.648008671,0.46902726,0.635392208,0.056405245,-0.017148157,1.961645663,0.600026097,-0.141435762,1.205346982,-0.722123507,-0.561822595,-0.513830039,-0.198247935
2.966,II-VI,CdTe,M_i_neut,Cl,0.760342375,0.553717721,-0.83976577,1.462636664,0.346529647,1.659638156,1.462130238,1.314487588,1.66001361,1.586283102,1.698373587,0.497033205,1.282836281,-0.927218294,0.698075445,1.550167241,-0.249361766,0.449431722,1.976324921,-0.919501353,-1.057319818,-0.213070232,1.312828651,1.030523912,0.514501033,2.070184862,0.776799978,0.403817529,1.332266303,-0.446954323,2.718712703,-0.154928155,-1.394588204,1.705712378,2.306140023,0.422757531,-0.409785418,2.348837717,-1.47742954,1.689707419,-0.726707153,1.288870853,1.589909468,2.930800669,-1.02269427,0.423923763,0.146065637,1.622919895,0.520733414,0.022957994,0.037546341,-1.213019875,1.233316687,-0.166973632,0.764166037,0.050899357,0.942508828,-0.486014136,0.18522737,-1.005901402,0.704295927,-1.375507115,-1.357717551,-1.191469826,2.22993705,-0.527598077,1.030590478,-0.403056984,0.698138812,-0.176824276,-0.284824384,-0.057882588,0.213875028,-0.355986143,-0.044854463,-0.524135624,-0.041839375,-0.797627112,0.198085242,0.004827155,-0.000238263,-1.534183,-0.330232494,0.246430599,-0.61770885,0.063744935,-0.016852751,-0.27001095,-0.568495569,-0.43196597,-0.26831097,-0.678901787,-0.659950035,-0.717058117,0.109799006
2.018,II-VI,CdTe,M_A,Rh,0.082747478,-0.118393533,0.038533756,-1.351682106,-0.042858824,-0.578688689,-0.461704234,-0.718483774,-0.018295264,-0.39823312,-1.232299303,0.279772199,-0.985761984,0.888992233,0.137751613,-0.194011522,-0.737498853,1.068804292,0.114603104,0.636768697,0.272134773,0.147554382,-0.270557402,-1.173845988,-0.802831983,-0.894403087,1.640874674,-1.83326733,-0.251119749,-0.005730184,-0.328957419,-0.001986258,0.308833567,-1.031821252,0.083971377,-0.230837913,0.446951164,-0.531884012,-0.100837292,-1.06421781,-0.009316758,-0.37323551,-0.383342255,-0.456616573,-0.013111465,1.30171691,0.350920339,0.625401669,1.948331716,-0.01589876,2.268253358,-1.125509164,0.729003407,0.202562714,0.790481275,1.521118425,0.942508828,-0.486014136,0.18522737,-0.870001576,1.522685396,-1.030595793,-1.265025206,-1.191469826,-0.904125615,-0.527598077,0.588028511,-0.403056984,-0.828926584,1.537054468,2.020818292,0.342817445,0.953993475,1.40682623,1.034760092,0.542070204,-0.895966415,4.031096768,0.198085242,-1.105483165,-0.555214339,-0.83195206,-0.517568053,0.246430599,0.017532537,0.063744935,-0.023134753,0.220804744,2.441203678,1.638568756,1.583637434,0.4867361,2.405102156,0.39611621,-0.203322879
2.473005133,IV-IV,SiSn,M_i_B,Al,-0.780402102,-0.555515726,-0.215387404,-0.07172287,-0.74669704,-0.719698185,-0.716299573,0.700209161,0.861342283,0.828349639,-0.132105732,-0.444995105,0.60596009,-0.018174412,0.754848962,0.857101333,1.101187818,-0.610035048,-0.885607436,-0.715810628,-0.177186452,-0.462147534,0.521854435,0.855961621,-1.189090271,-0.113547672,-0.514549811,-0.794111585,0.142635065,0.009004574,-0.879983798,0.003756285,-1.125445276,0.137766912,-1.196085753,-0.063706619,0.276946297,-0.910640182,-1.020012335,-0.553464055,0.006546029,-0.088692399,0.763081319,-0.93528925,-0.027171862,-0.165777159,-0.488300156,-0.827847282,-0.404534696,-0.008839656,0.056203241,-1.089669769,-0.802637953,0.204325005,0.126362356,-0.181057531,0.31013414,-0.604992669,0.293757559,-1.221342993,1.789870998,-0.037788941,1.29769002,-0.285275814,-0.636825415,-0.577348832,0.64014699,-0.362841754,0.021866292,-0.541773581,-0.552813724,-0.665296635,-0.67086121,-0.630985617,-0.518087371,-0.709432543,-0.005372369,-0.086809433,0.305535813,-0.578909009,-0.35476573,-1.215348448,0.304254249,1.435487391,-0.333610963,0.06678202,-0.017189068,0.442890314,-0.798315759,-0.43196597,0.469686194,1.695326663,-0.622972393,-0.6613575,-0.193750403
1.701284808,III-V,BP,M_B,Se,0.293024364,-0.038031842,-0.44338186,0.359124934,-0.622415451,0.445936239,0.719114651,0.783034294,0.358478495,1.028523844,1.186407526,-0.221951401,0.841986315,1.863834269,1.120617157,0.52908273,-0.537911998,-0.513211803,-1.231717435,0.179974161,-0.908735857,0.37675342,-0.692528249,1.431938024,-0.869157571,1.34084028,0.441140747,0.792889164,-0.738409428,-0.147731297,1.223975946,-0.037119741,-0.769852976,1.274649755,0.307213192,0.30552612,1.830859333,0.706988819,-0.48629777,1.410560769,-0.090829336,1.023620224,0.300739848,0.973028423,-0.130743431,0.052605246,-0.528542207,-0.035455634,0.522817307,1.385696687,0.389384395,0.731811887,0.169456417,0.015294,0.315299236,-0.042027542,0.304672648,1.554933496,0.332865615,0.660460552,0.017916847,-0.894282067,2.035139,0.126602257,0.61447226,0.166692375,0.723643516,0.287843908,0.927079015,0.12802958,-0.317363625,-0.292815846,-0.106947409,-0.636565616,-0.440500636,-0.233252015,0.383953898,0.654975235,0.35306516,-0.301484352,0.042731884,-0.23377896,-0.4640055,-0.753700221,0.457007461,-0.043406701,-0.019692776,-0.509567074,-0.888890418,0.104945245,-1.124669988,-0.705894376,1.216110055,-0.095250931,-0.065649176
2.585131777,III-V,AlSb,M_i_neut,F,0.950769991,0.817203789,-1.051505532,1.587112195,0.653019079,1.724561857,1.460788014,1.636226276,1.635457841,1.914263627,1.819917448,0.800193892,1.595051885,1.92229979,1.432422682,2.382061595,1.680501184,0.624147259,1.024561077,1.461451123,-1.126932212,3.545242111,0.762519041,1.767090832,-0.549393598,2.196929213,0.550517749,-0.615089853,1.211873346,0.702356793,2.55960312,0.900395987,-1.732634032,1.957679492,-1.069890415,-2.721929725,0.240541953,2.344451465,-1.709716094,1.727887835,-3.78013375,1.494267023,2.301785729,2.834086291,1.481360979,1.349186862,0.296659624,-0.414154457,-1.380997087,2.065687527,-0.029466883,-0.838118117,2.732951282,-1.138186917,6.155897471,0.622722814,-1.439626581,-0.882769838,0.202317813,-1.007050023,0.90048728,0.636950291,0.636488078,2.283263492,-0.983243425,0.139445511,2.081529274,-0.866287251,0.454694173,-0.1397487,-0.284824384,0.412328006,0.138482603,-0.369081356,0.628810546,-0.109058621,-0.040285431,0.411368554,0.180522309,-0.276984219,0.895797807,-2.190189049,0.201824774,0.806442562,-0.696682927,-0.192524445,0.103978329,0.325739952,4.155113521,-0.141435762,0.002749687,-0.298932347,-0.550743691,-0.483604115,0.076871256
2.451418928,IV-IV,Sn,M_i_neut,Rh,0.082747478,-0.118393533,0.038533756,-0.801131149,0.184967979,-0.886663255,-0.63993555,-0.381542988,0.861342283,-0.39823312,-0.720237593,-0.172206861,-0.456451145,0.905140608,-0.354172236,-1.376215333,0.124261165,-0.224124682,0.114603104,0.219775526,0.272134773,0.851985858,0.391445979,-0.545956285,0.412096501,-0.894403087,1.007717094,-0.518157502,0.218257963,-0.005730184,-0.61279093,-0.001986258,0.308833567,-1.031821252,-0.864025742,0.092575571,0.579612882,-0.921547939,0.581641032,-0.378725379,-0.00854944,-0.973889128,-1.438363914,-0.867295552,-0.004525315,1.30171691,-0.240695423,-0.202151861,0.893531443,0.016296229,-1.166319859,-0.78849524,-0.653520972,0.258986488,0.078545643,0.390245641,0.543769606,-0.090453152,-0.140892594,-0.826906472,1.099365809,-0.971332162,-1.011173493,-0.073712279,-1.015661708,-1.106846217,-0.62262159,1.097923702,-0.588959866,-0.377836717,-0.804745467,-0.562498836,-0.615441651,-0.814318599,-0.741232049,-0.694057297,-0.093359376,0.702990067,-0.207847654,0.288826927,-0.517061434,-1.383488251,-0.746795861,1.435487391,0.017541328,0.053314702,-0.018214555,-0.647916462,0.171020838,-0.826782146,0.174047032,1.575249691,-0.585522236,0.253217572,-0.076463049
2.41792003,IV-IV,GeSn,M_B,Y,-0.546036554,-0.596380722,-0.156558956,-1.114598543,-0.086957014,-1.143502395,-0.983647539,-0.153671526,1.011030162,-0.81027389,-0.461443025,-0.458693047,-1.175987616,-0.034119569,-0.961229609,-1.265457745,0.662619384,-0.693622759,-1.101738858,0.245049286,-0.111721373,0.407047028,0.171219176,-0.282491512,0.623811522,0.797474502,-0.255074064,0.204415316,-0.33916248,-0.03151601,-0.351102432,-0.062517975,-0.082094018,-0.033265403,-0.62268128,0.027434441,-1.012422809,0.429464809,-0.585700167,-1.176883695,0.013210329,-0.541843799,-1.407403369,-0.528698509,-0.010561139,-0.1873003,-0.290457823,-0.677517437,0.481218906,0.00778573,-1.213642274,-1.043543816,0.118167616,0.618826223,0.088494086,0.592084118,0.426951873,-0.48153923,0.30810544,-0.051081403,-1.338521942,-0.41923113,-0.639461945,-0.191004143,-0.779924099,-1.106846217,-0.815752804,0.158860194,-0.098174942,0.903558696,2.353886113,1.472280529,-0.589649964,1.559106833,2.210251765,1.784368973,-0.082466281,0.398487632,0.322482695,-0.226004593,-0.086432478,-0.463664625,0.080244783,1.435487391,-0.490789826,0.07420224,-0.017819336,-0.621855173,-0.422655562,1.873289865,0.802568061,1.590115634,1.959784665,0.610932911,-0.057935589
1.952663095,III-V,GaAs,M_i_neut,Zn,-0.226514292,-0.313583332,-0.304542226,-0.002929405,0.018445867,0.155206977,0.024014949,-0.41953028,0.720451031,-0.346047576,0.039119705,-0.062001829,-0.567228492,-1.036354128,-0.455657343,-0.148059499,0.87505184,-0.230404384,-0.92264072,-1.529431006,-0.377248404,0.346009002,0.644512191,-0.320004332,-1.045744185,0.045247651,-0.991296683,-1.118531843,0.649828875,-1.244882393,-0.985640169,-0.332997944,-0.838440442,0.189285373,-0.929482271,-0.173379728,-1.011887341,-0.847322313,-0.840993011,0.23909785,-0.193944987,0.03792272,-0.15550198,-0.871077817,-1.503134651,-0.935234562,-0.349828936,-0.491651768,-0.823941511,1.078886425,0.331579903,-0.413918189,0.04788768,0.271077533,-0.393279648,-0.220976214,-0.146499784,-0.59787797,0.882513801,-0.531396699,0.266566146,0.338691976,-0.779658291,-0.266976391,-0.982535641,-0.953456465,-0.160958398,-1.195566705,-0.797654245,-0.34076114,-0.619811059,-0.688233737,-0.507752597,-0.683366469,-0.585008751,-0.689742876,-0.066009156,0.780070092,1.130806532,0.048543259,-0.463983523,-0.590485021,-0.476166997,-0.394729315,-0.215234205,1.401622787,-0.021420984,-0.432823522,0.62711179,-0.722496178,-0.252689264,0.037452822,-0.941670751,-0.650497321,1.078039187
1.429718606,II-VI,CdSe,M_i_A,K,0.230747458,0.228533841,-0.60714916,-1.323188016,-0.494219716,-0.806735911,-0.718161211,-1.079465294,1.168898232,-1.15575953,-1.134277329,0.240804615,-0.999083132,-1.139201835,-0.333762991,-0.821977869,1.224684414,0.01315374,1.145034447,-0.795358987,-0.552475827,-0.174280281,1.186523264,-0.216192369,0.09635516,-0.925171888,-0.975275,-0.232999585,1.205960917,-0.446954323,-0.360478204,-0.154928155,-1.395135403,-0.83497724,-0.722973437,0.446241896,-0.611661624,-0.351014812,-1.328897238,-1.289769516,-0.726707153,-0.529646236,-0.496583877,-0.333722772,-1.02269427,-2.030798325,-0.039818508,-0.273232015,-1.306014736,0.019858423,0.299558513,1.160455581,-0.194524455,-0.655305663,0.340809059,0.401663705,0.92396985,-0.820577809,0.139406605,1.546320737,1.067440851,0.696577354,1.838792478,-0.90526573,-0.583012154,-0.620439243,0.998116042,0.04755502,0.282236012,-0.1397487,-0.268766786,-0.212288867,-0.683039986,-0.12208293,-0.269243446,-0.233470142,0.027744237,-0.890141695,0.114204689,0.288660922,0.567374462,1.40228762,0.036733028,-0.319638906,0.647994929,0.065707595,-0.017063974,0.150881501,-0.765830211,-0.722496178,-0.078611578,1.392906894,-0.490601066,-0.227665356,0.099270752
2.43545696,IV-IV,Sn,M_i_A,Si,-0.650814607,-0.663978853,-0.171436443,-0.674359168,-0.830016676,-0.46979077,-0.87887434,0.959435379,0.437450851,1.12553939,-0.950591287,-0.507461582,0.880677723,0.193077815,0.326799722,1.03036781,0.7755456,-0.608687946,0.480295906,0.075851336,-0.154996862,0.29404669,0.815711779,0.542141081,-0.96349855,-0.98027477,0.646524837,-0.639509224,0.642523764,0.214881886,-0.89627298,0.07448469,0.830672798,0.237056017,-1.001510864,0.49444406,-0.098498897,0.632712378,-0.484153133,-0.754880154,0.320604007,0.66588933,0.969788356,-0.534066554,0.169699323,0.132343159,-0.551333809,1.299036419,1.325433221,0.005624333,0.029734472,-0.901055985,-0.357819091,0.388532268,0.060574261,-0.674367241,0.543769606,-0.090453152,-0.140892594,-1.047143432,0.01900233,-0.343588437,-0.849486146,-0.073712279,-0.874365206,-1.106846217,-0.566989362,1.097923702,0.240018492,-0.742786022,-0.485816389,-0.780401306,-0.566146604,-0.565509552,-0.773052019,-0.629526956,-0.040074935,-0.98820404,-0.207847654,0.095221876,-0.587259414,-1.432941134,-0.024351371,1.435487391,-0.430335988,0.053314702,-0.018033344,0.078080797,-0.85638655,-0.43196597,-0.158192282,1.647967636,-0.596354246,-0.534179607,-0.095312577
3.841822033,II-VI,ZnSe,M_A,B,0.266826916,0.085291432,0.154997374,-0.626194164,0.427633226,-1.266103417,-1.277872041,2.139063607,-0.509410642,0.906131582,-0.597813825,0.395024541,2.135857534,0.425310658,2.08071035,2.994737449,-0.240379326,1.12849909,1.222468938,-0.607734254,0.354313879,0.160844757,-1.176343801,0.929632145,-0.826664407,-1.351908902,1.161539942,-2.003392854,-0.912626177,-0.03151601,0.481128874,-0.010756926,-0.729628896,-0.878642805,-0.618141876,-0.256117611,0.458589374,-0.585571268,-0.175780474,-0.435320638,0.015136588,0.325281504,1.675713416,0.463069149,0.010855331,1.167265241,0.363951242,-0.912661496,1.045464095,-0.018327508,-0.028987834,-0.108310756,0.482906455,-0.324033123,0.092739801,0.022780012,1.210427306,-0.742215837,0.134393727,-0.312680921,-0.078563124,-0.896199432,0.299830777,-0.59935357,0.309863751,0.04458606,1.53064706,-1.126895211,-0.009501143,2.14009179,1.752828952,0.900466702,1.291084608,1.825789516,1.71116975,-0.387868234,0.088279745,3.605572418,0.107791314,-0.1871567,0.359487097,-1.307730374,0.796188296,-0.319638906,-0.390442386,0.067432414,-0.013848287,0.656780442,1.95816493,-0.589681381,0.487027292,1.475520461,0.327307858,0.169342179,0.094140271
2.43018136,IV-IV,Sn,M_i_neut,Bi,-0.363009643,-0.114687395,-0.401379085,0.704108902,-1.091567889,0.332470549,0.319885154,-0.432421657,0.861342283,-0.260385675,0.890019161,-0.323796236,-0.527562354,-1.27278006,0.5979192,-1.292048776,0.449903382,-0.347488097,-0.129954923,-0.220432093,-0.223293314,-0.854531117,1.689108578,0.177043265,-0.630164579,1.115542515,-0.420756018,0.246023035,1.515920563,-0.005730184,-0.270844718,-0.001986258,1.023205482,0.576245754,0.565125389,-0.0594675,-0.99912415,-0.333454061,0.355871462,0.411107186,-0.00854944,0.359505481,-0.959133391,-0.261695898,-0.004525315,-0.136504015,-0.23606392,-0.031843524,0.204622843,-0.016344913,-0.325226833,-0.712442201,-0.819296169,0.304206325,0.095233355,1.329511766,0.543769606,-0.090453152,-0.140892594,-0.768424133,0.061259369,-0.54628549,-0.649704269,-0.073712279,0.095883513,-1.106846217,-0.461053961,1.097923702,0.589062011,-0.578849158,-0.418819054,-0.71159,-0.65168801,-0.460747848,-0.715062694,-0.642247058,-0.177726407,0.068313175,-0.207847654,0.616668353,-0.724717203,-0.681257311,-0.488132037,1.435487391,0.038375547,0.053314702,-0.018501471,-0.359206225,-0.272597615,-0.536251938,1.099221721,1.460112945,-0.776885132,-0.386216145,-0.046617963
1.42876703,III-V,InAs,M_B,Zn,-0.226514292,-0.313583332,-0.304542226,0.102638831,0.018445867,-0.463209427,-0.631545078,-0.436146777,0.263903001,-0.346047576,-0.125656639,-0.239398038,-0.730144195,-1.102215109,-0.933841459,-0.163983179,1.028550792,-0.373055876,-0.92264072,-0.203705908,-0.377248404,0.346009002,1.451328811,-0.783377013,-0.854774929,0.045247651,-0.67788176,-0.911815523,1.545587868,-0.226342253,-0.988963368,-0.068053332,-0.838440442,0.189285373,-0.76958905,-0.173379728,-1.200685473,-0.499088675,-1.021950508,0.223077639,-0.102146944,-0.118502179,0.263845699,-0.850812239,-0.200203479,-0.935234562,-0.262023938,-0.395131549,-1.054602809,1.078886425,0.225257469,-0.43125233,0.183706278,0.265248417,-0.393279648,0.017057528,0.036594698,-0.789197277,0.256025803,-0.681249014,-0.122440183,0.556766819,-1.122766995,-0.083112284,-0.1578693,-0.448884916,-0.573521432,0.116226514,-0.797654245,-0.676020182,-0.585352965,0.3540217,0.431120832,-0.370488785,-0.509226483,0.247962117,-0.123470426,0.230878201,0.265913163,0.452919724,-0.17266747,-0.590485021,-0.043882016,-0.394729315,0.107046793,1.391377228,-0.937360388,-0.495962636,1.108331928,-0.18099706,0.151915443,-0.040965294,0.728175949,-0.534936153,0.255662537
