(+1/0),Type,AB,Site,M,Ion_pot_1.3-Ion_pot_1.1,Ion_pot_1.3-Ion_Energy.1,Electronegativity.3-Ion_pot_1.1,Electronegativity.3-Ion_Energy.1,Electronegativity.3-Elec_cond,Elec_Aff.2+Therm_cond.1,Group.2+At_rad_2.1,At_wt.3-Therm_cond.1,abs(Valence.3-Valence.2),abs(Elec_Aff.3-Elec_Aff.2),abs(Electronegativity.3-Electronegativity.2),At_wt.3-Density.2,abs(Ion_rad.3-Ion_rad.2),At_vol.1+Electronegativity,abs(Ox_state.3-Ox_state.2),MP/Electronegativity.3,Period.3-CM1,Ox_state.3/CM1,Electronegativity.3*Electronegativity,CM1/Cov_rad.2,abs(Cov_rad.3-At_rad_1.2),Heat_vap/Electronegativity.3,At_wt.3-CM5,PBE_latt_const+PBE_delta_H,Electronegativity.3*ICSD_vol.1,Electronegativity.3*Heat_vap.1,Thermal_expn.1/CM8,Electronegativity.3-Therm_cond,At_rad_1.1-Cov_rad.1,Ox_state.1*Heat_fusion,abs(Ion_pot_2.1-BP),At_vol.2+Valence.1,abs(At_rad_1-Eps_ion),Ion_pot_1.1/Period.1,At_wt.3+Ion_pot_1,At_vol.2+Ox_state.1,Therm_cond/Valence.1,abs(Density.2-Ion_pot_1.1),MP.1/Thermal_expn.1,Thermal_expn.3+Valence.1,abs(At_rad_2.1-Period)
1.35168978,II-VI,CdTe,M_i_B,Re,-0.50190384,-0.502188597,-0.557675434,-0.55795646,0.168037071,-0.827892627,0.324529187,-1.22772371,-0.176824276,-0.558497499,-0.780401306,1.571959925,-0.47930431,0.568635194,0.241504788,-0.003235789,-0.845078049,-0.305495273,0.025980933,0.129639443,-0.468180626,-0.049471967,-1.024645455,0.999667243,0.140038306,0.021996319,-2.089581706,-0.163176116,-0.3566514,-0.418747652,-0.348197522,0.406163305,-1.272975274,-0.204329482,1.630679593,-0.334392392,-1.987278199,2.336043561,0.34640461,0.763998761,-0.848028299
-0.21080554,II-VI,CdTe,M_B,Ru,-0.743783235,-0.744073749,-1.207526141,-1.207814608,-0.559400712,-0.145225784,0.45805636,0.507189345,2.481253034,2.008692272,0.300142039,2.562828234,-0.00618368,0.568635194,-0.31663644,-0.538711495,0.546891049,-0.285634818,-0.478689659,0.111466171,0.611344313,-0.189745353,1.835940089,0.999667243,1.52135151,-0.340728855,0.013242299,-0.897915646,-0.3566514,-0.418747652,-0.348197522,0.370066479,-1.272975274,-0.204329482,-0.163724981,-0.370489219,-1.987278199,0.523239179,0.34640461,1.035839345,-0.848028299
0.07001156,II-VI,CdS,M_A,O,-0.80737032,-0.807533704,-1.888372891,-1.888539648,-1.795076685,0.026635952,0.789004865,1.114776584,2.34110423,0.877513659,-0.322358518,1.305210606,2.55644658,-0.578876649,2.180184489,-1.448307447,1.951795862,-0.316623326,-1.335957922,0.331045193,-0.061748444,-0.428023397,1.581820408,0.394405416,1.031010994,-1.405137745,2.066094783,-2.145994868,-1.578021871,-2.536060138,0.568528125,0.744160863,-0.880270324,3.740180856,-0.842262903,1.472635684,-1.987278199,0.031977091,-0.06953689,2.215360453,0.431339381
1.89836485,II-VI,CdS,M_i_A,Al,0.364905359,0.364769874,0.11734303,0.117199238,0.450105981,-0.656742002,0.388423346,0.274262018,-0.541773581,-0.67086121,-0.665296635,0.206487074,-0.488101584,-0.578876649,-0.746699476,0.20439853,0.599204393,0.536855439,0.221670362,0.116259792,-0.390560294,0.004919985,0.558589123,0.394405416,-0.206021745,0.192598568,2.119669865,0.121724096,-1.578021871,-2.536060138,0.568528125,0.481638488,-0.880270324,3.740180856,0.027073561,1.21011331,-1.987278199,-0.235007193,-0.06953689,0.808490903,0.431339381
1.46767526,II-VI,CdO,M_A,Ru,1.679242124,1.67913381,0.209243426,0.209096549,-0.588988929,-0.19455756,-1.262237694,0.286373811,1.135029587,0.990239834,0.388691649,2.282164815,1.870259222,-0.923130202,1.920471384,-0.560491737,1.297138512,-0.29454037,-0.499216917,-0.026488992,0.44320544,-0.195450912,0.594759953,-0.383061644,-0.874092647,-0.577886013,0.289626903,-0.927800858,2.759046375,1.698564835,2.852977428,-2.558377313,0.794752606,-0.066823893,0.014507913,-1.839519738,4.486851076,-0.558811952,-1.13517728,-2.67476488,2.137162955
1.32109364,II-VI,CdO,M_i_A,Pb,1.041080352,1.040956849,0.511895084,0.511751672,-0.250203038,-0.19455756,-0.461074655,-1.480632473,-0.742786022,-0.65168801,-0.533827458,-0.812612185,-0.564195717,-0.923130202,-0.486986371,-0.311107366,-0.69140592,-0.30485182,-0.264179254,1.282791387,-0.18403546,-0.130122103,-1.543192927,-0.383061644,-0.59296594,-0.325093908,0.286215864,-0.585614362,2.759046375,1.698564835,2.852977428,-1.910603353,0.794752606,-0.066823893,1.842106216,-1.191745779,4.486851076,-0.344552337,-1.13517728,-2.029993817,2.137162955
0.17002509,II-VI,CdTe,M_B,Tc,-0.722561645,-0.722851654,-0.946853039,-0.947138522,-0.267605288,-0.429670302,0.324529187,0.537083129,2.280240594,1.863706839,0.472170306,2.426549811,-0.058967323,0.568635194,0.72221598,-0.323917371,0.543094766,-0.306320736,-0.276252319,0.09307989,0.694983855,-0.133477816,1.815138239,0.999667243,0.967268559,-0.195229751,0.040038574,-0.603191288,-0.3566514,-0.418747652,-0.348197522,0.383192597,-1.272975274,-0.204329482,-0.194643846,-0.3573631,-1.987278199,0.340488331,0.34640461,1.040051619,-0.848028299
0.30480802,II-VI,CdTe,M_B,V,-0.595232103,-0.595519082,-0.712247248,-0.712530044,-0.004989405,-0.571892561,0.057474841,0.995310046,1.878215713,1.791214122,0.626995745,2.026922049,-0.076561871,0.568635194,0.20278977,-0.13060266,1.01242981,-0.310126551,-0.094058713,0.10293063,0.774744988,-0.082837033,1.589591913,0.999667243,0.468593904,-0.064280556,0.575964092,-0.337939367,-0.3566514,-0.418747652,-0.348197522,0.401569164,-1.272975274,-0.204329482,-0.66858372,-0.338986534,-1.987278199,-0.791726689,0.34640461,1.041104687,-0.848028299
-0.23398913,II-VI,CdTe,M_B,Rh,-0.765004825,-0.765295845,-1.277038968,-1.277328231,-0.637212826,-0.074114655,0.591583534,0.489316368,2.079228153,2.044938631,0.254267835,2.54222275,0.037802689,0.568635194,-0.31663644,-0.595989928,0.550687333,-0.285960627,-0.532672949,0.113262051,0.738315737,-0.20475003,1.873301186,0.999667243,1.669106963,-0.379528617,-0.013553977,-0.976508808,-0.3566514,-0.418747652,-0.348197522,0.370066479,-1.272975274,-0.204329482,-0.145239125,-0.370489219,-1.987278199,0.531641516,0.34640461,1.040578153,-0.848028299
1.50794313,II-VI,CdTe,M_i_B,Zr,-0.138778849,-0.139054965,-0.062396541,-0.062671897,0.722448378,-0.571892561,-0.076052332,-0.302837298,-0.742786022,-0.688984389,-0.50473692,-0.002326123,-0.752019799,0.568635194,-0.537634526,0.404873045,-0.414886063,-0.312473081,0.410611879,-0.048470213,-0.858513892,0.057436352,-0.047451012,0.999667243,-0.9127193,0.298444618,-0.558046973,0.396800163,-0.3566514,-0.418747652,-0.348197522,0.750723922,-1.272975274,-0.204329482,0.674078106,0.010168224,-1.987278199,-0.70770331,0.34640461,0.762682426,-0.848028299
1.27782228,II-VI,CdTe,M_i_B,W,-0.525483384,-0.525768703,-0.957374189,-0.957659792,-0.27938258,-0.500781431,0.191002014,-1.204772685,-0.377836717,-0.725230747,-0.516624632,1.247911672,-0.540885227,0.568635194,-0.018208317,-0.332586778,-0.848365727,-0.30589604,-0.284422988,0.100861788,-0.34231732,-0.135748857,-1.000975553,0.999667243,0.989632163,-0.201102309,-2.045823571,-0.615086797,-0.3566514,-0.418747652,-0.348197522,0.450792109,-1.272975274,-0.204329482,1.606941558,-0.289763589,-1.987278199,1.978944204,0.34640461,0.75952322,-0.848028299
0.77373882,IV-IV,Si,M_i_neut,Sr,-0.253561568,-0.253914383,-0.000873508,-0.001222622,0.195043736,1.327982381,-0.298423716,3.123605721,-0.34076114,0.101186224,-0.286834449,-0.78921128,-0.5026148,-0.230416998,-0.486986371,-0.293273814,-0.51074894,-0.293555483,-0.192851798,-0.275895025,-0.413599729,-0.360139447,-0.120907863,0.194663561,0.173523943,-0.782348046,0.741335403,1.37409055,-0.477572499,0.609015155,-0.247197291,0.572861662,-0.310816682,0.072303221,0.254178753,1.29652786,0.009141858,-1.091972653,-0.343151163,-0.619834172,0.335029644
1.43046175,II-VI,CdS,M_i_A,Be,-0.421708256,-0.421862462,0.152099443,0.151956049,0.489012038,-2.68340919,-1.080375559,0.449236665,-0.34076114,0.362160004,-0.642359533,0.310753686,-0.40892612,-0.578876649,-0.486986371,0.233037747,1.106335467,-0.292976181,0.248662007,0.245891139,-0.596531069,0.012422323,0.760837515,0.394405416,-0.227457892,0.220285233,2.280395111,0.161020677,-1.578021871,-2.536060138,0.568528125,0.15348552,-0.880270324,3.740180856,-0.153901103,0.881960341,-1.987278199,-0.056457515,-0.06953689,0.777425384,0.431339381
1.52951796,II-VI,CdTe,M_i_neut,La,0.040425691,0.040153841,0.137452837,0.137179769,0.946158203,-0.571892561,-0.209579506,-0.767130608,-0.541773581,-0.688984389,-0.372848582,-0.83505759,-0.590587538,0.568635194,-0.746699476,0.56954854,-0.947395121,0.309933264,0.56581384,0.101876874,2.006729448,0.100574797,-0.529349247,0.999667243,-1.337516229,0.409993932,-0.470530703,0.622755504,-0.3566514,-0.418747652,-0.348197522,1.185854758,-1.272975274,-0.204329482,1.154292395,0.44529906,-1.987278199,-0.783324351,0.34640461,0.76136609,-0.848028299
0.20518654,IV-IV,Si,M_i_A,C,-1.565763237,-1.566147281,-1.391130049,-1.391495082,-1.361198529,3.392338468,1.303902362,3.85983996,-0.742786022,-0.607104989,-0.407673396,0.350362659,-0.153805179,-0.230416998,-0.537634526,0.490544404,1.097831017,-0.316381117,0.437455898,0.304393363,-0.757352197,0.311894488,0.727708708,0.194663561,-0.427161902,0.957428889,1.023885271,-0.197772689,-0.477572499,0.609015155,-0.247197291,-1.338301225,-0.310816682,0.072303221,-0.507301531,-0.614635027,0.009141858,-1.150789017,-0.343151163,-0.676436602,0.335029644
0.95457817,II-VI,CdTe,M_i_A,Sb,-0.681344176,-0.681633204,-0.688011984,-0.688294503,0.022139358,-0.209225801,1.392746573,-0.600148994,-0.578849158,-0.684309732,-0.694387173,-0.448288229,-0.681641608,0.568635194,-0.746699476,-0.110632851,-0.352782723,0.18435957,-0.075237737,-0.019105236,-0.759285275,-0.077605736,-0.392780937,0.999667243,0.417079781,-0.050753233,0.076445988,-0.310538295,-0.3566514,-0.418747652,-0.348197522,1.021778274,-1.272975274,-0.204329482,0.981584851,0.281222576,-1.987278199,-0.66989279,0.34640461,0.776635583,-0.848028299
1.24578916,II-VI,CdTe,M_i_neut,W,-0.525483384,-0.525768703,-0.957374189,-0.957659792,-0.27938258,-0.500781431,0.191002014,-1.204772685,-0.377836717,-0.725230747,-0.516624632,1.247911672,-0.540885227,0.568635194,-0.018208317,-0.332586778,-0.904370575,-0.306483976,-0.284422988,0.075164602,-0.34231732,-0.135748857,-0.986481158,0.999667243,0.989632163,-0.201102309,-0.966456235,-0.615086797,-0.3566514,-0.418747652,-0.348197522,0.450792109,-1.272975274,-0.204329482,1.606941558,-0.289763589,-1.987278199,1.978944204,0.34640461,0.75952322,-0.848028299
1.31459886,II-VI,CdTe,M_i_neut,Sb,-0.681344176,-0.681633204,-0.688011984,-0.688294503,0.022139358,-0.209225801,1.392746573,-0.600148994,-0.578849158,-0.684309732,-0.694387173,-0.448288229,-0.681641608,0.568635194,-0.746699476,-0.110632851,-0.417319542,0.348571323,-0.075237737,-0.011830662,-0.759285275,-0.077605736,-0.352693839,0.999667243,0.417079781,-0.050753233,-0.295498162,-0.310538295,-0.3566514,-0.418747652,-0.348197522,1.021778274,-1.272975274,-0.204329482,0.981584851,0.281222576,-1.987278199,-0.66989279,0.34640461,0.776635583,-0.848028299
1.01533723,III-V,InP,M_i_A,Tc,0.098976863,0.098718754,-0.095186977,-0.095450278,-0.521521668,-0.479769556,-0.099958956,-0.418064012,-0.176824276,-0.761477106,-0.780401306,0.951110566,-0.505696132,0.249134491,0.241504788,0.024986812,-0.361160553,-0.305977759,0.092586275,0.102213915,-0.454929425,-0.114957039,-0.251762418,0.632877485,-0.208708007,-0.006350214,-2.059741846,-0.342480561,-0.834644207,-1.807892635,-1.200673604,-0.34891835,2.036793494,-0.958462026,-0.71873934,0.37715216,0.008167752,-0.43358135,-0.196977261,0.055364833,-0.111422665
1.41063942,IV-IV,GeC,M_B,Au,0.110751216,0.110580403,-0.212654066,-0.212831112,-1.131787218,0.641084155,-0.280777663,-2.002696998,0.903558696,0.259053873,0.244122604,-0.027016235,1.338597013,-1.365015537,-0.31663644,1.113775268,-1.692905959,-0.295985981,0.657762578,0.066490339,1.910135124,0.317801093,2.069466402,-0.063777628,-1.626818263,1.71660618,0.758615576,-1.005292166,-0.034505527,0.180489534,-1.296711571,-0.969457289,-0.85985305,-0.323769842,1.918163785,-0.245791091,0.104334913,0.799234758,-0.204493771,-0.315728737,-0.068584548
0.88130917,III-V,BAs,M_i_B,Ti,-0.002819059,-0.001408608,0.005946949,0.00736699,-0.378845008,0.34348774,-0.277125663,1.228714095,-0.742786022,-0.580245314,-0.625156706,0.266246059,-0.549682501,0.751597173,-0.537634526,0.049726784,0.009249293,-0.31631952,-0.113313553,0.034495943,-0.711642565,-0.053709584,0.377375989,-0.126665354,-0.099441078,0.216541452,0.350443608,-0.632891773,0.206767512,-0.534263254,1.062436337,-0.20846888,-0.242275325,-0.16445051,-1.445837865,-0.951428889,0.040769365,-0.909760044,-1.027046644,0.056944435,1.106334597
1.95052575,II-VI,CdSe,M_i_B,La,0.27152708,0.271318019,0.370106137,0.369893407,0.946158203,-0.579235714,-0.65640913,-0.774348722,-0.541773581,-0.688984389,-0.372848582,-0.83505759,-0.590587538,-0.360849399,-0.746699476,0.56954854,-0.89163644,0.168057184,0.56581384,0.12952052,2.006729448,0.100574797,-0.616371347,0.602768265,-0.908424424,0.491132736,-0.926996263,0.622755504,-0.952719512,-0.418747652,0.153772758,1.185854758,-0.904690763,-0.146824247,1.154292395,0.44529906,-1.987278199,-1.172717562,0.020945576,0.76136609,-0.072653947
1.38998901,II-VI,CdTe,M_i_neut,Zr,-0.138778849,-0.139054965,-0.062396541,-0.062671897,0.722448378,-0.571892561,-0.076052332,-0.302837298,-0.742786022,-0.688984389,-0.50473692,-0.002326123,-0.752019799,0.568635194,-0.537634526,0.404873045,-0.445158953,-0.313434422,0.410611879,-0.042266768,-0.858513892,0.057436352,-0.039616204,0.999667243,-0.9127193,0.298444618,0.02539483,0.396800163,-0.3566514,-0.418747652,-0.348197522,0.750723922,-1.272975274,-0.204329482,0.674078106,0.010168224,-1.987278199,-0.70770331,0.34640461,0.762682426,-0.848028299
1.71288269,II-VI,CdS,M_B,Cd,-0.351088668,-0.351241193,0.283135689,0.282993795,0.635692983,-0.976742084,0.254896172,-0.941824744,1.275178391,1.936666693,-0.11253807,-0.509151281,0.743645022,-0.578876649,3.317411107,0.341011355,-0.626885222,-0.303047676,0.350424056,-0.030809285,0.117168297,0.040707124,0.370897038,0.394405416,-0.308274983,0.324667596,1.30197564,0.30917395,-1.578021871,-2.536060138,0.568528125,0.685093328,-0.880270324,3.740180856,1.284860884,1.41356815,-1.987278199,-0.966213538,-0.06953689,0.942902426,0.431339381
2.02667857,II-VI,CdS,M_i_A,Sn,0.04469514,0.044552035,-0.186775588,-0.186922863,0.109677986,-0.116297418,0.521950519,-0.618933672,-0.742786022,-0.611817015,-0.745995653,-0.268149924,-0.637655239,-0.578876649,-0.537634526,-0.046194614,-0.33456185,-0.309922317,-0.014506535,-0.032789388,-0.631759793,-0.060725475,-0.485545267,0.394405416,-0.018455458,-0.049659747,1.458910518,-0.222120988,-1.578021871,-2.536060138,0.568528125,0.895111228,-0.880270324,3.740180856,0.950897626,1.62358605,-1.987278199,-1.203376626,-0.06953689,0.805594965,0.431339381
0.68272799,II-VI,CdTe,M_B,Hf,-0.574010512,-0.574296986,-0.425506836,-0.42578635,0.315985562,-0.927448208,-0.076052332,-0.246679305,1.677203272,1.60998233,0.816226838,1.534852479,0.17855907,0.568635194,-0.056923335,0.105670875,0.107926273,-0.309955058,0.128622361,-0.105561252,0.932951413,-0.020942743,3.329839362,0.999667243,-0.140897341,0.095768459,-0.737053425,-0.013742574,-0.3566514,-0.418747652,-0.348197522,0.717908625,-1.272975274,-0.204329482,0.615994412,-0.022647072,-1.987278199,0.720694117,0.34640461,1.034523009,-0.848028299
1.76379896,II-VI,CdS,M_i_B,Rb,0.791459325,0.791333991,0.803782197,0.803646265,1.2185006,-0.643301998,-1.213902733,-0.295241442,-0.742786022,-0.677711771,-0.212288867,-0.969384832,-0.194710216,-0.578876649,-0.227273266,0.770023055,-0.410639208,-0.300505364,0.754755357,-0.575589044,0.108137429,0.153091165,-0.099119809,0.394405416,-0.629385649,0.739410195,1.03030986,0.89783157,-1.578021871,-2.536060138,0.568528125,3.494082737,-0.880270324,3.740180856,0.616105738,4.222557559,-1.987278199,0.010341071,-0.06953689,0.987249273,0.431339381
1.10942629,II-VI,CdTe,M_i_B,Os,-0.695256107,-0.695545466,-0.818348535,-0.818632546,-0.123758354,-0.145225784,0.45805636,-1.266605104,0.024188164,-0.65168801,-0.60837304,1.848801913,-0.567277048,0.568635194,-0.537634526,-0.218029913,-0.841790371,-0.308714573,-0.176456407,0.159810141,-0.403586797,-0.105739504,-1.067802186,0.999667243,0.694121256,-0.123502786,-2.133339841,-0.457900473,-0.3566514,-0.418747652,-0.348197522,0.382536292,-1.272975274,-0.204329482,1.67089426,-0.358019406,-1.987278199,2.672137073,0.34640461,0.761102823,-0.848028299
1.51721323,II-VI,CdTe,M_i_neut,Y,-0.148210667,-0.148487007,0.033183596,0.032909335,0.829440034,-0.927448208,-0.209579506,-0.280265057,-0.541773581,-0.507752597,-0.441659889,-0.39927701,-0.713749371,0.568635194,-0.746699476,0.483630891,-0.447689809,0.425847442,0.484838904,-0.151518722,-0.747095987,0.078067782,-0.016605521,0.999667243,-1.115883049,0.35179429,0.05456692,0.504865761,-0.3566514,-0.418747652,-0.348197522,1.124818306,-1.272975274,-0.204329482,0.650731845,0.384262608,-1.987278199,-1.136222539,0.34640461,0.777425384,-0.848028299
1.55860607,II-VI,CdS,M_B,Zn,-0.445642642,-0.445797418,0.317892102,0.317750606,0.67459904,-0.976742084,0.254896172,-0.483972717,1.275178391,1.936666693,-0.135475172,-0.086608171,0.928387772,-0.578876649,3.317411107,0.369650572,-0.157883788,-0.302481669,0.377415702,0.095768315,0.10698752,0.048209462,0.040304541,0.394405416,-0.32971113,0.352354261,1.695670483,0.348470531,-1.578021871,-2.536060138,0.568528125,0.429134013,-0.880270324,3.740180856,0.811308755,1.157608835,-1.987278199,-1.165566106,-0.06953689,0.941322823,0.431339381
1.68917119,II-VI,ZnO,M_i_B,Be,0.591654227,0.591520029,1.172266941,1.17213109,0.623262412,-2.68344709,-2.063400734,0.449199411,-0.34076114,0.362160004,-0.642359533,0.310753686,-0.40892612,-1.138133574,-0.486986371,0.270886171,1.101154871,-0.292815673,0.286237164,0.242620542,-0.596531069,0.015685387,0.75947824,-1.09399153,0.020439474,0.226486722,0.244661995,0.387510502,2.759046375,1.481949792,2.703779725,-2.774958272,1.502734565,-0.066823893,0.02878841,-2.056100697,-0.386237965,1.651002892,-1.13517728,-2.076065562,0.939402109
1.14001407,II-VI,CdTe,M_i_neut,Nb,-0.266108391,-0.266387537,-0.297002332,-0.297280374,0.459832496,-0.244781366,0.057474841,-0.319219481,-0.578849158,-0.702432911,-0.659562359,0.408958601,-0.576074322,0.568635194,-0.277921422,0.211558334,-0.442628098,-0.30884978,0.228418273,0.029529826,-0.465156406,0.006795569,-0.055054897,0.999667243,-0.414044645,0.167495424,-0.00377726,0.131548241,-0.3566514,-0.418747652,-0.348197522,0.538737104,-1.272975274,-0.204329482,0.691022047,-0.201818593,-1.987278199,-0.274982913,0.34640461,0.766894699,-0.848028299
0.9261266,IV-IV,Si,M_i_A,Pb,-0.659365535,-0.659728007,-1.199969774,-1.200332618,-1.147215218,3.304871778,1.303902362,1.959208753,-0.742786022,-0.65168801,-0.533827458,-0.812612185,-0.564195717,-0.230416998,-0.486986371,0.382769399,-0.976279119,-0.296025735,0.35078859,-0.058694713,-0.18403546,0.219489822,-1.498050655,0.194663561,-0.344567598,0.71820956,0.543128779,0.018358506,-0.477572499,0.609015155,-0.247197291,-0.446381458,-0.310816682,0.072303221,1.458503798,0.277284741,0.009141858,0.75864225,-0.343151163,-0.603248344,0.335029644
-0.2870748,II-VI,CdTe,M_B,C,-1.661027528,-1.661339872,-1.511644759,-1.511936709,-0.899828708,-0.057759095,1.259219399,1.374391466,1.677203272,2.053275293,0.099442395,1.825801904,-0.410858276,0.568635194,-0.056923335,-0.789304639,2.038414418,-0.322339512,-0.714866555,0.316029188,0.997406628,-0.255390813,1.836978342,0.999667243,2.167781619,-0.510477811,1.031500781,-1.241760729,-0.3566514,-0.418747652,-0.348197522,0.12592067,-1.272975274,-0.204329482,-1.060664136,-0.614635027,-1.987278199,-0.850616778,0.34640461,1.021622921,-0.848028299
1.70076251,II-VI,CdTe,M_i_A,Mo,-0.317747595,-0.318027969,-0.783592122,-0.783875735,-0.084852297,-0.244781366,0.191002014,-0.348758824,-0.377836717,-0.702432911,-0.631310142,0.711646222,-0.532087953,0.568635194,-0.018208317,-0.189390696,-0.386949274,-0.306776232,-0.149464761,0.067124461,-0.29152875,-0.098237166,-0.119600994,0.999667243,0.620243529,-0.104102905,0.273357596,-0.418603892,-0.3566514,-0.418747652,-0.348197522,0.442260132,-1.272975274,-0.204329482,0.721574317,-0.298295566,-1.987278199,0.071613521,0.34640461,0.760313022,-0.848028299
-0.04646483,II-VI,ZnSe,M_B,Rh,-0.338568704,-0.338792284,-0.45893277,-0.459154992,0.152388929,-0.081457808,0.144753909,-0.174759961,2.079228153,2.197942699,0.09503144,1.472398987,0.171002204,-0.575852771,-0.31663644,-0.174996286,-0.101934607,-0.281877767,-0.138988304,0.094511052,-0.809768707,-0.083672345,1.069799111,0.113828502,0.228328504,-0.08987651,0.253382889,-0.088089431,-0.952719512,-0.388238491,0.004575055,0.370066479,-0.199871447,-0.146824247,0.716832782,-0.370489219,0.251708658,0.142248305,0.020945576,0.960149222,-1.270414794
1.21355161,II-VI,CdTe,M_i_B,Nb,-0.266108391,-0.266387537,-0.297002332,-0.297280374,0.459832496,-0.244781366,0.057474841,-0.319219481,-0.578849158,-0.702432911,-0.659562359,0.408958601,-0.576074322,0.568635194,-0.277921422,0.211558334,-0.411598385,-0.308360148,0.228418273,0.031967204,-0.465156406,0.006795569,-0.063085575,0.999667243,-0.414044645,0.167495424,-0.601805108,0.131548241,-0.3566514,-0.418747652,-0.348197522,0.538737104,-1.272975274,-0.204329482,0.691022047,-0.201818593,-1.987278199,-0.274982913,0.34640461,0.766894699,-0.848028299
1.79256857,III-V,AlAs,M_i_neut,Sr,0.26245082,0.263867585,0.518604048,0.52002996,2.495582551,-0.993401493,-0.54418001,0.841750259,-0.34076114,0.101186224,-0.286834449,-0.78921128,-0.5026148,-1.559689078,-0.486986371,2.573104089,-0.516206257,-0.293386402,0.994607484,-0.271509101,-0.413599729,-2.314514144,-0.052134361,0.307037494,-0.019434508,0.557532273,0.375968747,2.423965261,0.206767512,0.311026822,-0.573409908,1.30497261,-0.394172987,-0.16445051,-0.732162382,0.562012601,0.056092339,-0.489643153,-1.027046644,0.093538564,-0.09142625
0.64288599,IV-IV,SnC,M_i_A,Fe,0.200601122,0.200432448,0.207996981,0.207824752,-0.130014713,-0.772178431,-0.681359182,0.026507554,-0.377836717,-0.594743857,-0.791450697,0.848720436,-0.496898858,-1.633769752,-0.746699476,0.055939926,0.132749751,0.336336055,0.176846327,0.15692498,-0.341463129,0.200803474,0.212638184,0.496038945,-0.330487804,0.311428462,0.979974765,-0.45065672,-0.034505527,-0.392430589,-1.184010284,-1.172912129,-0.56124411,-0.323769842,-0.433473344,-0.449245931,0.115555645,-0.850175443,-0.204493771,-0.648003754,1.129176298
0.88930076,II-VI,CdTe,M_i_neut,Re,-0.50190384,-0.502188597,-0.557675434,-0.55795646,0.168037071,-0.827892627,0.324529187,-1.22772371,-0.176824276,-0.558497499,-0.780401306,1.571959925,-0.47930431,0.568635194,0.241504788,-0.003235789,-0.901839719,-0.305941723,0.025980933,0.094919543,-0.468180626,-0.049471967,-1.00995519,0.999667243,0.140038306,0.021996319,-0.995628325,-0.163176116,-0.3566514,-0.418747652,-0.348197522,0.406163305,-1.272975274,-0.204329482,1.630679593,-0.334392392,-1.987278199,2.336043561,0.34640461,0.763998761,-0.848028299
1.68089543,II-VI,CdTe,M_i_B,La,0.040425691,0.040153841,0.137452837,0.137179769,0.946158203,-0.571892561,-0.209579506,-0.767130608,-0.541773581,-0.688984389,-0.372848582,-0.83505759,-0.590587538,0.568635194,-0.746699476,0.56954854,-0.904256251,0.200167868,0.56581384,0.121902888,2.006729448,0.100574797,-0.540513849,0.999667243,-1.337516229,0.409993932,-1.301935272,0.622755504,-0.3566514,-0.418747652,-0.348197522,1.185854758,-1.272975274,-0.204329482,1.154292395,0.44529906,-1.987278199,-0.783324351,0.34640461,0.76136609,-0.848028299
-0.31700874,II-VI,ZnSe,M_B,C,-1.234591406,-1.234836312,-0.693538561,-0.69376347,-0.110226953,-0.065102248,0.812389775,0.710315136,1.677203272,2.206279362,0.249856879,0.755978142,0.619663168,-0.575852771,-0.056923335,-0.423674156,1.427022413,-0.322653038,-0.376145344,0.310769268,-0.550677816,-0.139086207,1.033476267,0.113828502,0.550012828,-0.254293563,1.374587728,-0.353341352,-0.952719512,-0.388238491,0.004575055,0.12592067,-0.199871447,-0.146824247,-0.198592229,-0.614635027,0.251708658,-0.461223567,0.020945576,0.941193989,-1.270414794
0.71862896,II-VI,CdTe,M_i_A,Os,-0.695256107,-0.695545466,-0.818348535,-0.818632546,-0.123758354,-0.145225784,0.45805636,-1.266605104,0.024188164,-0.65168801,-0.60837304,1.848801913,-0.567277048,0.568635194,-0.537634526,-0.218029913,-0.80313635,-0.307487082,-0.176456407,0.219468839,-0.403586797,-0.105739504,-1.112653687,0.999667243,0.694121256,-0.123502786,-0.470530703,-0.457900473,-0.3566514,-0.418747652,-0.348197522,0.382536292,-1.272975274,-0.204329482,1.67089426,-0.358019406,-1.987278199,2.672137073,0.34640461,0.761102823,-0.848028299
1.51589577,IV-IV,SiGe,M_i_neut,Ta,-0.849514205,-0.849842054,-0.557682177,-0.557998255,-0.339914543,0.862439404,0.280889653,0.163494169,-0.578849158,-0.725230747,-0.602219604,0.730533531,-0.576074322,0.113836555,-0.277921422,-0.023836302,-1.025654977,-0.30944571,0.023816473,0.027201665,-0.471504978,-0.129127782,-1.039231982,0.366494208,-0.122509278,-0.152236674,-0.31430633,0.833762561,1.098593045,0.609015155,-0.167541004,-0.923515874,-0.204534389,-0.01632066,1.194111245,-0.199849675,0.009141858,2.00402077,-0.667639857,-0.662483445,0.645179385
1.38195566,II-VI,ZnO,M_i_B,Ag,1.00335308,1.00322868,0.859459219,0.859319787,0.273107902,-0.082913087,-0.861656175,-0.513398156,-0.34076114,-0.594781227,-0.76319848,0.582006288,-0.599384812,-1.138133574,-0.227273266,-0.060684323,-0.408143723,-0.300544259,-0.029972223,0.032276385,-0.560384974,-0.058199763,-0.376304612,-1.09399153,-0.270120985,-0.034788313,0.299096407,0.033841274,2.759046375,1.481949792,2.703779725,-2.427116126,1.502734565,-0.066823893,1.024394196,-1.708258551,-0.386237965,-0.166002659,-1.13517728,-2.056057261,0.939402109
