(0/-1),Type,AB,Site,M,Ion_Energy.3-Ion_pot_1.1,Ion_Energy.3-Ion_Energy.1,Valence.1-Cov_rad.1,Cov_rad.3-Therm_cond.1,At_vol.1+Mend_num,Electronegativity.3+Therm_cond.1,Electronegativity.2-Ion_pot_1.1,Electronegativity.2-Ion_Energy.1,Period.3-Therm_cond.1,Ion_pot_1.1+Ion_Energy,Ion_Energy.1+Ion_Energy,Elec_Aff.2+Therm_cond.1,Ion_pot_1.1+Ion_pot_1,Ion_Energy.1+Ion_pot_1,At_rad_1.3+Elec_cond,ICSD_vol.3-Therm_cond.1,PBE_gap,Therm_cond.1^-1,Elec_Aff.2-Ion_pot_1.1,MP.1-Mend_num,Elec_Aff.2-Ion_Energy.1,Cov_rad.3+Elec_cond,Ion_pot_1.1/At_wt.1,Electronegativity+At_rad_2,Thermal_expn.1/Ion_Energy,abs(Group.3-Group.2),abs(Ion_rad.3-Ion_rad.2),abs(Electronegativity.3-Electronegativity.2),Ion_pot_2/MP.1,At_wt.3-Elec_Aff.2,abs(Thermal_expn.3-Elec_Aff.3),MP/Electronegativity.3,abs(Elec_Aff.3-CM5),abs(Electronegativity.2-Electronegativity),Ion_pot_2.2-Therm_cond,Elec_Aff.2*Electronegativity,Period.3-Elec_Aff.2,CM1/Cov_rad.3,CM1/Cov_rad.2,Therm_cond/Ion_pot_2.3,Therm_cond.1/At_num.3,MP.1+Elec_cond,CM1/At_rad_2.2,Ion_pot_2.2*CM5,Ox_state.3^-1,abs(Electronegativity.3-At_vol.3),abs(Valence.3-Ox_state.2),Heat_fusion/Elec_Aff.2,abs(At_rad_2.3-At_rad_2.2),At_vol/At_rad_1.1,abs(Elec_Aff.2-Elec_cond),BP/Group.3,Heat_vap.3+Ion_pot_2.2,abs(Group.2-BP),Electronegativity.3*Therm_cond.1,Ion_pot_2/Eps_ion,Electronegativity.3*Heat_vap.1,Group.2*Mend_num.1,exp(PBE_gap),abs(Ion_rad.3-At_vol.2),abs(Group.3-BP),abs(Valence.3-Group),At_wt.3-Density.2,At_vol.1*Cov_rad,abs(At_vol.3-CM5),MP/Cov_rad.3,abs(At_rad_2.2-Group.1)
1.72888311,III-V,AlAs,M_A,Ta,-0.874691391,-0.873303881,0.164159441,0.635022219,-0.708154318,1.146245055,0.107431359,0.10893383,-0.348599427,-1.026552294,-1.025121271,0.627932258,-0.79499599,-0.793524333,1.31328707,0.807055838,0.392740429,0.212052684,-0.125858385,-0.404540696,-0.124355915,1.689593381,-0.113083899,-1.206824952,0.995032575,-0.502298032,-0.182582578,1.630144225,0.144573467,-1.458340849,-0.458354715,-1.473312923,-0.753151218,-0.361321107,1.78543478,0.109954238,-1.102978912,0.008471252,0.007955175,-0.002407459,0.639391263,1.969045316,0.003185812,0.339035243,0.406239714,-0.427332289,0.104724104,0.127745421,-0.485999566,-0.441981046,1.416341052,-0.200178001,1.238187877,-0.450566195,0.659855374,0.034830897,-0.203571975,-0.091760884,-0.162846326,-0.726999361,-0.585302768,-0.621096225,-0.202054461,-0.026083592,-0.775984551,-0.183238119,-0.996814306
1.84554377,II-VI,CdTe,M_i_B,Mg,-0.433729803,-0.434009944,-0.179374358,-0.401321435,0.214062382,-0.831445787,0.051140614,0.050850017,0.341101689,0.243367012,0.243095736,-2.563004185,0.355248612,0.354995836,0.407012011,-0.298665834,-0.527598077,-0.618316648,1.670974897,-0.995528143,1.6706843,0.273599585,-0.195388148,-0.32747911,-0.146914161,-0.335764121,-0.646452513,-0.493268369,0.213433305,-1.383805215,1.482776148,0.419192654,1.161310588,-1.193565515,0.234987222,2.239737529,-1.329407598,0.009166177,0.015170648,0.846245867,0.62319964,0.164960591,0.032345141,0.471508326,0.369092713,-0.817661552,-0.932442709,2.45107134,-0.702455366,0.749925992,2.53598595,0.088635124,-0.8313407,-1.095613049,0.344781216,0.351891116,0.308144559,-2.007509299,-0.31873192,-0.782781111,-0.799037868,-0.672201582,0.044834212,1.168768147,-0.64695243,-0.016459946,0.759814568
1.34937088,II-VI,CdTe,M_B,Hg,-1.454008033,-1.454308106,-0.179374358,-0.009501077,0.214062382,0.198691061,-0.708217915,-0.708508512,-0.244528252,0.243367012,0.243095736,-0.927448208,0.355248612,0.354995836,-0.300856641,0.583768072,-0.527598077,-0.618316648,0.035418921,-0.995528143,0.035128324,-0.135700752,-0.195388148,-0.32747911,-0.146914161,2.205752699,0.345707272,0.41482755,0.213433305,-0.544494098,1.219250244,-0.395515413,5.508222008,0.006309671,-0.049899024,0.517783206,-0.302880098,0.074513013,-0.261240087,-1.324553655,0.04148677,0.164960591,0.109095263,0.599240596,0.375483386,0.845619389,0.637436073,0.566639421,0.429397306,0.749925992,0.046307935,0.059471301,-0.450831223,1.269490535,-0.622965584,0.351891116,-0.243729452,1.281388914,-0.31873192,-0.897525503,-0.326463604,-0.681645964,1.235387877,1.168768147,4.779778758,0.318318046,0.67407675
1.72466401,II-VI,CdTe,M_i_neut,Mn,-0.384026584,-0.384305753,-0.179374358,-0.038400346,0.214062382,-0.614173023,-0.212984091,-0.213274689,-0.108941336,0.243367012,0.243095736,-0.927448208,0.355248612,0.354995836,-0.206896976,0.109225207,-0.527598077,-0.618316648,0.035418921,-0.995528143,0.035128324,-0.105512222,-0.195388148,-0.32747911,-0.146914161,-0.670750796,-0.602466144,-0.630890982,0.213433305,-0.004958901,-0.498549252,0.247357355,-0.653305545,-0.776217624,0.188704682,0.517783206,-0.165758085,0.023961638,0.124709586,0.690811434,0.399893132,0.164960591,0.022244654,0.391584647,0.419131686,-0.740679633,0.063468318,0.566639421,-0.747433519,0.749925992,0.046307935,0.029454513,-0.455507286,0.086938743,0.140667537,0.351891116,0.191745275,-0.363060192,-0.31873192,-0.410158149,0.159932205,1.893748576,0.770865928,1.168768147,-0.429186805,0.293626018,0.609773386
1.82510291,II-VI,CdTe,M_i_B,Mn,-0.384026584,-0.384305753,-0.179374358,-0.038400346,0.214062382,-0.614173023,-0.212984091,-0.213274689,-0.108941336,0.243367012,0.243095736,-0.927448208,0.355248612,0.354995836,-0.206896976,0.109225207,-0.527598077,-0.618316648,0.035418921,-0.995528143,0.035128324,-0.105512222,-0.195388148,-0.32747911,-0.146914161,-0.670750796,-0.602466144,-0.630890982,0.213433305,-0.004958901,-0.498549252,0.247357355,-0.658906326,-0.776217624,0.188704682,0.517783206,-0.165758085,0.0249383,0.131871708,0.690811434,0.399893132,0.164960591,0.02364311,0.394496788,0.419131686,-0.740679633,0.063468318,0.566639421,-0.747433519,0.749925992,0.046307935,0.029454513,-0.455507286,0.086938743,0.140667537,0.351891116,0.191745275,-0.363060192,-0.31873192,-0.410158149,0.159932205,1.893748576,0.770865928,1.168768147,-0.434456717,0.293626018,0.609773386
0.63558021,III-V,GaSb,M_i_neut,Se,-1.04523376,-1.045514782,0.877589859,0.487188881,0.872467494,0.803099229,-1.435430447,-1.435709208,0.39990956,-1.421496703,-1.421960093,0.978876984,-1.200518512,-1.201004719,-0.694564861,-0.025857319,-0.790984426,2.526547839,-1.472890406,0.099356609,-1.473169167,-0.882646981,-0.148134856,0.839772604,0.963074826,-0.351821719,-0.452912489,-0.407673396,0.21076253,1.183757631,0.190487916,-0.242465356,0.372891806,0.209965929,-0.856303474,-0.089448028,1.206410966,0.024534819,0.128970924,-0.014331584,-0.785184373,-0.556664634,0.122534394,0.103244957,0.419131686,-0.198397122,-0.622210182,-0.988431952,-0.381182844,2.617905021,0.901499584,-3.875883932,-0.642117205,0.450039561,0.097575915,0.347889232,-0.22292453,0.627352655,-0.342634405,0.216366108,0.198555859,-0.123545961,-0.173508714,0.080006801,-0.587520389,0.17250496,0.16151771
0.81340561,II-VI,CdTe,M_A,Cl,-1.144453969,-1.144747994,-0.179374358,0.894520656,0.214062382,1.276382223,-1.98482066,-1.985111257,1.039141822,0.243367012,0.243095736,1.552907986,0.355248612,0.354995836,-0.975249397,-0.207534875,-0.527598077,-0.618316648,-2.444937273,-0.995528143,-2.445227871,-1.080052909,-0.195388148,-0.32747911,-0.146914161,1.484839611,2.917134806,-0.161798803,0.213433305,3.534699491,3.409822659,-1.247832932,2.563030341,2.023491143,-0.436300856,-2.093597959,3.450250499,0.06909897,0.257751459,-2.990188181,1.031723624,0.164960591,0.191655457,-0.12521709,-0.077860341,1.493659301,4.8920764,-2.29114255,-0.511513031,0.749925992,1.434085307,-0.178104105,0.439537908,2.452042326,-1.63538658,0.351891116,-0.82107968,2.925838021,-0.31873192,-0.134113961,3.523238232,3.176209525,1.376195493,1.168768147,-0.743243406,1.090729622,2.367398662
1.86406748,II-VI,CdTe,M_i_neut,K,0.34707595,0.346811063,-0.179374358,-1.6810958,0.214062382,-1.275044345,0.590395222,0.590104625,-0.108941336,0.243367012,0.243095736,-0.583554786,0.355248612,0.354995836,1.685989066,-2.199729436,-0.527598077,-0.618316648,-0.308474501,-0.995528143,-0.308765098,1.610467536,-0.195388148,-0.32747911,-0.146914161,-0.268766786,-0.282682955,-0.212288867,0.213433305,0.513416635,-0.678620364,0.770023055,-0.741917588,-0.401101488,-1.034148871,0.155723593,0.174609659,-0.040421592,-0.352256974,-3.415997525,0.502957674,0.164960591,-0.145945001,-0.605973865,0.381372571,2.059701628,-0.935503913,0.170417127,-0.214271634,0.749925992,-0.477173929,0.100471246,0.456474729,-1.332123407,0.76151331,0.351891116,0.545793097,-2.33639912,-0.31873192,1.113687669,-0.990831882,-1.185391614,-0.376869112,1.168768147,1.583683524,-1.109920974,-1.209290982
2.20217788,II-VI,ZnTe,M_i_neut,Tl,-0.070382128,-0.07065517,-0.179374358,-0.630534754,-0.091581749,-0.170574464,-0.752238699,-0.752529296,-1.009027385,0.449462112,0.449216136,-0.71411482,0.546260648,0.546038077,0.72429577,-0.484401933,-0.036145388,-0.618316648,-0.177914467,-1.314309685,-0.178205065,0.642170351,-0.195388148,-1.352539223,-0.302340705,-0.552813724,-0.212304764,-0.700121449,0.215933718,-1.316499267,-0.723593744,-0.161997529,-0.574259604,0.32678965,0.03438517,0.381625972,-0.864888542,-0.002564556,-0.072178438,0.061661311,-0.562042595,0.311191263,-0.038300349,0.245817526,0.381372571,-0.865340649,0.435853087,0.363239848,-0.657627714,-0.727020522,-0.085261739,-0.047868616,-0.234353666,1.33411707,-0.276064557,0.350835008,-0.045903263,1.610278736,-0.253215541,1.028219382,1.146403422,-0.15901155,-0.661634115,0.136756407,-0.78704319,-0.262750934,-0.011825796
0.39310765,II-VI,CdTe,M_B,Ge,-0.85438643,-0.854674789,-0.179374358,0.506228891,0.214062382,0.207744093,-0.719223111,-0.719513708,0.655557797,0.243367012,0.243095736,-0.074114655,0.355248612,0.354995836,-0.693076271,0.642038221,-0.527598077,-0.618316648,-0.817914632,-0.995528143,-0.818205229,-0.674438583,-0.195388148,-0.32747911,-0.146914161,2.339747369,-0.085359144,0.409093275,0.213433305,1.651047106,0.023765482,-0.402675217,-0.038983648,0.023699166,0.166213662,-0.380627745,1.451981574,0.054390197,0.114970809,-0.598764771,0.866003107,0.164960591,0.086041441,0.171789635,0.433226786,0.946307418,1.342811585,-0.41654245,0.275186495,0.749925992,-1.042603083,0.035799057,0.261899163,1.742511251,-0.63147032,0.351891116,-0.248579422,1.939168557,-0.31873192,0.412293594,0.057124425,-0.820783461,1.515317543,1.168768147,0.573867715,0.75896652,1.18850366
1.62698919,II-VI,CdTe,M_A,Nb,0.29302191,0.292755967,-0.179374358,0.225981808,0.214062382,-0.135890739,-0.268010072,-0.268300669,0.139055773,0.243367012,0.243095736,-0.244781366,0.355248612,0.354995836,-0.226621494,0.189430513,-0.527598077,-0.618316648,-0.647247922,-0.995528143,-0.647538519,-0.381689054,-0.195388148,-0.32747911,-0.146914161,2.288807632,1.88785377,0.732748182,0.213433305,1.084818762,1.216981967,-0.13090349,0.369465884,-0.689270147,0.289684769,-0.200945555,0.76071479,-0.01034803,-0.002349111,-0.552051364,0.619465455,0.164960591,0.020553036,0.409372082,0.400141755,0.058662184,-0.632745623,-0.219906076,0.201711967,0.749925992,-0.992862019,-0.03607064,1.980376339,-0.386081974,-0.308647669,0.351891116,-0.064484335,-1.020839835,-0.31873192,0.902747077,1.221710057,2.149829462,1.603734428,1.168768147,-0.195203873,0.519518636,-0.011825796
0.48504277,IV-IV,SiSn,M_i_B,Pt,-1.273364614,-1.27355264,1.827539514,1.19583017,1.61537405,1.545286581,-1.568015675,-1.568190193,0.480433665,-0.761211537,-0.761485841,2.054390971,-0.632232246,-0.632517764,-0.83476589,1.484402149,-0.577348832,0.096039928,-1.976144836,1.771184989,-1.976319354,-0.708931193,-0.09274966,-0.214398242,0.171575578,-0.75380573,-0.567277048,-0.562498836,0.214527449,0.069210616,0.41949506,0.35827508,0.217434933,-0.824124943,0.530329133,0.595035958,0.368909338,0.014278016,0.052878864,0.010119073,0.314332221,-0.97521043,0.01618182,0.235609722,0.419131686,0.011635178,-0.227067197,0.380454191,-0.773135321,1.810249496,1.171440674,0.331572209,0.819851748,-1.155639311,1.080908602,0.353994649,0.479977121,-0.322314904,-0.323741831,-0.762762589,-1.130583344,0.125221041,1.526912908,-0.26276219,-0.274023384,-0.11662933,0.115909463
1.76056154,II-VI,CdTe,M_i_B,Cr,-0.225857717,-0.226133796,-0.179374358,-0.057501456,0.214062382,-0.514589673,-0.334041248,-0.334331846,-0.108941336,0.243367012,0.243095736,-0.47233698,0.355248612,0.354995836,-0.191549251,0.116508975,-0.527598077,-0.618316648,-0.419692307,-0.995528143,-0.419982905,-0.085558969,-0.195388148,-0.32747911,-0.146914161,-0.603753461,-0.558479775,-0.693968013,0.213433305,0.496288284,-0.775203558,0.16859951,-0.634623749,-0.584933174,0.122914625,0.038630699,0.284687233,0.023945117,0.124526669,0.469863313,0.417070555,0.164960591,0.012123997,0.346011741,-1.635616284,-0.596957342,0.416156074,0.042275756,-0.785986221,0.749925992,-0.646472034,0.041290635,0.039490636,-0.149571616,0.047115435,0.351891116,0.138395603,-0.691950014,-0.31873192,-0.538992092,-0.03186181,1.380558545,0.764372636,1.168768147,-0.427674574,0.277305704,0.481166659
1.85061859,II-VI,CdTe,M_i_neut,Tl,-0.070382128,-0.07065517,-0.179374358,-0.630534754,0.214062382,-0.170574464,-0.752238699,-0.752529296,-1.009027385,0.243367012,0.243095736,-0.71411482,0.355248612,0.354995836,0.594595312,-0.484401933,-0.527598077,-0.618316648,-0.177914467,-0.995528143,-0.178205065,0.513038621,-0.195388148,-0.32747911,-0.146914161,-0.552813724,-0.212304764,-0.700121449,0.213433305,-1.316499267,-0.723593744,-0.103473047,-0.604579622,0.075867653,-0.177577634,0.293180468,-0.864888542,-0.006636795,-0.102927855,-0.539304381,-0.562042595,0.164960591,-0.052592201,0.233783061,0.381372571,-0.865340649,0.435853087,0.320843953,-0.657627714,0.749925992,-0.278432675,-0.041562219,-0.234353666,1.506000893,-0.276064557,0.351891116,-0.045903263,1.610278736,-0.31873192,1.028219382,1.310696292,-0.15901155,-0.661634115,1.168768147,-0.758514342,-0.212303712,-0.011825796
0.97730559,II-VI,CdTe,M_i_A,Te,-0.755698937,-0.755985367,-0.179374358,-0.401321435,0.214062382,-0.116256274,-0.818269876,-0.818560473,-0.55898436,0.243367012,0.243095736,0.424729918,0.355248612,0.354995836,0.407012011,-0.681063685,-0.527598077,-0.618316648,-1.316759205,-0.995528143,-1.317049802,0.273599585,-0.195388148,-0.32747911,-0.146914161,-0.351821719,-0.757735741,-0.665715796,0.213433305,0.649614507,0.250973302,-0.146431871,0.293678118,0.180204625,-0.037735513,-0.905823814,0.717418835,0.00989705,0.019658034,-0.069661167,-0.063897308,0.164960591,0.15139993,0.226187635,0.419131686,-1.033161555,-0.622210182,-0.991294185,-0.509691853,0.749925992,-0.283251289,-0.077070585,-0.785802688,2.215531968,-0.327092976,0.351891116,-0.075003084,2.5969482,-0.31873192,-0.649013588,1.886078336,1.380558545,-0.63662619,1.168768147,-0.333278009,-0.016459946,1.402848206
0.80290893,II-VI,CdTe,M_A,Ru,0.17794549,0.177677299,-0.179374358,0.397891797,0.214062382,0.407291169,-0.928321836,-0.928612434,0.139055773,0.243367012,0.243095736,-0.145225784,0.355248612,0.354995836,-0.403972979,0.338747769,-0.527598077,-0.618316648,-0.746803503,-0.995528143,-0.7470941,-0.561268331,-0.195388148,-0.32747911,-0.146914161,2.087815627,1.870259222,0.388691649,0.213433305,1.104160856,1.340344606,-0.560491737,0.469133699,0.35409958,0.103024608,-0.305760166,0.859249704,-0.009285855,-0.026488992,-1.178927427,0.567933184,0.164960591,-0.002595371,0.299779612,0.406652364,0.965973718,3.501022388,-0.334610627,0.079628409,0.749925992,-1.144407637,-0.071579007,1.767839384,0.323449101,-0.818931865,0.351891116,-0.355482545,-0.034170371,-0.31873192,0.614051907,1.797092101,3.689399556,2.282164815,1.168768147,0.00410253,0.666401461,0.395428841
0.8398733,II-VI,ZnO,M_i_A,O,-0.41695424,-0.417110043,1.230432359,0.753993267,-1.707050546,1.048274737,-0.765899897,-0.766057842,0.742865311,2.031799842,2.031885585,0.026598052,2.16952337,2.169698518,-0.946900916,-0.124509282,-0.485214067,-0.566452139,0.559107138,-0.649886448,0.558949192,-0.854323625,-0.074181469,-1.352539223,0.48463515,-0.351821719,-0.379452967,0.102677127,0.229415237,1.432890759,1.23592113,-1.451438338,0.110731407,2.761319013,-1.089324297,-0.701080518,1.737609778,0.053063439,0.340446491,0.43352782,0.629485382,-0.189475073,0.203117005,-1.123729503,0.369092713,1.048434827,-0.932442709,-0.667303589,-0.01493217,1.101416727,-1.007373124,-0.087102963,0.507745198,2.043648145,-1.629044232,0.333139135,-1.130691934,1.415190873,-0.31426275,0.890554991,1.721785466,-0.672201582,0.110434779,-0.135342469,-0.595137721,1.311819182,3.053301209
0.28628258,IV-IV,Ge,M_A,Hf,-0.425837343,-0.426152002,1.149780616,0.79253094,1.249977296,-0.110213346,-0.305622369,-0.305950055,0.452028822,-0.700080396,-0.700505926,0.435772628,-0.556801996,-0.557238426,-0.495463595,1.430459589,-1.106846217,0.131026338,-0.332349259,1.387284644,-0.332676945,-0.449160258,-0.043238517,0.80499348,0.292178082,1.600857829,-0.268526115,0.84344477,0.209690059,-1.140142451,1.708770398,-1.945855725,0.680631312,0.771578709,-0.163963785,-0.731838833,-0.947681468,0.008801675,0.014342247,-0.059238269,0.263985724,-0.44574124,0.004720431,0.350338955,0.366725516,-0.553163341,1.444649208,-0.438424593,-0.379114568,0.148888145,-1.050832713,-0.313318426,0.745717265,0.236525327,-2.080709566,0.350430221,-0.994485559,0.902347355,-0.364118348,-0.469853565,1.464912738,1.376402454,0.263078136,-0.106444577,-0.231030479,0.203728313,0.823246464
1.24013487,II-VI,CdTe,M_i_A,As,-0.946187139,-0.946477291,-0.179374358,-0.095703676,0.214062382,-0.061938083,-0.884301052,-0.884591649,-0.108941336,0.243367012,0.243095736,-0.379892511,0.355248612,0.354995836,0.048898435,-0.229470033,-0.527598077,-0.618316648,-0.512136776,-0.995528143,-0.512427373,-0.045652463,-0.195388148,-0.32747911,-0.146914161,-0.418819054,-0.523290679,-0.631310142,0.213433305,0.35690508,-0.704640886,-0.189390696,-0.551109301,0.284541598,-0.040260015,-0.058697154,0.376183939,0.024812095,0.130727919,-0.078139409,0.262473742,0.164960591,0.129318416,0.220487134,-1.635616284,-0.423218324,-0.269522426,-0.064235613,-0.451862799,0.749925992,-0.787192966,-0.065234463,-0.846675401,1.97902161,-0.378121396,0.351891116,-0.104102905,2.268058378,-0.31873192,-0.479339178,1.694284321,0.867368513,0.101016328,1.168768147,-0.78820161,0.244665076,1.595758297
1.35134831,II-VI,CdTe,M_B,Ag,-0.778240118,-0.77852699,-0.179374358,0.277015572,0.214062382,0.135319838,-0.631181542,-0.63147214,0.205514772,0.243367012,0.243095736,-0.033581311,0.355248612,0.354995836,-0.566883869,0.831416204,-0.527598077,-0.618316648,-0.858447976,-0.995528143,-0.858738573,-0.434999547,-0.195388148,-0.32747911,-0.146914161,2.138755364,0.460071832,0.454967479,0.213433305,1.331478893,0.026183923,-0.345396784,0.777101144,-0.115416797,-0.258820704,-0.423302266,1.03696101,0.052581228,0.036628851,-2.026192395,0.608341752,0.164960591,0.045822185,0.836523751,0.383228372,1.090111565,-0.400930183,-0.463243589,0.422971855,0.749925992,-0.980902367,0.071307423,0.459837291,1.032980176,-0.563432428,0.351891116,-0.209779661,0.952499093,-0.31873192,-0.033087801,-0.518257618,-0.681645964,2.057445534,1.168768147,1.623371198,0.563122754,0.695511205
1.59145133,II-VI,CdTe,M_i_B,Ni,-0.431281369,-0.431561462,-0.179374358,-0.000198126,0.214062382,-0.288263878,-0.60917115,-0.609461747,-0.108941336,0.243367012,0.243095736,-0.138114671,0.355248612,0.354995836,-0.19666516,0.160211587,-0.527598077,-0.618316648,-0.753914616,-0.995528143,-0.754205213,-0.145418728,-0.195388148,-0.32747911,-0.146914161,-0.75380573,-0.620060691,-0.774667031,0.213433305,0.773565391,-0.405766572,-0.010395593,-0.269435181,-0.150195788,-0.004687485,-0.313246924,0.615483014,0.027199965,0.148586173,0.041326726,0.348360861,0.164960591,0.057786724,0.246169712,0.369092713,-0.250227385,-0.602513169,-0.34280381,-0.638200861,0.749925992,-1.140025267,-0.006053853,0.319770113,0.796469818,-0.165502981,0.351891116,0.017146349,0.623609272,-0.31873192,-0.24132304,0.735314249,-0.15901155,1.021711375,1.168768147,-0.362620974,0.326266646,0.974159114
1.96479427,II-VI,ZnSe,M_i_B,Au,-0.576738936,-0.576964821,-0.892804776,-0.37027235,-1.098143076,0.274846583,-1.056325748,-1.056555321,-1.016213889,0.704544979,0.704393558,0.649137936,0.807940883,0.80782457,0.267274636,-0.06908803,0.04458606,-0.609864736,-1.302337621,-1.086787103,-1.302567194,0.362824808,-0.127247879,-1.352539223,-0.595430563,-0.686808395,-0.760817072,-0.413407672,0.220550278,0.178236613,0.547864303,-0.622512104,0.487328165,1.196264423,0.027270664,-1.496689499,0.491655687,0.012337472,0.037841927,0.064015698,-0.51764388,0.139744976,0.036286626,0.181518282,-1.635616284,0.243895981,-0.579754953,-1.424581412,-0.747433519,-0.30669012,-0.123645675,-0.021712385,0.341891943,0.861096354,-0.712560695,0.348032528,-0.385758213,0.808018893,-0.239027734,-0.249656439,0.762815393,-0.15901155,1.039893592,-0.032782123,-0.472652239,0.031168821,0.609773386
0.73167831,II-VI,CdO,M_i_neut,O,-0.41695424,-0.417110043,1.230432359,0.753993267,-1.401406415,1.048274737,-0.765899897,-0.766057842,0.742865311,1.825704743,1.825765185,0.026598052,1.978511334,1.978656278,-1.076601374,-0.124509282,-0.62952153,-0.566452139,0.559107138,-0.331104906,0.558949192,-0.983455354,-0.074181469,-0.32747911,0.46421831,-0.351821719,-0.379452967,0.102677127,0.219642173,1.432890759,1.23592113,-1.105845623,0.110091513,2.510397016,-1.301287101,-0.538598338,1.737609778,0.052921562,0.339398704,-4.31314966,0.629485382,-0.335705745,0.202472709,-1.121675602,0.369092713,1.048434827,-0.932442709,-0.589418596,-0.01493217,-1.331494791,-0.814202187,-0.077070585,0.507745198,2.215531968,-1.629044232,0.343561088,-1.130691934,1.415190873,-0.328734649,0.890554991,1.886078336,-0.672201582,0.110434779,-0.304830367,-0.595739813,1.011719828,3.053301209
1.48763964,II-VI,CdTe,M_i_B,Pt,-0.757657684,-0.757944153,-0.179374358,-0.286714775,0.214062382,0.046698299,-1.016363405,-1.016654002,-1.009027385,0.243367012,0.243095736,0.532463279,0.355248612,0.354995836,0.031845408,0.003610562,-0.527598077,-0.618316648,-1.424492566,-0.995528143,-1.424783163,0.153880067,-0.195388148,-0.32747911,-0.146914161,-0.75380573,-0.567277048,-0.562498836,0.213433305,0.069210616,0.41949506,-0.275308345,0.251794393,0.493215544,-0.034905011,-1.019248197,0.368909338,0.022232582,0.110124147,-0.060155259,-0.510510324,0.164960591,0.037945768,0.234242876,0.419131686,0.011635178,-0.227067197,-1.115420896,-0.773135321,0.749925992,-0.11925728,-0.006053853,0.819851748,0.796469818,-0.480178235,0.351891116,-0.162302547,0.623609272,-0.31873192,-0.762762589,0.735314249,0.354178481,1.526912908,1.168768147,-0.306353041,0.081461938,0.524035568
1.64871534,II-VI,CdTe,M_A,Zr,0.302815648,0.302549897,-0.179374358,0.015869599,0.214062382,-0.380322598,0.029130222,0.028839625,0.139055773,0.243367012,0.243095736,-0.571892561,0.355248612,0.354995836,0.064985274,0.003694414,-0.527598077,-0.618316648,-0.320136726,-0.995528143,-0.320427324,-0.162203271,-0.195388148,-0.32747911,-0.146914161,2.355804968,2.063799246,0.887573622,0.213433305,0.763480144,0.829331619,0.062411221,-0.002638725,-1.158786524,0.380719847,0.14344531,0.436957218,-0.005823682,0.046130385,-0.246320826,0.636642879,0.164960591,0.034306754,0.465610286,0.402292429,-0.500347066,-0.280057867,0.156980308,0.25311557,0.749925992,-0.494926416,-0.024234518,1.526773439,-0.622592332,-0.07901978,0.351891116,0.066464859,-1.349729656,-0.31873192,0.739044366,1.029916043,1.63663943,1.192449704,1.168768147,-0.432560453,0.339995184,-0.183301433
1.80857599,II-VI,CdSe,M_i_neut,Co,-0.253300742,-0.253520309,-0.892804776,-0.026452372,-0.792498946,-0.322653516,-0.329982807,-0.33021238,-0.11612784,0.498449879,0.498273158,-0.437013455,0.616928847,0.61678233,-0.18472804,0.142141259,-0.620439243,-0.609864736,-0.216186231,-0.768005561,-0.216415804,-0.125465475,-0.127247879,-0.32747911,-0.374515463,-0.804745467,-0.584871596,-0.791869858,0.215559446,0.469320366,-0.755262753,0.011083819,-0.563668697,-0.202364274,0.080074588,-0.006289849,0.326916482,0.025244967,0.134181172,0.325990119,0.360775656,-0.006485697,0.045035258,0.318132074,0.369092713,-0.294248229,-0.602513169,-0.006883337,-0.670328114,0.271438455,-0.711420156,0.005782269,0.207216493,0.559959459,-0.141786685,0.350407449,0.016150139,0.250014815,-0.327884112,-0.376702422,0.543520234,-0.15901155,1.017908322,0.250602919,-0.409982265,0.309946332,0.866986841
0.14487335,IV-IV,SiSn,M_B,Ca,-1.384112366,-1.384302556,1.827539514,1.112985349,1.61537405,0.981745728,-0.159350577,-0.159525095,2.145018846,-0.761211537,-0.761485841,-0.514854134,-0.632232246,-0.632517764,-0.579584333,0.789472059,-0.577348832,0.096039928,0.59310027,1.771184989,0.592925752,-0.62239048,-0.09274966,-0.214398242,0.171575578,2.420883448,-0.685845781,1.598434591,0.214527449,-0.173337119,1.434803932,0.05332642,0.87937395,0.60322808,1.042267573,-0.98411996,-0.490563862,0.010283947,-0.180193502,0.051005069,-0.302005363,-0.97521043,-0.050398222,0.542456229,0.375483386,-0.627451949,-0.364733562,-0.629226784,2.567228557,1.810249496,0.444261156,0.233973193,-1.457899245,0.123913305,-0.239179653,0.353994649,0.020941067,1.037589076,-0.323741831,0.022697264,-1.254822405,0.460447021,1.034197111,-0.26276219,-0.161516545,-0.068197654,0.973287646
