(-1/-2),Type,AB,Site,M,At_vol.1+Mend_num,Valence.1+Ion_pot_2.1,At_rad_2.1-Elec_cond,Ion_pot_1.1+Ion_Energy,Ion_Energy.1+Ion_Energy,Ox_state.1+Ion_pot_2.1,At_rad_2.1+ICSD_vol,Ox_state.1+Ion_pot_1.1,Ox_state.1+Ion_Energy.1,abs(Electronegativity.1-Ion_rad.1),PBE_gap,Ion_pot_1.1-ICSD_vol,Ion_Energy.1-ICSD_vol,Therm_cond.1^-1,At_rad_2.3-Mend_num,Electronegativity.2+At_rad_2.1,Thermal_expn.1-Ion_pot_2.1,Ion_pot_2.3+At_rad_2.1,ICSD_vol+BP,Period.3-Mend_num,At_rad_1.3-Electronegativity,At_rad_2.3-Electronegativity,At_wt.3-Electronegativity.2,Ion_pot_1.3+ICSD_vol,MP/At_rad_2.3,Heat_fusion.3+Ion_pot_1.3,Cov_rad/Electronegativity.1,Group*Eps_elec,Ion_rad/Density.1,BP/Eps_elec,PBE_latt_const^3,Ion_rad/At_wt.1,abs(Elec_Aff.2-Group.1),Thermal_expn.1/PBE_latt_const,abs(Elec_Aff.2-ICSD_vol.1),abs(Electronegativity.3-Ion_rad.3),abs(Ion_rad.3-Electronegativity.2),At_rad_1.1*At_wt,abs(Cov_rad.3-Ion_pot_1),Ion_rad/Heat_fusion.1,CM5-Therm_cond,abs(Group.2-ICSD_vol.1),Ox_state.3*Elec_Aff.2,Mend_num.3-Ox_state.2,Mend_num.3-Electronegativity.2,Group.3^3,abs(Valence.3-CM5),abs(Group.2-Mend_num.1)
2.03382964,II-VI,CdTe,M_i_B,Nb,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.954708112,0.283554658,-0.069007373,0.198409743,-0.92238924,-0.941716943,-0.368739002,-0.733158071,-0.072132934,0.185027009,-0.174310443,0.297001523,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.055931966,-0.852330018,0.223663203,-0.939467158,-1.094450766,1.483969732,0.06541595,0.153623509,0.145226228,1.201354261,0.301050203,1.173050835,-0.167197262,-0.07745329,-0.177979835,1.447286183
2.44096186,III-V,AlAs,M_i_neut,Sr,-0.708154318,-0.211367615,1.278512539,-1.026552294,-1.025121271,-1.102183089,0.022288203,-0.889118874,-0.887488315,-1.426406769,0.392740429,-0.053630005,-0.055051224,0.212052684,-0.731060853,-0.632856418,-0.031144233,-0.1828624,-0.126735696,-0.312455303,-1.985651499,-1.490365671,-0.689355046,-0.715312314,-2.065040654,-0.725567653,0.478251139,-0.56621377,-1.028466705,-0.05078928,0.172261682,-0.463879142,1.468824039,0.058748209,1.296382103,0.719625098,1.024344544,-0.388020559,1.347102615,-0.127070269,1.745937606,-0.156459522,1.371456073,0.445378337,0.085144504,-0.324321109,-0.398512142,0.181938698
2.23248009,IV-IV,SnC,M_i_A,Fe,-0.686152196,-0.220548972,0.58212224,0.168888684,0.168717951,0.66441512,0.356829981,0.562499549,0.562383112,1.676017201,-0.484608581,0.710013896,0.710170244,-0.600911336,1.484990405,-0.602741375,1.715289409,-0.741697801,1.794394207,1.618529449,1.104612962,0.810011307,0.505300477,1.110530502,0.119083482,0.019368195,0.113847909,-0.999083323,-0.34936849,-0.024268227,0.129571178,-0.626713282,-0.191695625,0.614234728,0.770297613,-0.378601404,-0.429123007,-1.793188656,-0.620175898,2.127234111,-0.051558008,1.310981453,-0.001571318,-0.093903232,-0.020482499,-0.043741666,0.489415287,0.633985539
1.90647067,II-VI,CdTe,M_i_neut,Re,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.837743985,0.613710541,-0.069007373,0.096028951,-0.92238924,-1.404424534,-0.264061638,-0.607853216,-0.625224375,0.43519152,-0.07520236,0.78039869,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.988611386,-0.852330018,1.108556255,-0.225523139,-0.24526699,1.483969732,0.264288332,0.153623509,0.0076211,0.730353097,-1.26562655,2.095075902,0.163932858,-0.044802215,0.579761138,0.978100463
2.40520337,II-VI,CdTe,M_i_B,La,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-1.656492872,-0.266705145,-0.069007373,0.004302904,-0.92238924,-1.404424534,-1.163577288,-1.484987202,-1.008648907,-0.140186856,-0.768958943,-0.631119021,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.579142372,-0.852330018,0.720066623,0.255378328,0.486298147,1.483969732,0.363724524,0.153623509,0.086255148,1.672355426,-0.003408445,0.87189797,0.189673807,-0.204840452,-0.730523193,1.916471903
0.63263875,II-VI,ZnSe,M_B,C,-1.098143076,1.118990415,0.373906352,0.704544979,0.704393558,0.177169307,-0.391730945,-0.034470582,-0.034751324,-0.227121883,0.04458606,-0.21118536,-0.210962458,-0.609864736,0.104593815,0.882218661,0.443335376,0.412547702,-1.888954333,0.509220884,0.671485225,0.454177525,1.883148543,0.668952498,1.164508383,4.902062551,0.309787208,0.890890583,0.210684965,0.054801383,0.176192091,0.205811969,-0.243207897,-0.102061603,-0.647443669,0.906016451,1.515081859,0.034936054,2.553889696,-0.122861998,0.502098119,-1.304759878,0.18852845,0.875127005,2.214359227,-0.047932098,-0.40033108,-0.992237235
1.90819597,II-VI,CdTe,M_i_A,Os,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.784578473,0.943866423,-0.069007373,0.298409586,-0.92238924,-1.404424534,-0.21083586,-0.550896463,-0.354676311,0.640326419,-0.030153231,0.82986835,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,-0.103305984,-0.852330018,0.072583902,-0.012194664,0.074462415,1.483969732,0.330579127,0.153623509,0.053754967,0.494852515,0.226458078,0.401602202,0.657824997,-0.043741666,1.11848935,0.743507603
2,IV-IV,SiGe,M_i_neut,Ta,0.944333165,-1.564309862,-1.185917338,-0.570671845,-0.571081488,-0.624886438,0.833503197,-0.768015443,-0.768549518,-0.732161791,-0.665749768,0.944264264,0.944549813,0.131026338,0.680184249,0.39691751,-0.712774766,0.444929332,0.352404842,0.273606507,0.516000837,0.136735615,-0.986553667,0.252827539,0.067265136,0.899065096,0.285926743,0.3509188,-0.066330412,0.297094727,0.1568244,-0.047570919,0.217773389,0.349946063,-1.063782596,-1.090039435,-1.285067611,-0.308559939,-0.572371528,0.108810366,0.653205116,-0.746427327,-0.10912846,1.150055569,-0.413208985,-0.07745329,-0.262396266,-0.726168397
3.55691279,II-VI,ZnO,M_i_B,Ag,-1.707050546,-0.360739222,1.581395874,2.031799842,2.031885585,0.524085414,-1.61398139,-0.259259217,-0.259496064,0.514926024,-0.485214067,-1.424038533,-1.423851698,-0.566452139,-0.809506414,-1.073567926,-1.787669836,-0.961339869,-1.888954333,-1.151470823,-0.564211706,-0.525107322,0.127994547,-0.429618494,0.168134244,-0.150017549,1.727475979,1.438681493,-0.427531423,0.06887315,-0.190824188,-0.458341896,-0.281879971,0.225724894,0.191845394,-1.018210402,-1.121033777,-0.024549759,0.369160342,-0.222680029,0.471441761,0.069701611,-0.656962225,-1.406847832,-0.222066328,-0.004366974,-0.495091625,-0.94483401
2.38383177,II-VI,CdO,M_i_B,Sr,-1.401406415,-0.360739222,1.461069573,1.825704743,1.825765185,0.524085414,-0.853890702,-0.259259217,-0.259496064,0.514926024,-0.62952153,-0.674166365,-0.673999163,-0.566452139,-1.348132902,-2.152077141,-1.787669836,-1.583957942,-0.92238924,-0.941716943,-1.647931869,-1.154638038,-0.689355046,-0.111417937,-0.507673996,-0.725567653,0.375623093,0.193109979,-0.148475168,0.035010917,0.142272344,-0.185566327,3.058704734,0.294038889,0.694764255,0.719625098,1.024344544,-2.382231358,-0.930601594,0.017767461,0.268635396,-0.855663169,1.371456073,0.445378337,0.085144504,-0.324321109,-0.50962064,1.166501731
1.91587859,III-V,InP,M_i_B,Hf,0.872415221,-0.037691808,-0.385643612,-0.897252793,-0.897650462,0.842772044,0.936117916,1.13370579,1.133584554,-0.717841573,-0.667868968,0.847384735,0.847625251,-0.565728479,-0.011319517,-0.471089367,-0.659001019,-0.157060987,1.132356744,-0.355655133,-0.228320418,-0.446595288,-1.168801355,0.694410423,-0.188962256,0.039002542,0.016118294,-0.568981629,-0.23807827,0.06340067,0.255522831,-0.211985574,-0.442031359,2.665520594,-0.888999612,-0.832447794,-0.72693527,0.063847827,-0.059237588,-0.099781772,0.042425315,-1.060301039,-0.396317536,0.677545402,-0.701779906,-0.125252652,-0.560714751,-0.6154347
1.99436299,II-VI,CdTe,M_i_B,Ta,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.965341214,0.173502698,-0.069007373,0.23888587,-0.92238924,-1.404424534,-0.370513194,-0.744549421,-0.986553667,0.437693165,-0.183320269,0.899065096,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.465400979,-0.852330018,0.612152836,-1.090039435,-1.285067611,1.483969732,0.06541595,0.153623509,0.027284068,1.201354261,-0.10912846,1.150055569,-0.413208985,-0.07745329,-0.342018038,1.447286183
1.59000609,II-VI,CdTe,M_B,Cr,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.316811831,0.349585835,-0.069007373,0.609447115,-0.92238924,0.30700339,0.687080399,-0.049773316,1.224637359,0.540711361,0.366202955,0.45386754,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.419904422,-0.852330018,0.568987321,0.405915583,-0.365993089,1.483969732,1.706542765,0.153623509,0.087571516,0.965853679,0.00604704,1.144403232,1.821675193,-1.186679723,-0.870130166,1.212693323
3.17947027,IV-IV,SiC,M_B,Pd,-1.297440457,-0.220548972,0.106308291,0.583209065,0.583089194,0.66441512,-0.47451921,0.562499549,0.562383112,1.676017201,0.179003921,-0.110158787,-0.109980966,-0.600911336,0.442853233,-0.19554912,1.715289409,-0.82228594,0.352404842,-0.018004582,-0.196197785,-0.11751951,-0.202445901,0.121753898,0.204860919,-1.473981793,-0.01444221,1.158910391,0.201758655,0.542193795,-0.955485201,0.247362199,0.217773389,1.307588844,1.158787246,-1.244300126,-1.067702215,1.240012951,-1.086466303,-0.525103107,-0.12987881,1.781982618,0.066933265,-1.865792646,-1.437995544,1.088885546,-0.752680852,1.103171259
2.52578658,III-V,AlP,M_i_B,B,0.26112696,-0.037691808,1.490352807,-0.794471515,-0.794856568,0.842772044,-0.192141699,1.13370579,1.133584554,-0.717841573,0.518883317,-0.265706763,-0.265437106,-0.565728479,0.629976259,0.343295142,-0.659001019,0.451807108,-0.126735696,1.07566747,0.090153846,-0.03227281,1.135806528,-0.814627625,2.884243507,-0.253770381,0.426969379,-0.556480614,1.323203759,-0.171926867,0.157028844,0.985957999,-0.749133119,0.624231002,-1.102451433,0.700443111,0.777959982,-0.006461944,-0.488727608,1.461954838,1.847122673,0.274339481,-0.001783294,-0.484822765,-0.281046521,0.133087865,-0.925841723,-0.162176226
2.20472836,II-VI,CdTe,M_i_A,Nb,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.954708112,0.283554658,-0.069007373,0.198409743,-0.92238924,-0.941716943,-0.368739002,-0.733158071,-0.072132934,0.185027009,-0.174310443,0.297001523,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.055931966,-0.852330018,0.223663203,-0.939467158,-1.094450766,1.483969732,0.06541595,0.153623509,0.165471584,1.201354261,0.301050203,1.173050835,-0.167197262,-0.07745329,-0.149821865,1.447286183
1.45029687,III-V,InAs,M_i_B,Ta,-0.096866057,-0.211367615,-0.597483879,-1.129333571,-1.127915165,-1.102183089,1.150547819,-0.889118874,-0.887488315,-1.426406769,-0.448884916,1.059461493,1.058011132,0.212052684,0.0631122,-0.027570633,-0.031144233,0.053446754,1.132356744,-0.355655133,0.00942139,-0.366855834,-0.986553667,1.004614416,-0.142989451,0.899065096,0.008464508,-0.544097884,0.300603176,0.489323795,0.446194047,0.120118936,-1.124479716,-0.391305184,-1.118766033,-1.090039435,-1.285067611,0.577232156,-0.390691559,0.264205595,-0.055293704,-0.862961268,-0.10912846,1.150055569,-0.413208985,-0.07745329,-0.22206231,-0.521839882
1.34006162,III-V,InAs,M_i_B,W,-0.096866057,-0.211367615,-0.597483879,-1.129333571,-1.127915165,-1.102183089,1.150547819,-0.889118874,-0.887488315,-1.426406769,-0.448884916,1.059461493,1.058011132,0.212052684,0.137543917,0.918876229,-0.031144233,0.172494187,1.132356744,-0.355655133,0.115872947,-0.287116381,-0.132180885,1.027129222,-0.097016646,0.897112744,0.008464508,-0.544097884,0.300603176,0.489323795,0.446194047,0.120118936,-1.124479716,-0.391305184,-1.118766033,0.300237484,0.455085705,0.577232156,-0.523273148,0.264205595,-0.057797928,-1.09846185,-0.161635174,1.622565735,1.230481973,-0.05333795,0.249018294,-0.756432742
1.73893594,III-V,AlAs,M_i_A,Te,-0.708154318,-0.211367615,1.278512539,-1.026552294,-1.025121271,-1.102183089,0.022288203,-0.889118874,-0.887488315,-1.426406769,0.392740429,-0.053630005,-0.055051224,0.212052684,0.364148698,0.632741131,-0.031144233,0.267732133,-0.126735696,-0.312455303,-1.009845568,-0.317056572,0.120194465,0.113732876,1.917586444,0.439323175,0.478251139,-0.56621377,-1.028466705,-0.05078928,0.172261682,-0.463879142,0.10823692,0.058748209,0.285731903,-0.973287346,-0.973366271,-0.388020559,-0.475894227,-0.127070269,1.731452202,0.548000875,0.680235037,-0.357241599,-0.890282874,0.668166036,0.336970329,0.213414676
3.06503884,II-VI,CdS,M_i_B,Ti,-1.028605924,1.459344103,0.528972398,0.707185253,0.707112922,2.282047275,0.08960087,1.961435005,1.961615364,1.143170049,-0.065410538,0.347943215,0.348079512,-0.566487935,-0.869643292,-0.519745399,0.838529141,-0.525581232,-0.92238924,-0.479009352,-0.402448661,-0.642027267,0.281648419,0.170017138,-0.102231837,-0.044553816,0.122671792,1.223896407,-0.097455957,0.058975327,0.242858055,-0.114526793,0.92036655,-0.85859583,-0.130779242,-0.958294018,-1.133184534,0.017479664,0.131706744,0.029631656,0.268496368,0.071742961,-0.283085606,0.723535935,-0.127627974,-0.125252652,-0.481094856,1.025503688
2.28899178,II-VI,ZnTe,M_i_A,Zr,-0.091581749,0.707067028,-0.049774182,0.449462112,0.449216136,-0.218059837,0.037128861,-0.32860109,-0.329009325,1.146253059,-0.036145388,0.02191084,0.02218542,-0.618316648,-1.245463614,-0.013585636,-0.069007373,0.12757652,-1.888954333,-1.151470823,-0.840985752,-0.992152691,-0.333253159,-0.73882183,-0.307061435,-0.065668345,-0.407021721,0.388654711,0.486023781,0.041899844,0.442938582,0.718901807,0.579142372,-0.416247098,0.720066623,-0.853780642,-0.75890821,0.052693012,0.004560973,0.101437638,0.372834155,1.436854843,-0.113237711,0.700540669,-0.599493036,-0.125252652,-0.632577513,1.681879043
2.14570402,II-VI,CdTe,M_i_A,Zr,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-1.039772931,-0.013585636,-0.069007373,0.12757652,-0.92238924,-0.941716943,-0.672125937,-0.824288875,-0.333253159,0.049938173,-0.246389049,-0.065668345,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.579142372,-0.852330018,0.720066623,-0.853780642,-0.75890821,1.483969732,-0.299183419,0.153623509,0.168663487,1.436854843,-0.113237711,0.700540669,-0.599493036,-0.125252652,-0.619946021,1.681879043
2.09552321,III-V,AlP,M_i_neut,Mo,0.26112696,-0.037691808,1.490352807,-0.794471515,-0.794856568,0.842772044,-0.192141699,1.13370579,1.133584554,-0.717841573,0.518883317,-0.265706763,-0.265437106,-0.565728479,-0.263204346,0.475357495,-0.659001019,-0.065632558,-0.126735696,-0.312455303,-0.587587728,-0.98914625,0.473653576,-0.36408134,-0.363724224,0.708408149,0.426969379,-0.556480614,1.323203759,-0.171926867,0.157028844,0.985957999,-0.962638292,0.624231002,-0.357846304,0.022931767,0.099064129,-0.006461944,-0.67476661,1.461954838,1.797331128,-1.374164594,0.454904678,1.645561002,0.860530042,-0.05333795,0.428597112,-1.08462042
1.60757033,III-V,GaP,M_B,Mg,0.56677109,-0.037691808,-0.473153649,-0.78808097,-0.788465238,0.842772044,0.164150811,1.13370579,1.133584554,-0.717841573,0.470444448,0.085795816,0.08605627,-0.565728479,0.290386697,-0.460084171,-0.659001019,0.020417625,0.137010462,0.581838887,-0.146180401,0.222882016,-0.114473536,0.114726946,0.096943478,0.136800431,-0.191606867,-0.636492919,-1.898541545,-5.015793322,0.157128971,-1.48602913,2.174020674,0.667437555,1.593017485,-0.544733,0.072873976,0.027750202,-0.373503648,-1.760728505,-0.367422701,-0.589299875,4.789340591,-1.002335887,-1.737453368,-0.33758687,-0.269442866,-0.14624898
3.49472429,II-VI,ZnO,M_A,Sb,-1.707050546,-0.360739222,1.581395874,2.031799842,2.031885585,0.524085414,-1.61398139,-0.259259217,-0.259496064,0.514926024,-0.485214067,-1.424038533,-1.423851698,-0.566452139,-0.736526621,-0.941505573,-1.787669836,-1.08777605,-1.888954333,-1.020982908,-0.971945168,-0.446923329,0.136733775,-0.980008584,0.247682609,-0.048917169,1.727475979,1.438681493,-0.427531423,0.06887315,-0.190824188,-0.458341896,-0.000938731,0.225724894,-0.07470166,1.008571303,0.115497359,-0.024549759,0.359044484,-0.222680029,0.468194913,1.01170394,0.350589144,-1.685155581,-2.384523163,4.171753491,1.160550721,-1.005741216
2.28760231,II-VI,CdTe,M_B,Rb,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-1.518352406,-0.574850635,-0.069007373,1.251112777,-0.92238924,-0.155704201,-1.496950696,-1.33699592,0.055297786,-0.106964558,-0.651907355,-0.866126496,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.614515945,-0.852330018,0.75362781,0.542366593,1.590907052,1.483969732,-1.212767127,0.153623509,-0.293645836,2.14335659,0.297203559,1.0961983,1.928049674,-4.126282931,0.409818854,2.385657623
1.96782595,II-VI,CdO,M_A,Ir,-1.401406415,-0.360739222,1.461069573,1.825704743,1.825765185,0.524085414,-0.853890702,-0.259259217,-0.259496064,0.514926024,-0.62952153,-0.674166365,-0.673999163,-0.566452139,-0.469926037,-0.776427632,-1.787669836,-0.921600925,-0.92238924,-0.686741,0.114846606,-0.213806118,0.32148183,0.074849284,0.236463556,0.503820023,0.375623093,0.193109979,-0.148475168,0.035010917,0.142272344,-0.185566327,-0.558271555,0.294038889,0.454075896,2.184918678,1.636450785,-2.382231358,1.319677329,0.017767461,0.240202113,-0.401299553,1.360849337,-0.382520441,-0.729692985,0.819505784,0.190922397,-0.47564829
2.30313496,II-VI,CdS,M_i_B,Rh,-1.028605924,1.459344103,0.528972398,0.707185253,0.707112922,2.282047275,0.08960087,1.961435005,1.961615364,1.143170049,-0.065410538,0.347943215,0.348079512,-0.566487935,-0.688880551,0.294639111,0.838529141,-0.257724508,-0.92238924,-0.941716943,-0.219706823,-0.448374309,0.532363644,0.330122425,0.0509352,0.234239111,0.122671792,1.223896407,-0.097455957,0.058975327,0.242858055,-0.114526793,-0.217047377,-0.85859583,-1.072901159,0.012907815,0.126107439,0.017479664,0.363724524,0.029631656,0.239387512,-1.10575995,-0.008354558,-0.185884298,0.740700962,-0.042051889,0.427546638,-0.147460612
2.09215605,II-VI,CdTe,M_i_neut,Ta,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.965341214,0.173502698,-0.069007373,0.23888587,-0.92238924,-1.404424534,-0.370513194,-0.744549421,-0.986553667,0.437693165,-0.183320269,0.899065096,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.465400979,-0.852330018,0.612152836,-1.090039435,-1.285067611,1.483969732,0.06541595,0.153623509,0.015320261,1.201354261,-0.10912846,1.150055569,-0.413208985,-0.07745329,-0.358657731,1.447286183
3.2078706,IV-IV,SiC,M_A,Bi,-1.297440457,-0.220548972,0.106308291,0.583209065,0.583089194,0.66441512,-0.47451921,0.562499549,0.562383112,1.676017201,0.179003921,-0.110158787,-0.109980966,-0.600911336,0.797140808,-0.393642649,1.715289409,-0.239580474,0.352404842,-0.183101196,-0.150296464,0.262032363,-1.238635802,-0.24543005,-0.000541969,-1.546199743,-0.01444221,1.158910391,0.201758655,0.542193795,-0.955485201,0.247362199,0.786480352,1.307588844,1.69835618,0.322413369,-0.176090393,1.240012951,-1.243812322,-0.525103107,0.809955914,2.959485528,-0.455142127,-0.031833297,0.479461591,-0.043770263,-0.738259373,2.276135559
2.16361465,II-VI,CdTe,M_i_neut,Sc,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.965341214,0.019429953,-0.069007373,0.107933694,-0.92238924,-0.479009352,-0.682771092,-0.744549421,0.124191829,0.099971075,-0.183320269,-0.210171012,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.941977415,-0.852330018,1.064311602,-1.113501844,-1.04300228,1.483969732,-0.266038022,0.153623509,0.215498435,1.672355426,-0.001154431,0.917888503,0.804889982,-0.204840452,-0.91027941,1.916471903
1.65757446,II-VI,CdTe,M_B,Fe,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.1785815,0.536674168,-0.069007373,0.590399525,-0.92238924,0.30700339,0.70127394,0.09831424,1.363299829,0.816892981,0.48333069,0.475632946,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.874869993,-0.852330018,1.000642468,0.828760301,0.134540337,1.483969732,1.739688163,0.153623509,0.043355534,0.494852515,0.089842153,1.006431632,1.926578236,-0.604152637,-0.931627345,0.743507603
2.2813193,II-VI,ZnSe,M_i_B,As,-1.098143076,1.118990415,0.373906352,0.704544979,0.704393558,0.177169307,-0.391730945,-0.034470582,-0.034751324,-0.227121883,0.04458606,-0.21118536,-0.210962458,-0.609864736,-0.362916112,0.453016014,0.443335376,0.043048607,-1.888954333,-0.688763232,-0.468405306,-0.046670602,0.667495808,0.129249023,0.654920062,1.034754705,0.309787208,0.890890583,0.210684965,0.054801383,0.176192091,0.205811969,0.272040612,-0.102061603,-0.158594215,0.046770602,0.124276242,0.034936054,0.833195902,-0.122861998,0.417784608,-1.069259296,-0.005316232,-0.760765966,-0.522947115,0.435147968,-0.095495236,-1.226830095
1.58780745,II-VI,CdTe,M_B,Co,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.125415987,0.591700149,-0.069007373,0.642780396,-0.92238924,0.30700339,0.679983628,0.155270992,1.386066263,0.814391336,0.528379819,0.567409746,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.351659587,-0.852330018,0.504239049,0.665658085,-0.02227237,1.483969732,1.77283356,0.153623509,0.019371233,0.259351933,-0.011338066,0.395949865,1.90716733,-0.407610182,0.449027014,0.508914743
2.9911645,II-VI,CdS,M_i_neut,Ga,-1.028605924,1.459344103,0.528972398,0.707185253,0.707112922,2.282047275,0.08960087,1.961435005,1.961615364,1.143170049,-0.065410538,0.347943215,0.348079512,-0.566487935,-0.667614346,-0.222605105,0.838529141,-0.113081878,-0.92238924,-0.479009352,-0.335029342,-0.425591608,0.356837474,-0.035367926,0.068954852,-0.755150753,0.122671792,1.223896407,-0.097455957,0.058975327,0.242858055,-0.114526793,0.817999297,-0.85859583,-0.227901651,-0.575587707,-0.643731167,0.017479664,0.330579127,0.029631656,0.255361384,-0.857704519,-0.001924612,-0.530813299,-0.83466633,0.133087865,-0.965722235,-1.085832052
2.00515122,II-VI,CdTe,M_i_neut,Mo,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.880276395,0.899845639,-0.069007373,0.32585002,-0.92238924,-0.941716943,-0.249868097,-0.653418618,0.473653576,0.239813037,-0.111241663,0.708408149,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.055931966,-0.852330018,0.223663203,0.022931767,0.099064129,1.483969732,0.197997538,0.153623509,0.134657249,0.965853679,0.454904678,1.645561002,0.860530042,-0.05333795,0.281884018,1.212693323
2.13942463,II-VI,CdO,M_i_neut,Co,-1.401406415,-0.360739222,1.461069573,1.825704743,1.825765185,0.524085414,-0.853890702,-0.259259217,-0.259496064,0.514926024,-0.62952153,-0.674166365,-0.673999163,-0.566452139,-0.518750912,-1.128593906,-1.787669836,-1.225029932,-0.92238924,-0.479009352,-0.056481104,-0.266112701,0.52806691,0.430188229,0.195092412,0.111144994,0.375623093,0.193109979,-0.148475168,0.035010917,0.142272344,-0.185566327,0.351659587,0.294038889,-0.409234399,-0.54170362,-0.585935714,-2.382231358,0.662033098,0.017767461,0.275779747,-0.401299553,-0.009637459,-0.704384998,-0.039893404,-0.042051889,-0.945528439,-0.47564829
2.2138329,II-VI,CdTe,M_B,K,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-1.295057255,-0.574850635,-0.069007373,1.509743325,-0.92238924,0.30700339,-1.266305657,-1.09777756,0.482940584,-0.065937578,-0.462701014,-0.826991205,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.597795961,-0.852330018,0.737764484,0.303978238,1.338785922,1.483969732,-1.110815991,0.153623509,0.17716993,2.14335659,0.277271259,1.119193567,1.968740179,-4.126282931,1.178682043,2.385657623
2.44148322,II-VI,CdTe,M_i_B,Y,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-1.156737058,-0.134642792,-0.069007373,0.074600413,-0.92238924,-0.941716943,-1.044706383,-0.94959373,-0.424578099,0.059944753,-0.345497133,-0.207751067,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,1.147849336,-0.852330018,1.259635557,-0.2590521,-0.095411648,1.483969732,-0.86265517,0.153623509,0.152597613,1.672355426,0.000124492,0.894893236,0.476749773,-0.204840452,-0.822794682,1.916471903
