(+2/+1),Type,AB,Site,M,abs(Valence.3-Valence.2),Elec_Aff.3-CM2,Electronegativity.3+Electronegativity,abs(Therm_cond.3-Ion_pot_1.2),Electronegativity.3+Ion_pot_2.2,Heat_vap.1/Electronegativity.3,abs(Ion_pot_1.3-MP),abs(Ion_Energy.3-Therm_cond.2),Electronegativity.2+At_rad_2.1,Elec_cond/Elec_Aff.3,Elec_Aff.2-At_wt.2,Ox_state.2+At_rad_1.2,abs(Ox_state.3-Ox_state.2),abs(Density.3-CM1),abs(Density.2-CM1),abs(Period.3-At_wt.2),abs(Elec_cond.3-At_vol.3),abs(Ion_Energy.3-Ion_Energy.2),abs(At_vol.3-CM4),abs(At_vol.3-Density.2),abs(Elec_Aff.3-Valence.2),abs(Ion_pot_2.3-Ion_pot_2.2),abs(At_vol.3-CM6),abs(Ion_rad.3-CM5),Elec_Aff.3*Mend_num,At_wt.1+Heat_vap,Elec_cond.2+CM1,Thermal_expn.1/CM8,Valence.3/Ion_pot_2.2,Valence.3/Ion_pot_2.3,Ox_state.3/CM1,abs(At_wt.3-CM2),Valence.3/Ox_state.2,abs(Group.3-Elec_Aff.2),Thermal_expn.1/Eps_ion,abs(At_vol.3-At_rad_2.1),abs(ICSD_vol.3-At_vol.2),abs(Elec_cond.3-Density.2),abs(Elec_cond.2-Elec_Aff),abs(Elec_cond.2-Electronegativity),Thermal_expn.3^-1,Ox_state.3-CM1,At_wt.1-Ion_pot_1,abs(Group.3-Density.1),abs(Mend_num.3-Density.1),At_vol.1+Heat_vap,ICSD_vol.1+Heat_vap,abs(BP.3-Group.2),abs(Heat_fusion.3-Mend_num.2),abs(Heat_fusion.3-Group.2),abs(BP.3-Mend_num.2),At_rad_1.1-Cov_rad.1,abs(Elec_Aff.3-ICSD_vol.1),At_vol.1+Electronegativity,abs(Mend_num.2-MP.2),Ion_Energy.3+Elec_cond.2,Electronegativity.3-Ox_state.2,Heat_vap.2/Ion_pot_1.3,abs(Mend_num.3-At_rad_1.1),Mend_num.3*Elec_Aff.3,Ion_rad.2/Ion_pot_1.3,At_wt.3-Density.2,abs(Ion_pot_2.3-Therm_cond.1),abs(CM4-Ion_pot_2),Electronegativity.3-Ion_pot_1.1,Electronegativity.3-Ion_Energy.1,Heat_fusion/Elec_cond.2,Elec_cond.2+CM8,ICSD_vol.2+Ox_state.1,abs(Density.2-BP),abs(Density.2-Sp_heat_cap),Thermal_expn.1/Ion_rad,abs(Density.2-Ion_pot_2.1),Heat_fusion.2+Ox_state.1,Ox_state.3/Electronegativity.2,Sp_heat_cap.1-Ion_pot_2,Ion_pot_1.1-Ion_pot_2,Ion_Energy.1-Ion_pot_2
1.02689013,II-VI,CdTe,M_i_A,Sn,-0.742786022,0.36505492,-0.372294038,-0.886083987,-0.08861927,-0.284207443,-0.593168927,-0.85705955,0.679741717,0.262077647,-0.205214712,0.762969278,-0.537634526,-0.80436781,-0.784453411,-1.032194274,-1.074336715,-0.723367939,0.075845681,-1.036842578,-0.67906079,-0.565814868,-0.019795038,-0.762267366,-0.368850336,0.169261051,-0.202900238,0.098325055,-1.601387423,-1.179062583,-0.310621491,-0.063672054,1.973303584,-0.602370767,-0.093246089,-0.52304747,-0.555888265,-1.032579694,-0.065214009,-0.36268541,-0.248729086,-0.601767015,-0.295645731,-1.329753355,-1.27662228,0.022381454,0.201814937,-0.381022325,0.461307698,0.538658144,-0.479829669,-0.3566514,0.033512035,0.568635194,0.874487911,-0.105118564,0.322256331,-0.078577169,-1.007729966,-0.129142385,0.187590134,-0.268149924,-0.710203538,0.475296219,-0.609810054,-0.610091678,0.038511679,0.197823532,0.183316604,0.348675202,-0.211809536,-0.746512631,-0.67697828,-0.212240486,-0.124936392,0.36390776,-0.016607373,-0.016280622
-0.08906808,IV-IV,Sn,M_i_neut,I,-0.176824276,-0.465281174,1.519871276,0.837952562,0.823496318,1.111847297,0.703853862,0.740319224,2.12034988,-7.384490333,-1.396605523,-1.648613528,-0.227273266,-0.903639094,-0.80403011,-0.711585769,0.261936512,-0.425171973,-0.362093005,0.023658161,-0.993635979,-0.69816298,-0.311955466,1.875105822,3.461030258,1.048993359,-0.712668833,-0.312294778,0.083424112,0.098794735,-0.300558356,0.261705191,-0.421710148,0.030963572,0.332190881,-0.294942267,-0.624013172,-0.920325123,1.203451767,0.44067269,0.690512709,0.671805121,-0.883117181,-1.340251681,-1.30264112,0.352104367,0.61781545,1.804820418,1.174145584,1.227484162,1.859548471,0.416529669,0.261880304,1.055998009,1.850529606,0.233619905,-1.938343567,0.028916344,-1.172247179,1.724102044,0.261394713,-0.904108655,0.554614286,1.501608259,-1.739403608,-1.739588461,0.627421002,0.083269064,0.869512909,-0.307686871,-0.713297262,-0.178879153,-0.388170557,-0.184717503,-0.152294567,-0.287042765,-0.012125423,-0.011929476
0.73514776,II-VI,CdTe,M_i_B,As,-0.578849158,-0.030348491,-0.169474737,0.091973381,0.363818222,-0.63282689,0.337304401,-0.027536216,0.899845639,0.002094959,-0.413634646,-0.341708788,-0.746699476,-0.976903366,-1.013248756,-1.096441476,-1.014879716,-0.521387445,-0.946122458,-1.005216459,-0.401885754,-0.71462518,-0.278863298,-0.549253124,0.034736266,0.169261051,-0.535488613,-0.251740026,0.08263799,0.100113194,0.400937115,-0.551326682,-0.170295707,0.436188129,-0.093246089,-0.242665187,-0.545167211,-1.008422902,-0.440589255,-0.743422688,-0.180822064,-0.232556865,-0.295645731,-1.215066564,-1.424828429,0.022381454,0.201814937,1.110174216,-0.893511472,-0.753567394,1.051184992,-0.3566514,0.459042469,0.568635194,0.203036146,0.273265943,-0.399560302,0.050717428,-1.149435556,-0.391447055,-0.362426376,0.101016328,-0.318374993,-0.905937463,-0.783592122,-0.783875735,0.33461891,0.255342699,-0.060172408,0.022957921,-0.544316845,-0.746512631,-0.99565205,0.795297298,-1.496796606,0.36390776,-0.016607373,-0.016280622
-0.20449158,IV-IV,SiGe,M_i_neut,Hg,-0.34076114,0.477353041,0.587834745,0.754723156,0.236879595,0.289656515,-0.949017244,0.647428636,0.947177314,0.161111028,1.69059415,-0.453690323,-0.486986371,0.531572544,0.792563832,0.635405626,-0.692096141,-0.427365811,-0.747258134,0.092100383,-0.522631921,-0.71199888,1.108958338,-0.591405913,-0.559756776,0.637952885,-0.716662792,-0.448350046,0.044482746,0.065688453,-0.294692025,0.760471641,0.070433058,0.942345042,0.051552414,-0.041626351,-0.614389601,0.787096201,1.397677264,0.010086996,-1.661881434,0.175416931,0.214271653,-1.304656551,-1.429407126,0.229358598,0.496658701,0.626404932,0.406171386,0.419168934,0.649768576,1.098593045,-0.587893609,0.113836555,0.828155972,0.283861942,-0.778836937,0.009202892,-1.043319084,-0.739647228,1.823061607,-0.240051368,0.350232167,-0.177428087,-0.992137346,-0.992458399,-0.171846868,0.394227335,0.04165027,-0.089684015,-0.697967724,0.814857461,1.149811859,-0.453459776,-0.142972518,-0.076483345,0.246300258,0.246703717
-0.42304122,III-V,GaAs,M_i_B,Pt,-0.742786022,-0.13887521,0.477682515,-0.447465975,0.460752918,-0.694699055,0.439193465,-0.538482863,0.830834661,-0.576041408,0.102264417,0.221498443,-0.537634526,1.846608891,2.405890867,0.419827755,-0.493964465,-0.642048542,-0.308843577,1.815578165,0.256808381,-0.712021651,1.284030709,-0.527669991,0.169342745,0.120279925,-0.164459928,-1.24313105,0.155956914,0.17291766,-0.310586987,-0.762133035,1.973303584,0.403795588,0.307258202,-0.208757214,-0.485833068,1.833381802,-0.634934055,-1.014062788,-0.131426969,-0.600834283,-0.77575004,-0.806053772,-0.890419652,-0.512412406,-0.246782129,-1.029414061,-1.279073169,-1.369193538,-1.068221073,0.206767512,0.233689011,-0.484672217,-1.383180853,0.368064837,0.017776333,0.211266289,-1.257735156,-0.114673458,-0.246725621,1.526912908,0.013598706,-0.763708066,-0.637046701,-0.635634022,-0.003633944,1.529620567,-1.078020335,1.761023394,2.31399764,0.051937574,2.26162604,-0.334369366,-0.110930798,0.970554232,0.664052429,0.662439395
-0.25034104,II-VI,CdTe,M_i_B,S,-0.377836717,-1.236805842,0.256445797,0.802974877,1.052201771,-1.364927728,0.544830894,0.711384933,1.362063874,0.7313464,-1.851096986,1.144861341,-0.018208317,-0.488973101,-0.282504463,-0.955664999,-0.571467994,-0.438993153,-0.346852271,-0.215913234,-1.022187195,-0.541988398,-0.788818494,-0.043264932,-1.097324151,0.169261051,-0.787233327,0.492148272,0.253142886,0.229886624,-0.307897843,-0.601154571,0.395667145,-1.337177294,-0.093246089,-0.452951899,-0.54595545,-0.586056347,-0.731696589,-1.038688331,1.367584126,-1.59759826,-0.295645731,-1.023504728,-1.286877999,0.022381454,0.201814937,1.424875446,1.250679229,1.435646308,1.333305942,-0.3566514,-0.734570398,0.568635194,1.442526129,0.209828285,0.795359604,0.037190989,-1.291141146,0.586446647,-0.201464045,-0.008089903,0.141614678,-1.03607064,-1.148534464,-1.148822256,0.564253089,-0.636616777,0.125764656,-0.766853264,-1.24017733,-0.746512631,-0.648086991,-0.481081056,-0.121498259,0.36390776,-0.016607373,-0.016280622
-0.3550601,II-VI,CdSe,M_i_B,Cl,-0.176824276,-2.081893228,0.844621772,1.858280207,1.578528064,-1.877260127,1.528506469,1.596634393,1.553535622,1.60807893,-2.909121837,-2.41569721,-0.227273266,-0.693648357,-0.530637142,-1.088169096,-0.457525972,-0.044854463,-0.280533384,-0.309189899,-0.399697656,-0.524135624,-0.460643639,1.288824094,-2.458328239,-0.656169262,-0.781158418,0.809198153,0.20608991,0.193165389,-0.299319264,-0.549695207,-0.421710148,0.958083656,-0.48200397,-1.279107772,-0.464219676,-0.821851678,-0.731696588,-1.038688331,-0.083291796,0.603558076,0.485175353,-0.067390169,-0.296467522,-0.801789758,-0.278356346,1.944276205,1.422367386,1.568361041,1.920154542,-0.952719512,0.350524222,-0.360849399,2.070184862,0.888294076,-2.414093563,-0.064561015,-0.350262504,2.115889652,0.517488018,0.181419667,0.199764449,-1.080287048,-1.41984916,-1.420082385,0.564253089,-0.803557715,0.271858063,-0.523310408,-1.101972896,-1.113794295,-0.374288424,-0.408341743,-0.163035364,0.068433767,-0.295228893,-0.295008019
-0.28630754,III-V,AlSb,M_i_neut,Na,-0.1397487,-0.664436574,-1.767123889,0.73575255,1.343653493,1.831626286,-0.354636134,0.718967017,-0.208037185,-0.067117993,-0.867400456,-0.362620295,-0.227273266,-0.345356875,-0.098080178,-0.600558948,-0.983668776,-0.389904543,0.556517891,0.543370654,0.812289395,0.349013812,0.0993524,-0.328888488,0.147531956,1.103027827,0.251283336,0.815615587,-0.796144068,-0.580319048,-0.298514792,-1.11981018,0.133641619,0.243945681,1.00807341,-0.784512755,-0.582493841,1.033363804,-0.159151616,0.9936238,1.281507731,0.559249172,-1.53335821,1.397825495,1.851773862,0.747531053,0.995346326,-0.986998021,-0.004036178,-0.703299329,-0.397817106,0.802835624,0.127472429,-0.382341927,-0.824244398,-0.063327879,-0.29224858,0.286477083,1.714945524,-0.290022794,-1.342714644,-0.098013075,1.698756957,-0.235597333,0.169936889,0.16967538,-1.10707703,0.115724677,0.011039607,0.384225732,1.628439992,0.232526509,-0.828239628,-1.172788247,-0.11513141,0.845598785,0.644316948,0.644717596
-0.15883672,II-VI,CdTe,M_i_A,Al,-0.541773581,-0.317908779,-0.727227816,1.337491068,-0.089354903,0.325876589,-1.105570703,1.502341782,0.294559855,-0.18698336,-0.761632718,-0.251463649,-0.746699476,-0.611730734,-0.429378727,-0.756736312,1.280349173,-0.518087371,-1.040114104,-0.7071452,-0.772921945,-0.709432543,-1.005785613,-0.579377538,0.328253794,0.169261051,1.229838223,0.907850557,0.014512424,0.040164122,0.551421136,-0.546105269,-0.148248877,0.438592022,-0.093246089,0.02895515,-0.493381209,1.89625844,2.156394591,1.890657661,-0.262600964,-0.283327479,-0.295645731,-1.138191519,-1.017261521,0.022381454,0.201814937,-0.507810843,-0.132542779,0.032851795,-0.693621439,-0.3566514,0.768519148,0.568635194,-0.113547672,1.108049889,0.123764694,-1.374954719,-0.759745183,-0.560731182,0.405365136,0.206487074,-0.299278126,-1.050245459,-0.305691436,-0.305969577,-1.713959689,1.021727889,-0.277098981,-0.632734384,-1.213677966,-0.746512631,-0.779305602,-0.04022184,0.432003377,0.36390776,-0.016607373,-0.016280622
0.15486118,II-VI,CdTe,M_i_neut,Co,-0.541773581,0.000523602,-0.453421759,-0.766099497,0.014979434,-0.144759664,-0.398471345,-0.65797084,0.591700149,-0.039265923,-0.556902876,-1.236566905,-0.486986371,-0.335092536,-0.251380463,-0.470897877,0.256286189,-0.800779084,-0.147892239,-0.116631931,-0.495380672,-0.656120151,0.01029434,-0.717248142,0.098943225,0.169261051,0.185356,0.404632002,0.196176789,0.179924229,-0.294568266,-0.219721007,0.355468532,-1.098912107,-0.093246089,0.318099379,-0.465704692,-0.753560716,0.639572167,0.352168254,-0.161154253,0.171987845,-0.295645731,-0.371944175,-0.461488465,0.022381454,0.201814937,-1.427053908,-1.253734352,-1.352821459,-1.498561052,-0.3566514,0.526740492,0.568635194,-1.541655147,0.525106146,-0.664656938,0.178790489,-0.228349219,-0.451301058,0.030872963,1.017908322,-0.472423056,-0.423512521,-0.540297227,-0.540578055,-0.517444755,0.413549125,-0.520587993,0.68716571,0.133737276,-0.746512631,-0.3458075,0.229601693,-0.137848324,0.36390776,-0.016607373,-0.016280622
0.45381154,II-VI,ZnSe,M_i_neut,Hg,-0.34076114,1.419547431,-0.506885401,0.754723156,0.236879595,-0.266853407,0.436147269,0.647428636,0.276932877,-0.331202308,1.69059415,-0.453690323,-0.486986371,0.427743258,0.686825482,0.635405626,-0.692096141,-0.427365811,0.682437739,0.092100383,-0.522631921,-0.71199888,1.113697784,-0.591883819,0.903609017,-0.572693582,-0.653119624,-0.956741217,0.044482746,0.065688453,-0.296977234,-1.190050302,0.070433058,0.942345042,-0.187839513,-1.096859288,-0.614389601,0.787096201,-0.655089396,-0.725730707,-1.661881434,0.238735076,0.662739611,-1.025199349,-1.148652874,-0.705854929,-0.179207973,0.626404932,0.406171386,0.419168934,0.649768576,-0.952719512,0.575890063,-0.575852771,0.828155972,0.283861942,-0.778836937,0.009202892,-1.165069648,-0.739647228,1.823061607,-0.240051368,-0.294893382,0.565413879,-0.411913168,-0.412134852,0.570397552,0.396617496,0.04165027,1.521525704,0.530209897,-0.394149284,0.110635917,-0.453459776,-0.142972518,0.340249877,-0.007619568,-0.007360706
1.08882222,II-VI,CdTe,M_i_A,Ca,-0.34076114,1.121427342,-1.345826686,0.922461492,-1.098698483,1.389165902,-1.05765095,1.047018465,-0.376757106,-1.374631551,0.887427575,0.381077214,-0.486986371,-0.358595345,-0.131686714,0.266808814,-0.431529879,-0.537205103,-0.04364638,0.600607654,-0.064794035,-0.463124223,0.012015956,-0.397151355,2.171910768,0.169261051,0.909835808,0.754697084,0.36188214,0.309873784,-0.294803503,-0.359633285,0.070433058,0.885047119,-0.093246089,-1.215535634,-0.530031018,1.689845645,1.666108555,1.393368155,-0.252425657,0.17850574,-0.295645731,0.968988676,1.428139925,0.022381454,0.201814937,-0.816759511,0.206455755,-0.5027039,-0.208872139,-0.3566514,2.712419539,0.568635194,0.029819367,0.795240631,0.172663055,0.268245145,1.578397058,1.696359937,-0.944683298,-0.245708968,-0.980595593,-0.761629466,0.224343871,0.224071798,-1.327207387,0.816379341,0.940346076,-0.877554563,-1.127168309,-0.746512631,-0.539779566,-0.146873401,-0.1002709,0.36390776,-0.016607373,-0.016280622
-0.55147838,II-VI,CdTe,M_B,Pt,1.677203272,1.579971408,0.40642211,-0.961978939,0.841011459,-1.622717095,0.611164587,-0.02137116,1.031907992,-0.076179009,0.102264417,0.221498443,-0.056923335,0.693825637,2.255064361,3.028970188,1.273919033,0.28678719,3.192952887,2.827025077,-1.00468377,0.236599592,2.01326404,4.574210088,0.156245605,0.169261051,-0.073821157,-0.89783108,0.054832562,-0.070526564,-0.308829199,2.226178007,-0.351065524,2.484250012,-0.093246089,1.371268446,1.585948538,1.20264225,-0.011588974,-0.308294371,0.458965933,-0.355486083,-0.295645731,0.880110165,1.126188189,0.022381454,0.201814937,-0.815419637,-1.433531971,-1.453959871,-0.841058001,-0.3566514,0.58715852,0.568635194,-1.383180853,0.765687993,-0.408392481,0.281308849,1.289689407,-0.420221117,-0.628345818,3.002352153,0.137544466,1.629760191,-1.277038968,-1.277328231,-0.003789354,1.154580582,-0.343505075,3.358898964,2.861166516,-0.746512631,2.268150546,0.400145894,-0.098537286,0.36390776,-0.016607373,-0.016280622
0.26344955,II-VI,CdO,M_i_B,Mg,-0.34076114,1.366093038,-1.031456769,-0.129149985,-0.611998576,0.591721464,-0.479218017,0.037604934,-1.755890083,-1.811875163,1.243196039,-0.453690323,-0.486986371,-0.42971139,-0.210702898,-0.652017112,-0.041616499,-0.768968431,-0.460966682,-0.267998186,0.756728132,-0.58080376,-0.220464822,-0.89324829,2.850670052,-1.724622959,0.411285825,0.253242486,0.216084857,0.197707352,-0.294022741,-0.461475715,0.070433058,2.167418824,0.506864687,0.447595372,-0.50894844,1.034018388,0.984304536,0.701824937,-0.285890798,0.156872553,1.49588596,-1.168637225,0.520598251,-1.300362466,-1.742293184,-1.057574972,-0.236713257,-0.471238342,0.009983118,2.759046375,0.886135814,-0.923130202,-0.346295898,0.713430836,-0.122301942,0.140622796,1.447747093,-1.512191331,0.080369378,0.044834212,-0.595883352,-1.024299321,1.398183629,1.398050365,-0.789379967,0.026552457,-1.445088541,-0.837106011,-1.168460067,0.239675712,2.686260918,-1.595261682,-0.113508401,-1.433976365,-1.744960784,-1.745012468
0.92518204,II-VI,CdTe,M_i_A,Mg,-0.34076114,1.323937709,-1.031456769,-0.129149985,-0.611998576,0.848805759,-0.479218017,0.037604934,-0.035596028,-1.811875163,1.243196039,-0.453690323,-0.486986371,-0.436989479,-0.218114806,-0.652017112,-0.041616499,-0.768968431,-0.662250364,-0.267998186,0.756728132,-0.58080376,-0.630091417,-0.934553299,2.850670052,0.169261051,0.406831659,0.929729625,0.216084857,0.197707352,-0.293862556,-0.55473024,0.070433058,2.167418824,-0.093246089,-0.31889412,-0.50894844,1.034018388,0.984304536,0.701824937,-0.285890798,0.152434161,-0.295645731,0.968988676,-0.832003836,0.022381454,0.201814937,-1.057574972,-0.236713257,-0.471238342,0.009983118,-0.3566514,3.428084359,0.568635194,-0.346295898,0.713430836,-0.122301942,0.140622796,-0.582613195,-1.512191331,0.080369378,0.044834212,-0.670736679,-1.091476315,-0.045018334,-0.045293491,-0.789379967,0.172917935,0.023941978,-0.837106011,-1.168460067,-0.746512631,-0.579353433,-0.126231163,-0.113508401,0.36390776,-0.016607373,-0.016280622
-0.02930183,II-VI,CdTe,M_i_A,Cr,-0.377836717,-0.09299993,-0.676522991,-0.386259747,-0.211359328,0.238721727,-0.811260405,-0.359162701,0.349585835,-0.074718108,-0.597114067,-0.659822903,-0.746699476,-0.687933644,-0.670042142,-0.199481034,-0.439697796,-0.635927819,-0.389362389,-0.440018471,0.492300022,-0.635291915,-0.412796132,-0.694046349,0.153977762,0.169261051,-0.330796011,0.667180813,-0.00779152,0.029141583,0.445166472,-0.352230571,-0.166197071,-0.94057075,-0.093246089,0.271661063,-0.468538031,-1.001882868,-0.126499763,-0.424846598,-0.108096492,-0.247479058,-0.295645731,0.202741332,-0.128024632,0.022381454,0.201814937,-0.912547117,-0.911782671,-0.617767955,-1.239378533,-0.3566514,0.584767369,0.568635194,-0.552560363,-0.298851764,0.076189695,0.004483477,0.090488359,-0.451792027,0.301399518,0.764372636,-0.527265342,-0.596706042,-0.349136953,-0.349415591,0.086855717,-0.370211168,-0.480744336,0.323128749,-0.23788854,-0.746512631,-0.701972302,0.416856276,0.256657924,0.36390776,-0.016607373,-0.016280622
-0.27230463,II-VI,CdTe,M_B,Sn,1.677203272,1.226073736,0.081911227,-0.371571023,0.29163927,-1.06492598,-0.013678816,-0.531826896,0.679741717,-0.574282205,-0.205214712,0.762969278,-0.056923335,-0.27410625,-0.784453411,1.57694816,0.642232075,0.539705385,1.277720912,-0.044682573,-0.068814599,0.382806375,0.536222547,1.170786325,0.929480843,0.169261051,-0.202900238,-0.147535356,0.211030783,0.049641637,-0.314083209,2.016584359,-0.351065524,-0.080884415,-0.093246089,0.74040831,1.656003735,-0.432550553,-0.065214009,-0.36268541,0.404987382,-0.44673661,-0.295645731,0.113862821,0.496312059,0.022381454,0.201814937,-0.595016749,0.296828084,0.37500448,-0.706992742,-0.3566514,1.402436146,0.568635194,0.874487911,0.292504591,-0.103912483,1.457895124,0.687440648,-0.083913576,-0.350228098,1.207289321,-0.247428793,0.475296219,-0.99898766,-0.999273739,0.038511679,0.424603079,0.183316604,0.348675202,-0.211809536,-0.746512631,-0.67697828,-0.212240486,-0.120337064,0.36390776,-0.016607373,-0.016280622
0.04380383,II-VI,ZnTe,M_A,Os,1.135029587,-0.765147567,0.327317364,-0.498024597,0.740369365,-1.787815111,-0.803063595,-0.075935082,0.943866423,0.537982571,0.748790623,0.131253304,1.660758279,1.575802552,0.318221072,0.662048709,-0.890285359,1.772910623,-0.703704098,1.591805745,0.361026599,-0.047400951,2.032436859,0.129263831,-1.534862945,0.252736731,3.017775831,-2.369899904,0.033655297,0.08717198,-0.269080801,0.404949243,-0.101663503,0.012300812,0.094968295,-0.412153062,0.438222033,2.42357638,0.210571886,0.152296076,0.123967427,1.555139351,-0.118081472,-1.11238324,-0.983087791,0.118316283,0.30096331,1.419676676,-0.025682053,0.152302476,1.340256438,-0.3566514,-0.836071698,0.353631822,0.790700719,-0.331248542,-0.498514109,0.081454712,-1.084025832,0.921395614,0.639143226,1.872672321,-0.298507511,-0.635711707,-1.35933809,-1.359628296,-0.202694136,2.669464688,-0.401057024,3.448154067,2.4970015,-0.240200763,2.507676582,0.873442911,-0.126910681,0.63572387,0.271001952,0.27136669
0.07030877,II-VI,CdTe,M_i_A,P,-0.578849158,-0.418416213,-0.139051841,0.854189944,0.466429049,-0.685119807,0.592373327,0.754281807,0.932861227,-0.029221138,-0.910731567,0.58165411,-0.277921422,-0.435964491,-0.219846786,-0.912931283,-0.449387256,-0.420000783,-0.55060886,-0.068855219,-0.343047004,-0.676070171,-0.509839273,0.186842137,0.083350106,0.169261051,-0.783493171,0.864092422,0.15950676,0.159250755,-0.309588587,-0.498426017,0.519875383,0.52803367,-0.093246089,-0.584381094,0.176215497,-0.534527647,-0.731696589,-1.038688331,0.398764853,-1.15485076,-0.295645731,-1.215066564,-1.387776892,0.022381454,0.201814937,1.316496216,1.097566284,1.274462738,1.226487773,-0.3566514,0.510299544,0.568635194,1.304231474,0.242521531,0.634927967,0.031260458,-1.114009159,-0.429324558,-0.162535641,-0.043919034,-0.211432536,-0.967783747,-0.809659432,-0.809943344,0.564253089,-0.979694888,-0.175276304,-0.820075042,-1.18584607,-0.746512631,-0.596016114,-0.535144059,-0.124092304,0.36390776,-0.016607373,-0.016280622
-0.08976799,II-VI,CdTe,M_i_B,Se,-0.377836717,-0.7210821,0.226022902,0.540044149,0.875558266,-1.312634811,0.315419789,0.485785996,1.329048286,0.699084912,-1.238321801,0.266621012,-0.537634526,-0.915909534,-0.811668486,-1.051464646,-1.016429226,-0.530946311,-0.69038789,-0.604536793,-0.961572181,-0.621582017,-0.507469005,-0.380361953,-1.047242723,0.169261051,-0.307630674,-0.295498162,0.171385985,0.166988471,-0.313099499,-0.582327071,0.021091001,-1.331914075,-0.093246089,-0.536190389,-0.310559546,-0.592382585,-0.118839044,-0.41707645,-1.058528003,-0.668755122,-0.295645731,-1.023504728,-1.249826462,0.022381454,0.201814937,1.271456195,1.010988811,1.150208746,1.214161405,-0.3566514,-0.68176594,0.568635194,1.34084028,0.483689056,-0.239128665,0.05540763,-1.326567544,0.570876986,-0.259620797,-0.173508714,-0.067961199,-0.885322035,-1.122467154,-1.122754647,0.080812712,0.523171583,0.307274646,-0.18780032,-0.759468634,-0.746512631,-1.201852725,-0.293826473,-0.099113578,0.36390776,-0.016607373,-0.016280622
-0.2717277,II-VI,CdTe,M_i_B,Rb,-0.742786022,0.260032538,-1.528364058,0.310221339,-0.162997378,1.702923404,-0.466173724,0.121352048,-0.574850635,-0.175815922,-0.061835528,0.945934223,-0.227273266,-0.290860892,-0.062082298,0.026882166,-0.404044003,-0.244484415,2.527273785,2.707907003,-0.817479359,-0.395074943,1.511387615,0.749994511,0.310917915,0.169261051,1.833251652,-0.426772567,4.052871333,3.170936427,-0.300285445,-0.549944793,-4.601375389,0.143262172,-0.093246089,1.413048268,-0.393630073,2.836811874,2.930127241,2.675442661,0.630244538,0.656773635,-0.295645731,1.160550512,1.539294536,0.022381454,0.201814937,-1.111557743,-0.118063924,-0.722852926,-0.617473356,-0.3566514,0.750240681,0.568635194,-1.011156644,1.182659615,-0.18758358,0.315287299,1.68467625,-0.237128094,-0.220487941,-0.969384832,0.528448658,-0.82347575,0.380747732,0.38047745,-2.324303166,2.799776261,3.105184742,-0.881386531,-1.123256459,-0.746512631,-0.536030463,-0.451100663,-0.112768435,0.36390776,-0.016607373,-0.016280622
0.2228728,II-VI,ZnTe,M_A,Mo,1.537054468,-1.111428413,0.286753503,-0.313100924,0.73897539,-1.718091221,-0.198972841,1.0300922,0.899845639,0.480288369,-0.297886236,1.352425161,1.141332069,-0.060232375,-0.918337604,-0.815991163,-1.057340698,1.529864699,-0.742781543,-0.544123599,-0.983278917,-0.064547053,0.096040754,0.023536928,-1.3730036,0.252736731,0.863145497,-0.776293804,0.029312917,0.095699783,-0.301188503,-0.748317918,0.098617529,-0.297223547,0.094968295,-0.491886774,0.448318482,-0.474566106,0.593607852,0.540803502,0.124033028,-1.736840974,-0.118081472,-1.240874844,-1.242448551,0.118316283,0.30096331,1.599156646,0.809868913,1.142188955,1.383173087,-0.3566514,-0.700675651,0.353631822,0.538653279,-0.479532567,0.602579159,0.019507537,-1.332010615,0.592198655,0.919295599,0.73551663,-0.253360558,-1.082060017,-1.324581677,-1.324871484,-0.544770104,1.470329767,-0.325796784,0.812611621,-0.193482483,-0.240200763,-0.070873267,1.203227229,-0.129803339,0.63572387,0.271001952,0.27136669
-0.2642407,II-VI,CdTe,M_i_A,Pt,-0.742786022,0.718952592,-0.047783156,-0.447465975,0.460752918,-0.841998558,0.031674476,-0.538482863,1.031907992,0.760180844,0.102264417,0.221498443,-0.537634526,1.698505497,2.255064361,0.419827755,-0.493964465,-0.642048542,1.991077656,1.815578165,0.256808381,-0.712021651,1.820062875,-0.473618781,-1.142085574,0.169261051,-0.073821157,-0.514288838,0.155956914,0.17291766,-0.307245973,0.145921595,1.973303584,0.403795588,-0.093246089,0.107812667,-0.485833068,1.833381802,-0.011588974,-0.308294371,-0.131426969,-0.510516488,-0.295645731,-0.563506011,-0.64674615,0.022381454,0.201814937,-1.029414061,-1.279073169,-1.369193538,-1.068221073,-0.3566514,-0.781765592,0.568635194,-1.383180853,0.368064837,0.017776333,0.211266289,-0.405481207,-0.114673458,-0.246725621,1.526912908,-0.325230279,1.629760191,-0.887861362,-0.888146169,-0.003789354,0.800804488,-0.343505075,3.358898964,2.861166516,-0.746512631,2.268150546,0.400145894,-0.110930798,0.36390776,-0.016607373,-0.016280622
