(-2/-3),Type,AB,Site,M,Cov_rad.1+Mend_num,At_vol.1+Mend_num,At_rad_2.1+Mend_num,Valence.1-At_rad_2.1,Cov_rad.1+Electronegativity,At_rad_2.1+Electronegativity,Elec_Aff.1+Ion_Energy.1,Valence.1+Ion_pot_2.1,At_rad_2.1-Ion_Energy,At_rad_2.1-Elec_cond,Ion_pot_1.1+Ion_Energy,Ion_Energy.1+Ion_Energy,Ion_pot_1.1+Ion_pot_1,Ion_Energy.1+Ion_pot_1,abs(Electronegativity.1-Ion_rad.1),Ion_pot_1.1+Elec_cond,Ion_Energy.1+Elec_cond,PBE_gap,Ion_pot_2.1-ICSD_vol,Ion_pot_1.1-ICSD_vol,Ion_Energy.1-ICSD_vol,At_vol.1/Elec_Aff,Therm_cond.1^-1,Therm_cond.1+At_rad_2,Thermal_expn.1-Ion_pot_2.1,Therm_cond.1-Therm_cond,At_rad_2.1-Therm_cond,Heat_vap+At_vol,Heat_vap+ICSD_vol,Therm_cond.1+At_wt,At_vol+BP,ICSD_vol+BP,Sp_heat_cap.1/Mend_num,CM8+Therm_cond.1,Therm_cond.1*Electronegativity,Electronegativity+ICSD_vol,Ion_pot_2.3+At_rad_2.1,exp(PBE_gap),ICSD_vol.1*Thermal_expn,ICSD_vol.1*Ion_rad,CM6*MP.1,Mend_num.1/Eps_ion,Ox_state.1+Therm_cond,At_vol.1*Ion_rad,Valence.1-At_rad_2,Heat_vap.1+Elec_cond,At_rad_1.1-Cov_rad.1,Elec_cond/Eps_ion,At_rad_2.1*Eps_ion,At_rad_2.2+MP.1,At_wt/Cov_rad.1,At_vol.1*Density,At_num/Cov_rad.1,Ox_state.1-ICSD_vol,Cov_rad/At_rad_2.1,Mend_num.1*Eps_elec,Ion_pot_2/PBE_delta_H,Density/Density.1,At_rad_2.3+Ion_rad.2,Cov_rad.3-CM5,Ion_pot_2.3-Cov_rad.3,ICSD_vol.3+At_rad_2.2,Cov_rad/Eps_ion,Ion_pot_2.3-ICSD_vol.3,At_rad_2.2-Period.1,Heat_vap.3-At_rad_2.3,At_rad_2.2-Cov_rad.1,Heat_vap.1/At_rad_1.3,Electronegativity.3-Ion_rad.2,Ion_rad.3-Ion_Energy.2,Heat_vap.1/Cov_rad.3,At_vol/At_rad_1.1,Ion_rad.3-Ion_pot_1.2,ICSD_vol.3+At_wt.3,At_rad_2.3-CM5,Period.3-Ox_state.2,At_rad_2.3-BP.3,Ion_rad/Period.1,Ion_pot_1.3-Ion_rad.2,At_wt.3-Density.2,MP.3-At_rad_2.2,Ox_state.1/Cov_rad.3,Ion_rad.3+At_rad_1.2,At_rad_2.2+Sp_heat_cap.1,Heat_fusion.3-At_rad_1.3,Electronegativity.2-Ion_rad.2,At_rad_2.3+At_vol.2
2.18825515,III-V,InP,M_B,Ba,0.162351081,0.872415221,0.260170388,-0.166576171,-0.257535925,-0.117377059,-0.551669948,-0.037691808,-0.897178304,-0.385643612,-0.897252793,-0.897650462,-0.652180609,-0.652578709,-0.717841573,-0.306654717,-0.306911103,-0.667868968,1.106944944,0.847384735,0.847625251,-0.115780157,-0.565728479,0.67699062,-0.659001019,0.311150925,-0.239274578,0.948676107,0.974562395,0.491368349,1.112850501,1.132356744,0.254219604,-0.713719901,-0.069996538,0.90731498,-0.279046192,-0.332241844,-0.823449791,-0.66775031,0.587763529,1.90051974,0.726198131,0.175087788,1.006317422,-0.950114969,-0.834644207,0.307030307,0.105332999,0.664178015,0.017929892,0.270513002,-0.011179559,0.012333012,-0.066481581,0.464565853,1.289938033,-0.154127097,1.59387068,0.014412492,1.35193294,2.237192338,-0.204943302,1.82263083,-1.360430456,0.932515862,-1.155924545,-1.482803655,1.380824055,-2.127815681,-1.659773454,-0.027805537,-2.136468828,2.040597268,0.442825839,-1.467184939,-0.742932371,-0.118312573,1.535712621,-2.004169187,1.042605233,0.568085843,2.388803779,1.593332473,0.876001136,1.8351995,1.9250263
1.56461443,III-V,GaAs,M_B,La,0.352702857,-0.402510188,0.273616924,0.09483279,0.282000934,0.21310386,-0.777884522,-0.211367615,-1.009102746,-0.684993916,-1.020161748,-1.01872994,-0.78880358,-0.787330944,-1.426406769,-0.603884232,-0.602463638,-0.953456465,0.463894041,0.297872573,0.296442151,0.490817807,0.212052684,1.353178181,-0.031144233,-1.387004597,-0.929795831,-0.015468093,0.007060565,0.880564684,0.115650791,0.137010462,-0.123065861,0.829218376,-0.374756944,0.087998572,0.096902681,-0.354529759,-0.329200555,-0.284776406,0.172709855,-0.095590915,-1.187917182,-0.314139433,0.43388221,-0.986557697,0.206767512,-0.087446637,0.17686361,1.141306367,0.269980178,-0.288407765,0.672545901,0.694114168,0.069181914,0.219333203,0.016598637,0.015130134,0.992961759,1.976130782,-0.289826859,1.255823547,-0.067474674,0.581399489,-0.73136841,-0.008491859,-0.730511947,-0.511611864,0.704686407,-1.143124763,0.744535532,0.9519384,-1.139414998,0.528205269,0.742719546,-0.36400197,0.055808597,1.010386228,0.791718074,-0.518265632,1.335519098,0.389224868,1.038248991,0.540144128,0.50125499,1.163630553,0.751984494
2.90453259,II-VI,CdO,M_i_B,Sn,-1.811307205,-1.401406415,-1.842093145,0.88709528,-1.60889563,-1.712403321,2.123165999,-0.360739222,1.838870337,1.461069573,1.825704743,1.825765185,1.978511334,1.978656278,0.514926024,1.281164341,1.280997708,-0.62952153,-1.313682538,-0.674166365,-0.673999163,1.750907399,-0.566452139,-0.179851941,-1.787669836,0.485017863,1.255678555,-0.812861004,-0.846517615,0.442839431,-0.89504058,-0.92238924,-0.727003762,-0.751202618,0.381862918,-0.200516333,-1.369553515,-0.328734649,-0.981295759,-1.264923684,0.821963,0.366544584,-1.301551783,-0.583515866,2.482604877,-0.186592097,2.759046375,1.021818469,-3.019984993,-0.833386176,-0.061908352,-0.493451754,-0.267675497,1.688628067,-0.224305545,-0.01847833,0.016302224,-0.141172709,-0.508905667,-0.375407342,0.261426257,-0.201831409,0.175968416,0.224419463,-0.637169897,-0.24736035,-0.771732001,-0.195289175,-0.520828312,0.190052505,-0.122420911,-1.331494791,0.205982534,0.130580625,-0.060781467,0.392978113,0.314932305,-0.227691474,-0.286150388,-0.268149924,0.34461487,0.000204145,-0.100366177,0.620007385,0.404041065,-0.538513415,-0.203786225
2.10600589,III-V,BAs,M_i_B,Tc,-0.061852627,-1.013798449,-0.101248561,0.09483279,1.231236082,1.094121797,-0.777884522,-0.211367615,0.071615231,-0.783442708,0.16102412,0.162600931,-1.122717387,-1.121297554,-1.426406769,-0.701462674,-0.700040694,0.126326651,-0.956474814,-1.096420988,-1.097814905,0.523605285,0.212052684,-0.539563634,-0.031144233,-1.543284524,-1.083151419,-0.289801487,-0.244005585,-0.326616728,-0.223074174,-0.178628419,0.45248384,1.245845885,1.27671075,-0.580898523,0.06892292,-0.223446795,-0.186399612,-0.104496001,0.265307662,-2.192370006,-1.337468076,0.382010456,-1.49432061,-1.113660483,0.206767512,0.267441529,-0.245099098,0.133443293,-3.57E-06,0.39177642,-0.06361033,-0.816199913,-0.088038451,0.851134559,0.015647428,-0.135411358,-0.518955826,0.025968875,-0.003376084,-0.355768535,-0.022033503,-0.256038533,0.276494664,-0.639897374,0.277351127,0.429157391,-0.722466091,0.389168726,0.272186255,-0.113871117,0.408991231,-0.461996753,-0.218036575,2.053103306,0.760002089,-0.074657032,-0.533449593,0.951110566,-0.697476803,0.166615501,-0.742983123,-0.467718946,-0.538256725,-0.729015156,-0.421147448
2.32271827,II-VI,CdSe,M_B,Os,-0.590016544,-0.792498946,-0.697081254,-1.049331541,-0.332030352,-0.483679762,1.219566195,1.118990415,0.631550722,0.253580051,0.498449879,0.498273158,0.616928847,0.61678233,-0.227121883,0.077367876,0.077151025,-0.620439243,0.379759351,0.538686808,0.538890077,-0.780598278,-0.609864736,-0.135751716,0.443335376,0.441312222,-0.04505723,-0.812861004,-0.846517615,0.48961808,-0.89504058,-0.92238924,0.979690227,0.065683759,0.324184069,-0.200516333,-0.086439612,-0.327884112,0.644961701,1.198178458,-0.081566008,-0.029175292,0.161711571,0.286706366,-0.650734267,-0.098921805,-0.952719512,0.44087437,0.18595975,-0.292529934,0.041709845,0.369498509,0.065196299,0.181885438,-0.068446006,-0.714937442,0.014420776,-0.098850645,-0.457606525,3.608474828,-0.231728064,-0.892946214,0.027035662,-0.891212867,0.314767945,-1.38819766,0.2013681,0.842524929,-0.670333652,0.477770024,0.537372792,0.271438455,0.493013111,-0.418437033,3.237386994,0.189373094,1.41352826,0.100110446,-0.954647794,2.254417396,-1.569862385,-0.839670489,-0.477886949,-0.529401631,-1.295835725,-0.935819861,-0.465750133
2.11472473,II-VI,CdTe,M_B,Mo,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.161188036,0.314096941,-0.200516333,0.60712569,-0.31873192,1.178374147,2.00607596,0.122996939,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,-0.028926983,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,-0.77628389,1.366046023,-0.827758651,-1.016271121,-0.005239392,-1.417108356,0.803494626,-1.491299352,0.657829796,1.764899841,-1.315431422,0.619364688,1.415283241,0.749925992,0.641180288,-2.034021018,0.847059232,2.341409479,1.420742348,0.264011406,-0.827310246,2.187085467,-1.037495097,-1.723004403,-0.981888317,-0.690812751,-1.674472262,-0.960528662,-0.647431678
3.68001131,II-VI,ZnSe,M_i_A,Ba,-0.797294286,-1.098143076,-0.884513997,-1.049331541,-0.497114726,-0.636900273,1.219566195,1.118990415,0.820116032,0.373906352,0.704544979,0.704393558,0.807940883,0.80782457,-0.227121883,0.196630417,0.196411872,0.04458606,-0.384136504,-0.21118536,-0.210962458,-0.780598278,-0.609864736,-0.668085351,0.443335376,0.661942706,0.171444776,-1.886334549,-1.905743903,-0.473881206,-1.880689577,-1.888954333,1.254874054,-0.325938554,0.507760687,-1.337323781,-0.470581541,-0.239027734,0.594775588,0.345283187,-0.18702601,-0.089461304,0.372842245,-0.029586803,-1.19304131,0.056426045,-0.952719512,0.161336332,0.175349519,0.779121942,0.898318852,0.125136173,0.709240136,-0.63038432,-0.054881255,-0.943134696,0.017015299,-0.090201986,1.630411846,-1.463937737,1.451905286,2.009053214,0.35016672,1.739561174,-0.756883931,1.324448167,-0.870283775,-1.678988185,1.665791935,-1.49101919,-1.753588402,-0.30669012,-1.491877644,1.450774314,-1.159963285,-1.209250366,-1.226370902,0.220682802,1.507321236,-1.354340183,1.412238299,2.630015504,1.836670841,0.542250245,1.243806549,1.8351995,1.95801157
2.15749775,II-VI,CdTe,M_B,Ti,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.583985767,0.314096941,-0.200516333,0.435637863,-0.31873192,1.178374147,2.00607596,0.279772031,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,-0.041684744,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,-0.754635648,0.655452252,-0.638508272,-0.961682231,-0.005239392,-1.172507679,0.816252387,-1.002651546,0.670587556,1.503723236,-0.717037896,0.506220174,1.344183055,0.749925992,0.527088163,-2.378241895,0.185371756,1.730137703,0.854313877,0.264011406,-0.720778186,1.741685304,-0.391343646,-1.637241565,-0.808079904,-0.703570512,-0.929959669,-0.252396573,-0.589313619
1.95217702,II-VI,CdTe,M_B,Sc,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.605125654,0.314096941,-0.200516333,0.389209364,-0.31873192,1.178374147,2.00607596,0.287610786,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,0.0731351,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,-0.445873017,0.385306053,-0.398422337,-0.639964993,-0.005239392,-0.873322914,0.701432543,-0.541947914,0.555767713,1.023887146,-0.314071929,0.217012172,0.917581942,0.749925992,0.234790327,-2.166697125,0.062031187,1.176762639,0.557654776,0.264011406,-0.403052584,1.458521596,-0.186372753,-1.122664535,-0.357635351,-0.588750668,-0.612495505,0.181973075,-0.273941005
3.84569652,II-VI,ZnO,M_i_A,Cl,-2.018584947,-1.707050546,-2.029525888,0.88709528,-1.773980003,-1.865623832,2.123165999,-0.360739222,2.027435647,1.581395874,2.031799842,2.031885585,2.16952337,2.169698518,0.514926024,1.400426882,1.400258555,-0.485214067,-2.077578393,-1.424038533,-1.423851698,1.750907399,-0.566452139,-0.712185577,-1.787669836,0.705648348,1.472180561,-1.886334549,-1.905743903,-0.520659856,-1.880689577,-1.888954333,-0.89632866,-1.02800829,0.582839859,-1.337323781,-0.823244847,-0.31426275,-0.94729791,-0.687142245,1.15457867,0.273258501,-1.09042111,-0.394346164,1.940297834,-0.031244248,2.759046375,0.567269178,-2.495427539,-1.790218208,-4.288040693,-0.347302691,-3.445104721,0.876358309,-0.898965542,-0.780204344,0.024793125,-0.167506881,0.48521648,0.477649265,-0.928665168,-0.933015126,1.15823882,-0.254062574,0.319662135,-0.206552043,0.185100031,1.083267618,0.26621426,0.270073081,0.875356532,1.101416727,0.277051163,-0.518828927,0.781574893,-0.276190376,0.053217743,-0.56136846,0.208929275,0.181419667,-0.442726346,0.253868878,0.209301835,-0.336824647,-0.365843782,0.032263348,-0.836646187
2.09800182,II-VI,CdTe,M_B,Ta,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,0.494148446,0.314096941,-0.200516333,0.52016154,-0.31873192,1.178374147,2.00607596,-0.120004453,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,0.0731351,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,-0.61898442,3.631401275,-0.682578241,-0.866492699,-0.005239392,-1.257246308,0.701432543,-1.848479984,0.555767713,1.558388107,-0.629387981,0.783353347,1.27308287,0.749925992,0.806456589,-1.236691947,3.119416345,1.292556064,1.678110017,0.264011406,-0.941778806,2.205972776,-1.201660543,-1.551478726,-0.801046356,-0.588750668,-1.576027757,-0.157764288,-0.495434826
2.47144705,II-VI,CdTe,M_B,Ba,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,0.134770375,0.314096941,-0.200516333,0.222781053,-0.31873192,1.178374147,2.00607596,0.013254375,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,0.927905049,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,1.266912229,0.786705429,0.643231346,1.24475039,-0.005239392,0.605170772,-0.153337406,0.675786438,-0.299002236,-0.84079234,1.258190298,-1.163581246,-1.002123069,0.749925992,-1.160431703,-0.145717369,0.828138873,-0.367569129,-0.656272179,0.264011406,1.114421441,0.121099062,1.278578467,1.192932099,1.552766523,0.266019281,0.565025459,1.8351995,1.629884849
3.97908878,IV-IV,SiC,M_B,Sb,-0.039476837,-1.297440457,0.179654923,-0.146470371,-0.623424503,-0.347525245,0.684334831,-0.220548972,0.892029819,0.106308291,0.583209065,0.583089194,0.746959947,0.74688164,1.676017201,-0.249939471,-0.250109553,0.179003921,-0.187528898,-0.110158787,-0.109980966,-0.077638865,-0.600911336,-0.942710973,1.715289409,1.038043301,1.239699161,0.863478133,0.873767941,-1.247270156,0.348145004,0.352404842,1.554048591,-0.868621558,-0.646051917,0.57440755,-1.00680946,-0.212709451,2.797847003,2.727981466,-2.66340283,-0.203218784,0.724726701,3.077757851,0.102474741,1.498593545,-0.034505527,-0.075206045,0.12981683,1.376743783,0.12525224,3.039246124,0.342376452,-0.008490287,0.082976066,-1.485512659,0.012821896,-0.085044768,-0.102797578,0.141533889,1.046257717,0.804617047,-0.111179942,1.744402647,-0.394772449,2.285601087,-0.415078245,0.232536085,-0.311751746,-0.142065689,0.216280637,-1.95025884,-0.132387803,1.995088609,0.875698985,-0.968139429,-1.972813914,0.278149827,-0.280904689,-1.515198056,1.485507189,1.817645581,0.473939807,-0.116328482,1.916524712,-0.551113519,0.196037008
2.58860588,III-V,BAs,M_A,Hf,-0.061852627,-1.013798449,-0.101248561,0.09483279,1.231236082,1.094121797,-0.777884522,-0.211367615,0.071615231,-0.783442708,0.16102412,0.162600931,-1.122717387,-1.121297554,-1.426406769,-0.701462674,-0.700040694,0.126326651,-0.956474814,-1.096420988,-1.097814905,0.523605285,0.212052684,-0.539563634,-0.031144233,-1.543284524,-1.083151419,-0.289801487,-0.244005585,-0.326616728,-0.223074174,-0.178628419,0.45248384,2.121284756,1.27671075,-0.580898523,-1.128452983,-0.223446795,-0.186399612,-0.104496001,0.459878873,-2.192370006,-1.337468076,0.382010456,-1.49432061,-1.113660483,0.206767512,0.267441529,-0.245099098,0.401356262,-3.57E-06,0.39177642,-0.06361033,-0.816199913,-0.088038451,0.851134559,0.015647428,-0.135411358,1.041837371,-1.525941,2.387998123,1.066313555,-0.022033503,2.282669293,0.008581695,1.122134016,0.009438158,-1.93433091,0.998516126,-1.092933805,-2.081181068,-0.113871117,-1.092606484,2.204273318,-1.456815167,-1.220336875,-1.538568636,-0.074657032,-0.642506029,-1.275858146,0.675214141,-0.942482443,0.735400897,-0.199805977,0.991424614,0.383592046,0.879717492
3.45280927,II-VI,CdS,M_i_neut,Cs,-0.987646062,-1.028605924,-0.958224317,-1.38916319,-0.747753931,-0.76391496,1.601188207,1.459344103,0.906904319,0.528972398,0.707185253,0.707112922,0.831062875,0.831031025,1.143170049,0.266687134,0.266539024,-0.065410538,0.119547845,0.347943215,0.348079512,-2.324188095,-0.566487935,-0.179812135,0.838529141,0.484978413,0.251601808,-0.812861004,-0.846517615,0.442881655,-0.89504058,-0.92238924,-1.572657126,-0.657951125,0.381810856,-0.200516333,0.16013198,-0.25808225,0.111549254,0.390280956,0.264127184,0.01104006,1.624974925,-0.050726745,-0.650734267,-0.161376426,-1.578021871,0.449222344,-0.163650084,1.452850814,0.007973688,0.034885142,-0.043180565,-1.324857191,-0.103992918,-0.954504072,0.014481688,-0.13310117,2.703949052,-2.304350482,1.242777223,2.768343471,0.029175777,1.001363474,-2.100380561,2.166908308,-2.010130958,-2.437861426,2.303442874,-2.356197811,-2.468310401,-0.039578443,-2.365189188,1.56516765,-1.898082234,-1.76262543,-2.380469051,-0.063790514,2.407001989,-1.649849915,2.678712624,0.483939786,3.019599872,2.195167096,2.106151946,2.489474016,4.192038265
2.58993109,IV-IV,SnC,M_i_B,C,0.375078646,-0.686152196,0.554520409,-0.146470371,-0.375797943,-0.117694479,0.684334831,-0.220548972,0.512950204,0.58212224,0.168888684,0.168717951,0.36255418,0.362415086,1.676017201,0.221667982,0.221491202,-0.484608581,0.647982193,0.710013896,0.710170244,-0.041331733,-0.600911336,-0.114636429,1.715289409,0.102661975,0.321820864,1.621726243,1.633575048,0.609740501,1.791527125,1.794394207,2.338055699,-1.031540736,-0.926423143,1.894928706,-0.253424756,-0.314197522,-0.849160197,-1.37965033,-3.419112238,-0.482507237,-0.170379385,-1.492148278,0.946063474,2.112895432,-0.034505527,-5.399806358,-1.367812623,0.585762637,-0.043388371,-2.358895465,-0.213916886,0.879929761,-0.15321172,0.927049598,0.011359987,-0.14490915,-2.170413928,0.928951669,-1.322332239,-1.72260472,0.147344803,-1.098082942,0.396208698,-2.40163974,0.375902902,-0.344137412,-1.997303581,2.17325782,-0.389941359,-0.350183207,2.206580729,-1.478440115,0.841841651,1.879413168,2.2004173,-0.703162416,-2.254767357,0.350362659,-3.031553333,-2.558636212,-2.024050848,-0.907309628,-4.108714953,-2.117613437,-1.555430004
2.68932972,IV-IV,SnC,M_B,Te,0.375078646,-0.686152196,0.554520409,-0.146470371,-0.375797943,-0.117694479,0.684334831,-0.220548972,0.512950204,0.58212224,0.168888684,0.168717951,0.36255418,0.362415086,1.676017201,0.221667982,0.221491202,-0.484608581,0.647982193,0.710013896,0.710170244,-0.041331733,-0.600911336,-0.114636429,1.715289409,0.102661975,0.321820864,1.621726243,1.633575048,0.609740501,1.791527125,1.794394207,2.338055699,-0.897497111,-0.926423143,1.894928706,-0.883595367,-0.314197522,-0.849160197,-1.37965033,-2.797343642,-0.482507237,-0.170379385,-1.492148278,0.946063474,2.112895432,-0.034505527,-5.399806358,-1.367812623,1.236408418,-0.043388371,-2.358895465,-0.213916886,0.879929761,-0.15321172,0.927049598,0.011359987,-0.14490915,0.119595685,0.289757361,0.868040319,0.803089698,0.147344803,1.748924705,-0.254437084,2.219785688,-0.27474288,0.237610555,0.001482688,-0.338970849,0.192520139,-0.350183207,-0.332339957,2.165149597,1.068024634,-0.414764365,-2.1019408,-0.703162416,-0.005908079,-1.703536017,1.460889696,1.646119905,0.757870929,-0.256663847,2.014382399,-0.247447892,0.221095478
3.28354655,II-VI,ZnSe,M_i_neut,Cs,-0.797294286,-1.098143076,-0.884513997,-1.049331541,-0.497114726,-0.636900273,1.219566195,1.118990415,0.820116032,0.373906352,0.704544979,0.704393558,0.807940883,0.80782457,-0.227121883,0.196630417,0.196411872,0.04458606,-0.384136504,-0.21118536,-0.210962458,-0.780598278,-0.609864736,-0.668085351,0.443335376,0.661942706,0.171444776,-1.886334549,-1.905743903,-0.473881206,-1.880689577,-1.888954333,1.254874054,-0.1001069,0.507760687,-1.337323781,0.427988481,-0.239027734,0.594775588,0.345283187,-0.359599578,-0.089461304,0.372842245,-0.029586803,-1.19304131,0.056426045,-0.952719512,0.161336332,0.175349519,1.519072047,0.898318852,0.125136173,0.709240136,-0.63038432,-0.054881255,-0.943134696,0.017015299,-0.090201986,2.703949052,-2.211929627,1.242777223,2.768343471,0.35016672,1.001363474,-1.496834036,2.166908308,-1.61023388,-2.767427717,2.303442874,-2.356197811,-2.801195503,-0.30669012,-2.365189188,1.56516765,-1.805034809,-1.76262543,-2.380469051,0.220682802,2.407001989,-1.649849915,2.678712624,4.216628013,3.019599872,1.28220035,2.106151946,2.489474016,4.192038265
2.81499616,II-VI,CdS,M_i_B,Ir,-0.987646062,-1.028605924,-0.958224317,-1.38916319,-0.747753931,-0.76391496,1.601188207,1.459344103,0.906904319,0.528972398,0.707185253,0.707112922,0.831062875,0.831031025,1.143170049,0.266687134,0.266539024,-0.065410538,0.119547845,0.347943215,0.348079512,-2.324188095,-0.566487935,-0.179812135,0.838529141,0.484978413,0.251601808,-0.812861004,-0.846517615,0.442881655,-0.89504058,-0.92238924,-1.572657126,-0.179839473,0.381810856,-0.200516333,-0.381533838,-0.25808225,0.111549254,0.390280956,0.054464775,0.01104006,1.624974925,-0.050726745,-0.650734267,-0.161376426,-1.578021871,0.449222344,-0.163650084,-0.422539968,0.007973688,0.034885142,-0.043180565,-1.324857191,-0.103992918,-0.954504072,0.014481688,-0.13310117,-0.487406492,-0.017675031,-0.043519552,-0.45279393,0.029175777,-0.314041289,-0.224989778,-0.912040773,-0.134740175,0.356155073,-0.8759008,0.841507623,0.221941285,-0.039578443,0.85605223,0.333322598,-0.169333375,-0.102500238,0.921576096,-0.063790514,-0.876008003,1.816766193,-0.972651576,-0.024982551,-0.655817483,0.319776313,-0.659430362,-0.935819861,-0.48994906
3.14183916,II-VI,ZnSe,M_i_B,Bi,-0.797294286,-1.098143076,-0.884513997,-1.049331541,-0.497114726,-0.636900273,1.219566195,1.118990415,0.820116032,0.373906352,0.704544979,0.704393558,0.807940883,0.80782457,-0.227121883,0.196630417,0.196411872,0.04458606,-0.384136504,-0.21118536,-0.210962458,-0.780598278,-0.609864736,-0.668085351,0.443335376,0.661942706,0.171444776,-1.886334549,-1.905743903,-0.473881206,-1.880689577,-1.888954333,1.254874054,1.107223867,0.507760687,-1.337323781,-0.072784545,-0.239027734,0.594775588,0.345283187,-0.852436966,-0.089461304,0.372842245,-0.029586803,-1.19304131,0.056426045,-0.952719512,0.161336332,0.175349519,-0.662504986,0.898318852,0.125136173,0.709240136,-0.63038432,-0.054881255,-0.943134696,0.017015299,-0.090201986,-0.093747883,-0.273751387,0.232351989,-0.039462043,0.35016672,0.389033318,0.684742997,-0.007427847,0.571343153,-0.421235837,-0.028784631,-0.29514001,-0.281275719,-0.30669012,-0.285071804,1.174028334,0.251145555,-0.655875302,-0.02537094,0.220682802,0.290420677,-1.181016068,0.195611802,0.400181709,0.444050906,-0.899376683,0.384453811,-0.058183321,-0.013504652
2.39604105,II-VI,CdTe,M_B,Sr,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.245747583,0.314096941,-0.200516333,0.283852386,-0.31873192,1.178374147,2.00607596,0.154351958,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,0.532414475,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,0.710490508,-0.091847964,0.472205649,0.705863225,-0.005239392,0.308609921,0.242153167,0.352557709,0.096488337,-0.628206731,0.930264375,-0.783984256,-0.753272419,0.749925992,-0.77704376,-0.792586915,0.15511896,0.127909223,-0.479359601,0.264011406,0.709606642,0.686227965,0.831213915,0.892762165,1.228786743,-0.129471293,0.456915312,1.497190715,1.055618283
