(+3/+2),Type,AB,Site,M,Electronegativity.2-CM2,Electronegativity.3-CM2,Ion_pot_1.2-At_rad_1,At_rad_1.2+At_rad_1,abs(Valence.3-Valence.2),Group.3-CM2,Electronegativity.3-At_rad_1,Ion_pot_1.2+Sp_heat_cap,abs(Ion_pot_1.3-MP),At_rad_1.2+At_vol,abs(Elec_Aff.3-Ion_Energy.3),BP.3+At_rad_1.2,abs(Elec_Aff.3-Heat_vap),At_rad_2.2-CM1,Ox_state.3^-1,At_rad_2.2-Eps_elec,abs(Elec_Aff.2-MP),ICSD_vol.2+BP.2,abs(Mend_num.2-BP.2),abs(Mend_num.2-MP.2),abs(Ox_state.3-Ox_state.2),BP.2/Electronegativity.2,abs(MP.3-Group.2),Electronegativity.3*Heat_vap.3,abs(Group.3-BP.3),abs(Mend_num.3-BP.3),abs(Electronegativity.3-Ion_Energy.3),Ion_rad.3/Cov_rad.3,abs(Heat_vap.3-Mend_num.3),Ox_state.3/Density.2,MP/Ox_state.2,At_num.3/Valence.3,ICSD_vol.3/Heat_vap.3,CM4-CM2,abs(Density.3-Therm_cond.2),abs(Period.3-At_num.2),CM1+Heat_fusion.1,Valence.3/Ox_state.2,abs(Ion_Energy.3-Ion_Energy.2),Ox_state.2*CM5,abs(Density.3-Thermal_expn.1),Density/Ox_state.2,abs(Heat_vap.3-MP.3),Ox_state.3/Ion_pot_2.3,Ion_rad.2*CM5,At_rad_1.2*CM5,abs(BP.2-Mend_num),Ox_state.3/Electronegativity.3,abs(BP.3-Elec_cond.1),Density/Elec_cond.2,Ox_state.2^-1,At_vol.2*CM5,CM1/BP.2,abs(Valence.2-Eps_ion),abs(Group.2-CM4),abs(Valence.2-Ion_pot_1),ICSD_vol.3/Ion_pot_2.2,abs(Valence.3-Elec_Aff.2),abs(Ion_pot_1.3-At_vol.3),abs(Ox_state.2-Mend_num),Heat_fusion.2-Elec_cond.2,Mend_num.3*BP.2,Density.3*Thermal_expn.1,Ox_state.3-Ox_state.2,abs(Group.3-Density.2),Density.2*Thermal_expn.1,abs(At_vol.2-At_rad_1.1),abs(Density.3-Heat_vap.2),Ox_state.3*Ion_pot_1.1,Ox_state.3*Ion_Energy.1,ICSD_vol.2/Heat_vap.2,abs(Group.3-At_wt.2),Ion_pot_2.3+Elec_cond.2,Ox_state.2/Elec_Aff.3,abs(Valence.3-BP.3),Elec_cond.2*BP.1,At_num.2/CM1,Elec_cond/Elec_cond.2,abs(BP.3-Therm_cond.1),Heat_vap.3*Ion_pot_1.1,Therm_cond.2*MP.1,Ox_state.2/Electronegativity.3,Therm_cond/BP.2,Valence.3/Ox_state.3,Ox_state.3/Thermal_expn.3,abs(Elec_Aff.3-Ion_pot_2.1),Heat_vap.2/Ion_pot_1.2,CM2/Ox_state.1
-0.55242286,II-VI,CdTe,M_i_A,Pb,0.971472686,1.057058327,0.456855818,0.822603793,-0.742786022,0.910660567,-0.1396654,-0.745014526,-0.566001823,0.803166141,-0.54083861,0.164306046,0.624305419,0.078291601,0.369092713,-0.191234861,-0.073759781,-0.214248409,0.182178936,0.782143132,-0.486986371,-0.857343151,0.589971755,-0.293613155,0.076238901,0.032995682,0.890677402,-0.020133431,0.143878055,-0.052523509,0.408644752,-0.013502789,-0.194311512,-0.671454454,0.056030976,0.764700687,-0.168971817,-2.409815731,-0.734180426,-0.001279517,0.09721897,-0.022571017,-0.183836402,-0.074478461,-0.151386978,-0.239995649,-0.552073329,-0.139078829,-0.975797167,-0.010193791,0.748983815,-0.054890624,0.07877753,-0.623510633,0.207634393,-0.135306759,-0.137823756,-0.691019643,-0.927323153,-0.881909021,0.264131481,-0.211215581,-0.320249037,-0.225619068,-0.952345231,-0.339820956,-0.100452988,0.524806361,0.306505085,0.306715295,-0.56808036,-0.65844207,-0.419281568,-0.125916221,-0.62292344,0.075041213,-0.073239828,-0.244996928,-1.025740446,0.269777749,0.076949438,-0.215851579,1.227242968,-2.397759516,-0.124304238,-0.241727998,0.21611805,0.013733638
-0.6101165,IV-IV,SiGe,M_A,Ca,0.130285933,0.227351649,0.238527193,0.652256085,1.434567541,0.755852875,0.783021234,-0.006488491,0.850982478,1.031475456,1.971903559,0.434487413,3.13926351,-0.652385373,0.385247999,-0.076711999,2.199106334,0.433398043,-0.341737784,0.029819367,1.545057176,1.152660134,-1.484626471,1.038211145,0.241889593,0.612484903,0.110625814,0.014722068,0.168830287,-0.013406217,-0.279601925,0.461237392,-0.090316921,-0.232326228,0.618939669,1.716820897,0.015052636,-0.062484886,-0.324918545,0.212530209,-0.34569507,0.025603071,-0.899934147,-0.086226321,-0.192229704,-0.806777811,0.838559826,-0.101809725,-1.263717758,-0.055971332,0.748983815,-0.467634391,0.036536569,0.558087707,-1.130094542,0.598135465,-0.0353325,-0.813617541,0.339468215,0.991077293,1.421373534,1.710705103,-0.100919968,1.834068067,-0.088354667,0.598272192,-0.697795224,-0.06997721,2.02919659,2.029994427,-0.100574085,-0.252923648,1.165951305,0.104764485,0.609714421,1.602890432,-0.003196589,-0.624662253,0.873833901,1.247657022,0.375395765,-0.119376619,-0.060038151,0.060943413,-0.154488269,1.605135748,0.352889172,0.007903047
-0.00378298,III-V,InSb,M_i_A,Zr,0.829806454,0.743095823,1.389303237,1.138585646,-0.742786022,0.798455025,1.477774756,-1.062357387,-0.741928662,1.044326589,-0.903568906,0.956239059,-0.948837289,-0.551180124,0.419131686,-0.660343768,-0.487982388,1.035062514,0.378053022,-0.305658999,-0.537634526,-0.105393011,0.101250278,-0.601473426,0.515727462,0.112200662,-0.361000376,-0.13619934,0.384655663,-0.033548444,-0.282791706,-0.028899787,-0.682431239,-0.438237807,-0.655665209,-0.278454568,-0.247946006,1.973303584,-0.647210415,-0.244480365,-0.65202482,0.035650737,1.047512665,-0.101035425,-0.029291358,-0.244819981,-0.19299126,-0.133479164,-0.252632163,-0.02630436,0.85564417,0.04787471,-0.072043609,-0.24197557,0.275769636,-0.185038318,0.379002849,-0.740684427,-0.869719769,-0.907186126,-0.627778466,-0.121770098,0.035181071,0.185528896,-0.728017191,0.092871867,0.292151609,1.469792372,-0.607341744,-0.607635467,-1.62100191,-1.048391083,-0.65607991,-0.113945816,0.1138803,-0.088033288,0.306333474,0.309401319,-0.168948612,-1.178751235,0.022845471,-0.208166471,-0.38132609,1.912489482,-0.143651251,-0.408204784,0.133035336,-0.010450755
-0.64020423,IV-IV,SiGe,M_i_A,Tc,-0.490145158,-0.484545513,-0.108262982,-0.558350493,-0.176824276,-0.260107333,-0.361562981,0.340301684,-0.114098617,-0.179131123,-0.887805993,0.400990634,-0.579710824,-0.348199169,0.40007705,0.280505293,-0.234773335,0.413482596,-0.129869585,-0.235503165,0.241504788,0.239370267,-0.207993913,0.099826527,-0.101504591,-0.302413704,-0.279151474,-0.023715607,-0.388712811,-0.020232936,1.08301505,-1.24251505,-0.084121718,-0.294472953,-0.123080995,-0.580735338,-0.06208475,0.349408431,-0.713025559,-0.908644058,0.193106665,-0.099171389,-0.963427792,-0.087006579,0.238090204,0.033636331,-1.383629481,-0.114628331,0.683379129,0.023793278,0.814339425,0.270040451,-0.046210421,0.106124512,-1.081698974,0.068943964,0.122156762,0.845335677,-0.598834356,0.622567048,-0.837962443,0.252563917,-0.37365636,0.802250842,-0.212806518,-0.405319108,-0.003178357,-0.462562815,-3.008964709,-3.010171233,-0.30447891,-1.498492197,-0.640306413,-0.103745554,-0.598167674,-0.681384857,2.692757195,0.265542417,-0.990396214,-1.198337242,-0.043896525,-0.179104199,0.121043465,0.287904679,-0.134049799,-0.073759819,0.168346508,0.004308607
0.05951641,II-VI,CdTe,M_i_B,Te,0.151805117,0.194448065,-0.016526144,0.525886495,-0.377836717,-0.373939407,0.083575713,-0.271632564,0.035070364,0.506448842,-0.412276134,-0.457960202,1.366586452,0.4908927,0.419131686,0.306317796,0.789405951,-0.479874622,1.183502952,1.050068512,-0.537634526,-0.119240649,0.922542615,-0.380176226,0.900726846,0.850671708,-0.881029119,-0.059908506,1.112877214,-0.035376369,-0.387953879,0.059073908,-0.218986441,2.828222233,-0.430275792,-0.721143345,-0.286534291,0.021091001,-0.643302164,-0.178895538,-0.738675047,0.021428181,0.131108375,-0.083658397,-0.119282409,-0.220550315,-1.168055073,-0.101965599,-1.168025688,-0.020977347,0.85564417,-0.124723762,0.059688192,-0.789993833,0.313913337,-1.267583565,0.076828407,-0.887334254,-0.906299768,0.834668131,-0.577951492,-0.951286573,0.048252921,0.185528896,0.49232464,0.109057938,-0.348404268,0.263643029,-0.50082835,-0.501132388,-0.61892693,-0.451898896,-0.439075809,-0.036824702,1.185391454,0.154423958,-0.214461049,-0.504168225,-1.077498046,0.642073402,0.158895267,-0.159542444,2.652684277,-0.034165696,-0.140453219,0.580465207,0.106444962,0.017508916
-0.58040793,II-VI,CdTe,M_i_A,Sn,0.439485675,0.45930214,0.478251613,0.565448801,-0.742786022,-0.014435979,0.219461607,-0.766410321,-0.593168927,0.546011149,-0.397938558,0.25062955,0.72617805,0.091748164,0.419131686,-0.076415017,0.044703389,0.126183342,-0.542504448,0.874487911,-0.537634526,1.298402465,0.699159156,-0.030000987,-0.452723446,-0.558966771,-0.156060512,-0.060594343,-0.459949154,-0.028132371,-0.387953879,-0.006535314,0.561729743,-0.490428637,-1.017720493,-0.922663858,-0.270739119,1.973303584,-0.723367939,-0.210459861,-0.563644402,0.021428181,1.701407609,-0.09626389,0.04990272,-0.249627308,0.13747054,-0.107695338,-0.413089117,-0.001431787,0.85564417,-0.029487985,-0.005920077,-0.623510633,-1.325481652,-0.135306759,-4.881717775,-0.549268283,-1.040520889,0.834668131,0.345872165,0.312897894,-0.028908937,0.185528896,-0.096070989,0.015065684,0.098546538,-1.094041662,-0.50082835,-0.501132388,4.846733669,-0.663459507,-0.252163129,-0.074876254,-1.21307873,0.010540046,-0.245279114,-0.034411474,-0.486980768,-0.059224311,-0.000892883,-0.168383176,-0.368428209,1.912489482,-0.139672021,-0.128888007,-0.166355657,0.016270455
-0.27331454,IV-IV,Sn,M_i_neut,I,-0.075047828,0.06279163,0.024341344,0.46117307,-0.176824276,-0.12358311,0.035554285,0.147256033,0.703853862,0.634361085,0.035771322,-1.343193906,0.807728961,0.600522083,0.381372571,0.59268513,2.047506207,-0.476413858,2.086974815,1.850529606,-0.227273266,-0.31951185,1.542647824,-1.050623922,1.574971512,1.588515144,-0.61628427,-0.048405947,1.480761841,-0.018493007,0.671593806,0.081266471,-0.07680969,-0.532448355,-0.643269169,-0.620383088,-0.542430832,-0.421710148,-0.425171973,0.18891483,-0.970394079,-0.074153534,-0.46424093,-0.085913427,-0.768035037,-0.038256083,2.605197944,-0.134289796,2.811855438,-0.034901419,0.774623324,-0.234615208,0.080443685,0.755997703,-1.055976535,0.688606497,0.080034998,-0.146903401,-0.813394294,2.546107572,-0.118742217,-1.88092296,0.135971536,-0.43119305,0.950782984,0.21601747,-0.825004573,0.173854949,1.69204567,1.692306625,-0.289247849,-0.242070139,-0.407087324,-0.164124195,2.3999809,-0.576858999,-0.218223397,2.753838575,1.837975254,1.650082,0.318668777,-0.208843056,0.224205525,-0.470393886,-0.134641674,2.519831695,0.040077506,0.015193198
0.38306789,II-VI,CdTe,M_i_B,As,-0.381739418,-0.331041338,-0.254554362,0.110482277,-0.578849158,-0.741666252,0.025338901,-0.033604346,0.337304401,0.091044624,-0.195946112,-1.047285228,0.318687526,0.558504735,-1.635616284,0.42113764,-0.42914929,-1.453355827,1.22891066,0.203036146,-0.746699476,-0.099907322,0.266708335,-0.471360985,0.963494782,0.887971934,-0.398125959,-0.006148882,0.986995362,0.896027482,0.010345437,-0.045824191,0.483942603,1.718988337,-0.962978096,-1.098624554,-0.338863301,-0.170295707,-0.521387445,-0.051911796,-0.813921867,-0.000571418,1.501684462,-0.169716798,0.193407257,-0.018905327,-1.313881064,-1.445583484,-0.914048433,-0.012440459,-1.250897837,0.08409273,0.058832827,-1.316082861,0.578223874,-0.825296677,0.058140494,-0.4740363,-0.099279928,-0.023620445,-0.868444177,-1.035199108,0.081425309,-0.020045086,0.40901615,0.149465822,0.439080485,0.293525475,-0.097161632,-0.097208547,0.961180905,0.418609206,-0.25101241,-0.288455331,0.844052732,0.091579974,0.091070543,-0.298993198,-0.834329844,0.695400578,0.040390904,-1.141404938,3.372887563,-0.220252819,0.686981548,-0.580247969,0.068439011,0.134855329
-0.51613082,IV-IV,SiGe,M_i_neut,Hg,-0.179136029,-0.155056701,-1.046409155,-0.079646585,-0.34076114,-0.381064179,-0.458624334,1.278447857,-0.949017244,0.299572786,0.856704127,-0.718857436,0.068569555,-0.071590018,0.369092713,0.522902741,0.5190832,-1.472025835,0.857806885,0.828155972,-0.486986371,0.023897044,0.536592839,-0.271956802,0.588183938,0.585263094,0.590582108,0.031097812,0.379210046,-0.067054995,-0.279601925,-0.02885193,0.718432297,-0.37643369,0.820567061,0.563180174,-0.050345367,0.070433058,-0.427365811,0.029434514,0.528445752,0.025603071,-0.757838107,-0.086042411,-0.126126845,-0.205809055,1.749695448,-0.125901921,-0.751765818,0.021247355,0.748983815,-0.012742689,0.059132285,0.558087707,-0.738831931,0.598135465,0.040706673,-0.879366677,-0.017970946,0.991077293,0.189692819,-0.643369877,-0.543401865,-0.225619068,-0.682336235,-0.612089174,-0.675732904,2.004079956,0.635801199,0.636044694,1.455824675,-0.400732161,-0.380534566,-0.06845074,-0.847763281,-0.608475467,-0.112717015,0.237128907,1.477994728,1.140220707,-0.162499551,-0.196067843,-0.133429273,0.008810827,-0.129115462,-0.791832486,0.014998351,0.058579248
-0.65662645,III-V,GaAs,M_i_B,Pt,0.115226693,0.188621548,-0.296911511,-0.192358719,-0.742786022,0.4256788,-0.389961058,0.060044538,0.439193465,-0.197675402,-0.261563814,0.264992338,0.250266629,-0.059951952,0.419131686,-0.672635987,1.36339278,0.191782119,-0.916178833,-1.383180853,-0.537634526,0.583212288,-1.413207994,0.478860742,-0.901051919,-0.94440886,-0.573682942,-0.026255289,-0.709189949,0.067596725,-0.233891983,-0.013343365,-0.10236293,3.182331131,1.406166432,0.36165966,-0.042358681,1.973303584,-0.642048542,-0.160545904,1.767895898,0.11629693,0.171583737,-0.083775938,0.043323785,-0.084639761,-0.305388098,-0.094598792,-1.112415798,0.0007646,0.85564417,0.102090657,-0.060146892,-1.375261722,-1.127013602,-0.34859237,0.065542089,0.537062594,-0.074055966,-0.558815274,-0.206936676,0.537597837,-1.087256455,0.185528896,1.353671541,-1.274241197,0.013995562,0.402498448,-0.268988054,-0.267725641,-0.345505118,-0.120757238,0.018999297,-0.028488028,-0.313744371,-0.002207844,-0.095288714,-0.00219348,-1.084787668,-0.313363116,0.007988504,-0.148175788,-0.079034642,1.912489482,-0.142894465,0.728718453,0.270716855,-0.000963633
-0.41313972,II-VI,CdTe,M_i_B,S,-1.239694991,-1.120496042,-0.417994462,-0.126891562,-0.377836717,-1.275241156,-0.382318783,0.129835753,0.544830894,-0.146329215,-0.891049141,-1.358486758,1.461698445,0.840374072,0.402176761,0.72732389,0.900007474,-1.304699924,1.529845861,1.442526129,-0.018208317,-0.334174679,1.30031525,-0.999777044,1.23756362,1.133669495,-0.780235329,-0.002917009,1.245270279,-0.039082619,-1.18455251,-0.036934053,2.184151804,0.726515903,-0.958129643,-0.934135744,-0.385683993,0.395667145,-0.438993153,-0.828043162,-0.602035834,0.065427378,-0.29291051,-0.079331798,0.610352263,0.203455994,-1.186012308,-0.104934775,-0.809700063,-0.020977796,0.818848676,0.014511252,0.053517095,-0.789993833,1.221454945,-1.267583565,-0.873135985,-0.75499003,-0.093251987,2.551245284,0.165851068,-1.307972725,0.348967827,0.59667686,1.376152261,0.475364197,0.183680024,-0.447898295,-1.308161785,-1.308980071,4.379318411,1.481797189,-0.154053849,-0.080153191,1.584493119,0.154427266,0.009174778,-0.504179025,-0.734422452,0.760926018,0.164070662,-0.164283868,3.668788228,0.334183038,-0.130042342,0.685816725,0.050690064,0.005135492
-0.68032436,II-VI,CdSe,M_i_B,Cl,-1.789077286,-1.572606061,-1.192700534,-0.680763853,-0.176824276,-1.329503258,-0.945274631,0.904541826,1.528506469,-0.700201506,-0.505294188,-2.129911662,2.835867624,1.013423611,0.381372571,0.786846939,2.49796794,-1.410239419,2.173954646,2.070184862,-0.227273266,-0.520882064,1.787848004,-1.674438555,1.710356107,1.659638156,-0.797627112,-0.077703437,1.462130238,-0.012791013,0.806944068,-0.048226971,-1.040937404,0.851732135,-0.949935035,-1.034896,-0.646012792,-0.421710148,-0.044854463,0.499467846,-0.646470025,-0.044570616,-0.961851728,-0.093208946,-1.165475457,0.650572727,-0.799091701,-0.14433345,2.678298342,-0.020977796,0.774623324,-0.050160464,0.067272966,-0.38625646,1.382054854,-0.577593647,0.613233925,0.542523668,0.666211006,-0.937600942,0.096000644,-1.982401556,0.17451524,-0.43119305,1.314487588,0.263743803,-0.775543918,-0.166404302,0.272014276,0.272372891,-2.613175546,1.608998461,-0.12512885,-0.178277916,2.560391584,0.291628342,0.010273745,-0.504179024,-0.443728951,0.33244663,0.328776733,-0.224022884,4.564159918,-0.470393886,-0.124217404,1.64611574,-0.081110932,0.004084754
-0.65146319,III-V,AlSb,M_i_neut,Na,0.172735578,0.014578029,0.922098708,0.907921969,-0.1397487,0.039502678,0.996019447,0.185155356,-0.354636134,0.458567665,-0.141383364,0.113163759,-0.968195873,-0.783017274,0.381372571,-0.256102638,-1.105364418,-0.203410546,-0.603258168,-0.824244398,-0.227273266,0.814434522,-1.198799583,0.611339963,-1.142880831,-0.690881892,-0.563434603,0.063769627,-0.575330116,-0.005334559,3.463055575,0.00917836,-0.055766587,-0.22634564,1.141091174,-0.43033446,-0.37088221,0.133641619,-0.389904543,0.498325286,-0.464581404,0.057777432,-0.62231635,-0.129812833,-0.220779229,-0.72823257,-0.46599384,-0.099538753,-0.067831901,-0.031345121,0.774623324,-0.379567918,0.037522387,-0.870536854,-0.968727263,-0.374290209,0.554257829,0.414334486,0.230747324,0.107511612,1.137100424,1.780136521,0.469950351,-0.43119305,-1.102779692,0.622472183,-0.729450233,-1.041623303,0.927186567,0.927632884,-0.241050664,-1.270759511,2.273834199,-0.099943022,-0.60419648,0.134636481,0.006367231,0.104991941,-0.188531673,0.646783268,-0.039225238,-0.156320849,-0.035433766,0.072046233,-0.132724567,-0.380507696,0.374816237,0.023854047
-0.51274315,II-VI,CdTe,M_i_A,Al,-0.256465443,-0.299674642,0.881800077,0.18960689,-0.541773581,-0.976118671,0.559176343,-1.169958786,-1.105570703,0.170169237,-0.585803991,-0.194793298,0.022330782,0.101667929,-1.635616284,0.051162588,-0.77376942,-0.573012299,-0.739556094,-0.113547672,-0.746699476,-2.991456755,-0.026510257,-0.043770998,-0.544365386,-0.719698185,-0.086809433,-0.006392347,-0.716299573,2.566803425,0.010345437,-0.007465703,0.062428425,-0.281117537,2.121230887,-0.631854974,-0.388407561,-0.148248877,-0.518087371,-0.049808007,-0.705091261,-0.000571418,0.410662763,-0.219352679,0.356349919,-0.015348012,0.027531541,0.358025726,-0.502805758,0.063721577,-1.250897837,0.287473236,0.001186792,0.069061596,0.325350786,0.554683159,0.059402992,-0.914058032,-1.053051743,-0.023620445,1.641300323,0.222567309,0.303536079,-0.020045086,0.700209161,0.420022964,0.768972747,0.050043163,-0.097161632,-0.097208547,0.025353753,0.997457749,1.420808875,0.371875294,-0.688787185,-0.469084022,0.002866542,1.53148036,-0.572879146,-0.060482165,-0.424673438,0.161024348,-0.114018736,-0.209963979,0.536364142,-0.90850976,-1.843060391,0.005531128
-0.64759411,II-VI,CdTe,M_i_neut,Co,-0.101673417,-0.097871843,0.324915083,-0.160519523,-0.541773581,-0.104840279,0.29711069,-0.613073791,-0.398471345,-0.179957175,-0.970308004,-0.390770567,0.253859489,0.049678484,0.369092713,-0.012626215,-0.504534944,-0.644788647,-1.461923978,-1.541655147,-0.486986371,0.436148259,-1.4904483,0.011572505,-1.318528486,-1.390402402,-0.815530922,0.016580439,-1.219681552,-0.036340719,0.408644752,-0.00126924,0.018821066,-0.367108083,-0.856716637,-0.505534899,-0.37250642,0.355468532,-0.800779084,0.162359641,-0.303552134,-0.022571017,-0.944898742,-0.08077649,0.153593745,0.157096643,0.353306663,-0.121110318,-0.236954241,0.019237556,0.748983815,0.337340767,-0.009855661,0.069061596,-1.299725964,0.554683159,0.087100004,-0.591895851,-0.275174037,-0.881909021,0.384945538,0.258161432,-0.143570016,-0.225619068,-1.125484224,-0.124605048,1.12014838,-0.833744627,0.306505085,0.306715295,-0.072167039,-0.432278042,0.344669763,-0.105019683,-0.392682817,-0.141616555,0.050348218,0.462354211,-0.318342041,-0.301814698,-0.083957851,-0.188873758,-0.867893864,0.285379018,-0.120541003,-0.652055236,0.224329324,0.251681157
-0.7840336,II-VI,ZnSe,M_i_neut,Hg,0.692561673,0.720311873,-1.003412723,-0.036650153,-0.34076114,0.498917141,-0.413232992,0.527960864,0.436147269,-0.300367777,0.856704127,-0.718857436,-0.518562913,-0.003905708,0.369092713,-0.303247126,-0.877338002,-1.472025835,0.857806885,0.828155972,-0.486986371,0.023897044,0.536592839,-0.271956802,0.588183938,0.585263094,0.590582108,0.031097812,0.379210046,-0.067054995,0.525676014,-0.02885193,0.718432297,-0.548631216,0.820567061,0.563180174,-0.573607431,0.070433058,-0.427365811,0.029079909,0.314393685,-0.041227906,-0.757838107,-0.086042411,-0.125954533,-0.205684478,-1.320159291,-0.125901921,2.420560904,-0.034214019,0.748983815,-0.012858047,0.076488221,0.635696904,-0.45769818,1.552584695,0.040706673,-0.879366677,-0.017970946,-0.533538169,0.189692819,-0.643369877,-0.349895031,-0.225619068,-0.682336235,-0.375049823,-0.554196853,2.004079956,0.086084353,0.086239871,1.455824675,-0.400732161,-0.380534566,-0.06845074,-0.847763281,0.260395701,-0.100727211,-0.313979459,-0.690497305,0.266290551,0.287421064,-0.196067843,-0.377724445,0.008810827,-0.129115462,-0.656036358,0.014998351,0.014909715
-0.59020788,II-VI,CdTe,M_i_A,Ca,0.577737052,0.433304014,0.844060272,1.257789165,-0.34076114,0.413808282,1.151250598,-1.132218981,-1.05765095,1.238351512,0.578753242,0.505000012,-0.571521025,-0.720721559,0.369092713,-0.727060798,0.663828461,0.433398043,-0.341737784,0.029819367,-0.486986371,1.152660134,-0.58790914,0.372640201,-0.946166978,-0.477072736,0.027471813,0.245037578,-0.470985375,0.012207653,0.408644752,0.006509277,0.00552567,-0.320716935,1.831498636,0.199786898,-0.366145964,0.070433058,-0.537205103,0.203944788,-0.516974212,-0.022571017,-0.166827845,-0.064693581,-0.188786245,-0.786667794,-0.767101077,-0.085971896,-1.151272362,0.049342904,0.748983815,-0.45404031,0.028414205,0.761633824,-0.342305183,1.244673077,-0.011621427,0.684765385,0.06986604,-0.881909021,1.421373534,1.057789007,0.386467048,-0.225619068,-1.04490509,0.521042676,-0.923055305,-0.738495286,0.306505085,0.306715295,-0.100574085,-1.420889817,0.68817154,0.013045761,-0.786829139,-0.363235952,0.015342729,1.185904231,-1.193747568,0.337731139,-0.33265536,-0.136117128,1.724837966,0.008810827,-0.122756071,0.382429996,0.352889172,-0.000248867
-0.80918085,II-VI,CdTe,M_B,Pt,0.908870268,0.595226073,-0.013851669,0.090701123,1.677203272,2.040455726,-0.525864331,-0.274307039,0.611164587,0.071263471,0.253990112,0.403481878,0.196002819,0.036593795,0.433226786,-0.216750381,0.952562044,0.191782119,-0.916178833,-1.383180853,-0.056923335,0.583212288,-1.190665642,1.266479969,0.632873107,0.979143717,-0.490096303,0.015451988,1.447395993,0.120224289,-0.387953879,-4.254297714,-0.005476129,-0.648826227,0.430507742,2.972537569,-0.18169273,-0.351065524,0.28678719,3.111026749,0.873282776,0.021428181,0.760684858,-0.059942821,-3.983521554,-2.953631172,1.126921531,-0.054100056,0.615361294,0.000140881,0.85564417,-4.414567332,-0.134010247,-0.623510633,0.864637505,-0.135306759,0.068126035,1.944167026,1.490239759,0.834668131,-0.206936676,-0.891127661,-0.662374984,0.566032275,2.716224322,-1.227037557,0.864747919,-0.922725834,-0.358282382,-0.358495623,-0.345505118,1.354430095,0.303756182,-0.106378012,1.361567689,-0.001037087,-0.077189045,0.003385915,0.497699677,-0.94595151,-0.013327758,-0.119892294,-2.658113461,-0.337619683,-0.110313273,-0.716140614,0.270716855,0.01387386
-0.84685184,II-VI,CdO,M_i_B,Mg,0.065575288,-0.027787649,0.38850814,0.525886495,-0.34076114,0.221905959,0.850360403,-0.676666848,-0.479218017,0.506448842,1.994145866,-0.408767068,0.113803946,-0.0358869,0.369092713,-0.012840782,1.460762512,-1.024972987,0.127937866,-0.346295898,-0.486986371,0.579536847,-0.8050724,0.255646094,-1.179952212,-0.010866699,0.360071101,-0.041057576,-0.074361508,0.010952661,0.408644752,0.001118636,0.466994842,0.693180763,1.203209857,-0.531094717,-0.771973161,0.070433058,-0.768968431,0.261073593,3.597910808,-0.022571017,-0.357874292,-0.074500157,0.166115569,-0.287186945,-1.071858449,-0.098350204,-1.246607057,0.029347561,0.748983815,0.109187073,0.036187648,2.383292797,-0.961727429,1.244673077,0.277560194,1.638365443,-0.878571295,-0.881909021,0.953293417,-0.25456131,-3.214313517,-0.225619068,-1.085175413,-3.839465814,0.625420744,-0.998897758,-1.060815444,-1.060724329,0.910019242,-1.10162978,0.443005768,0.051704358,-1.06383,-0.957716953,0.000571677,0.705337426,-1.230711348,-1.088312325,-0.872506427,-0.15470185,2.430075989,0.008810827,-0.12335152,4.724320609,0.186611581,0.058864288
-0.64410419,II-VI,CdTe,M_i_A,Mg,0.026574097,-0.06695308,0.38850814,0.525886495,-0.34076114,0.182534145,0.850360403,-0.676666848,-0.479218017,0.506448842,1.994145866,-0.408767068,0.113803946,-0.040631346,0.369092713,-0.076415017,1.460762512,-1.024972987,0.127937866,-0.346295898,-0.486986371,0.579536847,-0.8050724,0.255646094,-1.179952212,-0.010866699,0.360071101,-0.041057576,-0.074361508,0.010952661,0.408644752,0.001118636,0.466994842,-0.275460481,1.203209857,-0.531094717,-0.391587789,0.070433058,-0.768968431,0.230425344,-0.54805442,-0.022571017,-0.357874292,-0.074500157,0.142003429,-0.276419808,-1.071858449,-0.098350204,-1.246527749,0.029347561,0.748983815,0.094729072,0.035679383,0.761633824,-0.745657009,1.244673077,0.277560194,1.638365443,-0.878571295,-0.881909021,0.953293417,-0.25456131,0.372765409,-0.225619068,-1.085175413,0.504352463,0.346497818,-0.998897758,0.306505085,0.306715295,0.910019242,-1.10162978,0.443005768,0.051704358,-1.06383,-0.21604098,0.001534006,0.705337426,-1.152659127,0.416917462,-0.223228456,-0.15470185,2.430075989,0.008810827,-0.12335152,1.141535388,0.186611581,0.005938831
