∆H (B-rich),Type,AB,Site,M,Group.3+At_rad_2.1,BP.3+Ion_pot_2.1,BP.3+Sp_heat_cap.1,Group.3-Ion_pot_2.1,At_rad_2.3-At_rad_2.1,Mend_num.3+At_rad_2.1,Thermal_expn/Group.3,ICSD_vol/BP.2,At_rad_2.3+Ion_pot_2.1,CM6-CM2,Cov_rad/Heat_vap.2,ICSD_vol/Heat_vap.2,Period/Heat_vap.2,Period.2-CM8,At_rad_2.3+BP.3,Mend_num.3-Ion_pot_2.1,ICSD_vol.3+Heat_vap.2,Ion_Energy/BP.2,Electronegativity/MP.2,Therm_cond.1/MP.2,Period.2/CM1,Thermal_expn/Mend_num.3,Elec_Aff/Group.3,abs(Group.3-Group.1),ICSD_vol/CM1,Mend_num/CM1,CM1-Eps_elec,abs(Group.3-Ion_rad),CM1+ICSD_vol,Ion_Energy/CM1,abs(Elec_Aff.2-CM1),abs(Ion_pot_1.3-CM1),At_rad_2/Mend_num.3,abs(Heat_vap.3-Mend_num.3),abs(Mend_num.3-Ion_rad),Ion_pot_1/Elec_Aff.3,abs(Density.3-CM1),Cov_rad/Group.3,abs(Mend_num.3-BP.3),Elec_cond/Elec_Aff.3,Elec_Aff.1/Elec_Aff.3,abs(Group.3-Heat_fusion.3),CM1-Heat_fusion,Valence.2-CM1,Electronegativity.2+Therm_cond.2,Therm_cond.1/Mend_num.3,abs(Group.3-Ion_pot_1),Ion_pot_2.2*CM1,abs(Thermal_expn.3-Thermal_expn.2),CM1+Eps_ion,abs(Mend_num.3-Ion_pot_1),CM1-Ion_Energy,ICSD_vol/Elec_Aff.3,abs(CM1-Therm_cond.1),Heat_vap.1/CM1,CM1^3,abs(CM1-Thermal_expn.1),Valence.1/Electronegativity.3,CM1+Elec_Aff.1,Density/Group.3,CM1+Valence.1,Ion_pot_1/Electronegativity.3,Period.3/Thermal_expn.3,Mend_num.1/Mend_num.3,abs(Mend_num.3-At_rad_2.2),Period.3/Sp_heat_cap.2,Mend_num.3+Ion_pot_2.2,abs(Group.3-At_rad_1),Cov_rad.2*CM1,Cov_rad/Elec_Aff.3,Ion_rad.3+Ox_state.2,Therm_cond.3+Mend_num.2,abs(Mend_num.3-CM2),Mend_num.1/Elec_Aff.3,Density/Mend_num.3,abs(Electronegativity.3-Ion_Energy.3),Ion_rad/Elec_Aff.3,Period.3/At_wt,Group.3-Ion_rad.3,Thermal_expn.3+CM1,abs(Mend_num.3-Heat_vap.2),abs(Mend_num.3-Heat_fusion.2),abs(Electronegativity.3-MP.3),abs(Group.3-CM5),Ion_Energy.3*At_wt.3,Ion_Energy.2*CM4,abs(Heat_vap.3-Elec_Aff.3),Ion_Energy.3*Density.3,Electronegativity.2*CM4,abs(Ion_Energy.3-At_wt.3),abs(At_num.3-Ion_Energy.3),abs(Group.2-CM4),abs(BP.3-Mend_num.2),Therm_cond.3-CM5,Electronegativity.2*CM5,abs(At_wt.3-Group.2),Ion_pot_2.3*Ion_Energy.3,abs(Period.2-CM1),Elec_cond.3+Elec_cond.1,abs(Ion_pot_1.2-MP.2),abs(Period.3-Ion_Energy.2),abs(Group.3-Density.2),abs(Heat_fusion.3-Elec_Aff.3),exp(Therm_cond.3),Ion_pot_2.3*Ion_pot_1.3,abs(Valence.3-Heat_vap.3),Elec_cond.2^3,abs(Electronegativity.2-CM5),abs(Ion_pot_1.2-CM2),At_rad_2.3*CM2,Group.2*CM5,At_rad_2.2/Ion_rad.2,At_wt.3*At_rad_1.2,Ion_pot_1.2*CM5,Group.3*BP.2,abs(Valence.3-BP.3),abs(Heat_vap.2-Eps_elec),abs(Electronegativity.2-Heat_fusion.2),Mend_num.3*MP.3,abs(Density.3-Group.2),abs(Valence.3-Elec_Aff.2),abs(Mend_num.3-CM3),At_rad_2.3*Ion_pot_2.2,abs(Mend_num.3-Density.2),abs(Period.3-Electronegativity.3),Ion_pot_2/Therm_cond.2,At_wt/Elec_cond.2,abs(MP.3-Electronegativity.2),Elec_cond.3-Eps_elec,At_num/Elec_cond.2,abs(MP.2-MP.1),abs(At_rad_2.3-Heat_fusion.1),abs(Valence.3-Heat_fusion.3),At_num.3*At_rad_2.2,Heat_vap.3*Heat_vap.2
2.844,II-VI,CdTe,M_i_A,In,1.05634872,-0.478940813,-0.930836217,-0.945692317,0.363513725,1.017517128,0.100197457,-0.15220074,-0.261951583,-0.012694163,-0.028533188,-0.188350061,-0.082315777,0.063468973,-0.052433822,-0.90144083,-0.285939254,-0.099178327,0.264314875,0.528986532,-0.917002782,0.094671038,-0.175064601,-0.634669822,-0.181413788,0.019627069,-0.155836069,-0.558590044,0.186522752,-0.087009494,-0.709494936,-0.547994398,0.372578402,-0.318390682,-0.42822002,0.05133665,-0.799023778,0.090373885,-0.394072866,-0.281522519,0.079228905,0.503811113,-0.24846814,0.178735395,0.136952713,-0.382515076,-0.945369679,0.220348953,-0.579768193,0.337486084,-0.952980668,0.862388677,-0.192236296,-0.559077713,0.291911031,-0.21816454,-0.462029938,-0.054386999,0.8316993,0.036847412,0.759660341,0.069499443,-0.021315298,0.134394853,-0.929503144,-0.131325397,0.542705067,-1.127907323,-0.303237797,0.042610875,-0.242203419,0.659373845,-1.235118371,-0.021248286,0.044847706,0.58537212,-0.127359247,1.746765823,-0.689462223,-0.243277145,-0.286027282,0.593781057,-0.17034343,-0.04209865,0.216023021,-0.679086035,-1.034461521,0.132048141,0.137051017,-0.454273985,-0.41620499,-1.241522132,-0.341740393,-0.251265765,0.049864718,-0.580455611,-0.246993042,-0.734155762,-0.807897617,-0.848973382,-0.255405179,-0.276876051,-0.587329393,-0.173061505,-0.181600484,-0.987237459,-0.235002409,-0.807941243,0.522361341,-0.147651368,-0.178411747,0.033650219,-0.306793677,0.352206093,0.119002798,-0.9753398,-1.050561585,-0.119315001,-0.460438104,-0.223272068,-1.084651477,-1.235118371,0.260736414,-0.381478952,-1.009209634,-0.000906451,-0.024504661,-0.295330191,-0.058109915,-0.080958668,-0.266849839,-0.924079794,-0.62934823,-0.406659844,-0.674368705
2.838545147,IV-IV,Si,M_i_neut,Ag,0.872864322,-0.719231773,0.247650954,-1.003936976,0.655552332,0.838165844,-0.060194572,-0.232979733,-0.77895488,-0.081994698,0.029466762,-0.213153886,0.070637779,-0.731683398,-0.273770722,-0.969723497,-0.616718314,-0.185209677,-0.073660216,-0.012437785,-1.43839453,-0.04447518,0.091672885,0.935251163,-0.60584106,-0.052899384,0.261851117,0.898126267,-0.112740705,-0.433122616,0.059451336,-0.534044195,-0.176838484,-0.80409678,0.759484419,0.382508231,-0.000818139,-0.076532392,-0.806492448,-0.230110438,0.409237859,-0.425601307,1.5103211,0.464896797,3.180129703,0.060833347,-1.188555056,0.008057277,-0.560010406,-1.039151477,-1.226647604,0.563304027,0.747687561,3.598940737,-0.255685617,-0.221817904,-0.532899709,-0.177297442,0.037573541,-0.000392717,-0.837180284,0.190728667,-0.044794405,-0.059941264,-0.792996944,-0.127499787,0.525383025,-0.45896131,-0.16172285,-0.018182924,-0.997180122,2.864700172,-0.466462415,-0.061521124,0.013036731,-0.436342635,-0.168163195,-1.276130674,0.007642445,-0.403244416,-0.797731727,-0.428808815,-0.786099357,-0.233190282,0.299483218,0.223432132,-0.461632296,0.106083522,0.036059935,-1.165129481,-1.098564208,-0.365869804,-0.837212189,-2.854056896,-0.054369466,-0.914944206,-0.224307229,-0.475988708,2.065957065,-0.967557124,-0.930734648,-1.147975836,-0.2084171,5.274564661,-0.156384389,-0.246923107,5.97701341,-0.441130654,-0.719617638,-0.141613611,-0.164906523,0.014596888,-0.376345086,0.117648869,0.217409749,-0.287933689,-1.136218554,-0.464394271,0.083819179,-1.300402153,0.740464773,-0.466462415,0.161946716,-1.124212358,-1.118296846,-0.016627077,-0.291819333,-0.857072996,-2.471728886,-0.990266528,-0.256307841,0.104985483,-0.224784147,-0.473970612,-0.712665458
2.83680042,II-VI,ZnSe,M_B,Ni,-0.598464737,0.329160818,-0.154822314,0.5889365,0.348515323,-0.676001156,-0.140301007,-0.124824763,-0.359259297,0.134884666,0.281901712,-0.284480581,0.825925299,0.19949994,0.026024803,0.664381456,-1.102571525,0.076292677,-0.070610218,-0.180898125,0.300015074,-0.143598268,0.235406683,1.448905765,0.198960467,0.026031706,-0.238537141,0.451071169,-0.680103663,-0.108005343,-0.117737949,-0.318830053,0.824424086,0.692708979,0.527465141,-0.054937335,-0.712861622,-0.440131617,0.27173738,-0.490635809,-0.01486164,0.424464442,-0.107609429,0.085495782,0.354791206,0.560668684,1.270081225,0.25552646,0.026168616,0.173379061,1.402548087,1.154409831,0.563463657,-0.675320027,0.364121165,-0.22063144,-0.623261538,-0.090803848,0.797653929,-0.028551489,0.666709397,0.037121414,0.011751316,-0.158628348,-1.068377209,0.213293745,-0.682348332,-0.644094528,0.175518085,-0.425949386,-0.878199831,0.747875871,-0.698500642,-0.133221852,-0.021079704,-0.188060289,-0.488182009,0.018988121,0.514348482,-0.188525523,0.258697484,0.055924799,-0.35510591,-0.226694721,0.079825523,0.213348539,0.784897035,0.090714198,0.067064239,-0.021145129,-0.083182897,-0.68180836,-1.294296347,-0.556645783,0.048702901,0.10944052,-0.215343421,-1.187144377,0.481883138,-0.768599317,-0.392508751,0.056263495,0.610476375,-0.030000346,-0.150836752,1.793870728,-0.220669016,-0.810598618,-0.778937275,-0.087373821,0.050648948,0.199225279,0.483868925,0.108505199,0.107445176,1.399925625,0.107030428,-0.932329358,-0.456339902,-0.843143726,1.343554559,-0.698500642,0.264469549,0.195808772,-0.481111111,-0.003134341,1.087166144,-0.798913022,0.507675103,0.895590592,-0.318921242,-1.191314716,1.421849348,0.084223788,-0.363511015
2.836,II-VI,CdTe,M_i_B,Zn,0.942068731,-0.927988576,-1.389478247,-0.831322,0.834439829,0.882179272,0.077998992,-0.693381364,-0.734895958,-0.322994969,-0.087725997,-0.579086958,-0.25308191,1.18375202,-0.969081977,-0.766382374,-1.341373591,-0.451827,0.192051094,0.384361426,0.265693728,0.069274236,-0.13610579,-0.436912684,-0.25438653,0.031935212,-0.082930935,-0.358808167,0.114283059,-0.132561536,-0.531650069,0.001565841,0.272494716,0.024014949,-0.208664227,-0.0129802,-0.70977423,0.0750584,0.155206977,-0.452874746,0.035135194,0.03224936,-0.174765892,0.511416455,0.279590273,-0.277864958,-0.762610418,0.267465331,-0.576924269,0.264371488,-0.728042046,0.936322591,-0.364198885,-0.660037171,0.427838167,-0.219961792,-0.550438165,-0.103759751,0.758567541,0.032501353,0.685359777,0.018686437,0.043452415,0.105168927,-0.294975554,0.248917255,0.345705158,-1.327876956,-0.020360902,0.017403509,-1.118531843,0.751704802,-0.718562279,-0.058669339,0.039922598,0.780070092,-0.175889482,-0.691889592,-0.664886764,-0.324445816,0.161269283,0.03792272,-0.636123987,-0.139676996,0.004860543,-0.166638814,-0.985640169,0.076219858,0.215842053,-0.093624024,-0.14144683,0.009843073,0.18931402,-0.545190328,0.120208699,0.020598691,-0.235911163,-1.147244928,-0.155858336,0.352516252,-0.070827538,-0.41953028,-0.847322313,-0.105398993,-0.171771643,-0.982535641,-0.209091469,-0.946038315,-0.30402609,-0.207888234,-0.184339098,0.174130506,-0.038257276,-0.195307033,-0.354680546,-1.210780058,-0.842404704,-0.637605658,-0.184774084,-0.418353979,-0.879366677,-0.718562279,0.280249105,-0.567228492,-0.862726083,-0.002936653,0.031213137,-0.789912923,-0.676129752,0.103122177,-0.57809148,-0.710802279,-0.491651768,-0.076171044,-0.218291438
2.827323087,III-V,BAs,M_i_A,Cu,0.624948631,-0.286878594,-0.444516003,-0.712751899,0.607404017,0.561444584,-0.067094996,-0.019796473,-0.690760927,-0.761209853,-0.005483991,-0.019315753,-0.021825504,0.184333483,-0.304556651,-0.649540294,-0.637697657,0.096808798,-0.005858935,-0.012085163,0.395291464,-0.046853414,-0.245896981,-0.799930351,0.06746364,0.100244856,1.660675641,1.054590136,-1.627984536,-0.367694203,0.020844297,-0.453787506,-0.073033083,-1.092048806,0.871747472,0.03615624,-0.249889306,-0.010882829,-1.105615604,-0.207072607,-0.07782619,-0.551743289,0.509051412,0.440773727,2.915231011,0.16360994,0.665446161,0.085773833,-0.556418081,-1.14797006,0.522792509,0.660445892,-0.039826847,0.451598705,0.464137313,-0.223048289,-0.618971665,0.20421068,-0.662041559,-0.00044413,-0.123146454,0.007626757,0.05363505,0.695914954,-0.511669137,0.251315116,0.413679712,1.691458776,0.21055807,0.054801667,-1.13975908,2.641516073,0.216954435,0.750353848,0.0139285,-0.648535531,-0.146787258,0.830027241,-0.571380054,-0.434481515,-1.133789615,-0.615972102,-0.956867826,-0.260462911,0.280983008,0.182365232,-0.76327715,0.120621454,-0.078377685,-0.64262449,-0.678549455,0.341587673,-1.15487057,-2.632935233,-0.027390582,-0.172426093,-0.215781849,-1.297905636,2.946153663,-1.03471966,-0.700405098,-0.98820214,-0.392534976,3.877655089,-0.149358295,0.024154977,5.243576332,-0.514696074,-0.076861407,0.321163586,-0.148143458,0.180709775,0.068543751,0.087583424,0.350005403,0.008905429,0.819926628,-0.649550049,0.128290599,-1.002394253,0.645104768,0.216954435,0.138522584,-1.178662413,-0.572522221,0.006150049,-0.189681497,-1.033347844,-0.945383139,-0.584865211,-0.995280817,-0.405409193,-0.099519753,-0.090042872,-0.722098583
2.82,II-VI,CdTe,M_i_B,Cd,0.942068731,-0.981720787,-1.44435849,-0.831322,0.654085151,0.904735582,0.077998992,-0.758138019,-0.553768325,-0.481122157,-0.095951737,-0.633385786,-0.276812458,1.419469103,-0.839067117,-0.788892117,-1.101002523,-0.494024277,0.219112568,0.438520902,-1.020631027,0.073507036,-0.13610579,-0.436912684,-0.20496993,0.023600229,-0.132301751,-0.358808167,0.163203243,-0.101714031,-0.464672848,-0.194908011,0.28917533,0.138185164,-0.245256859,-0.0129802,-0.507944405,0.0750584,0.282148454,-0.452874746,0.035135194,0.122056967,-0.224676508,0.561888507,0.164307774,-0.295306645,-0.762610418,0.315150764,-0.57782235,0.313884151,-0.765531816,0.886255092,-0.364198885,-0.591668174,0.335789318,-0.218608094,-0.490568769,-0.088568135,0.808091826,0.032501353,0.735675568,0.034321208,-0.023627635,0.110039915,-0.576303361,-0.133238202,0.287642785,-1.327876956,-0.274836444,0.017403509,-0.672759863,0.641075868,-1.432039242,-0.058669339,0.040743449,0.33117874,-0.175889482,1.746765823,-0.375375514,-0.271389213,0.290509715,0.18165041,-0.474539827,-0.234679211,0.34920205,0.164565258,-0.913395876,0.194483073,0.132100271,-0.867162576,-0.901137227,-0.443927731,0.32796037,-0.340692799,0.083790071,-0.765522216,-0.268557793,-0.68284425,-0.262116589,0.292311648,-0.802592258,-0.741692866,-0.930087005,-0.146073187,-0.20497077,-1.066408406,-0.220327178,-0.977082065,-1.08843981,-0.461552319,-0.105783607,0.120077379,-0.377919011,-0.050455422,-0.415559476,-1.149099072,-0.753215343,-0.47501287,-0.251717919,-0.712491647,-0.879366677,-1.432039242,0.306593375,-0.879905351,-0.904736244,-0.001803517,0.0221332,-0.619795716,-0.575415408,0.073123817,-0.461537137,-1.02946155,-0.580834569,-0.496915014,-0.118414801
2.817864786,IV-IV,GeSn,M_i_A,P,1.9610424,-1.64953945,-1.575495964,-1.679425252,1.758220942,1.891144741,-0.14731873,-0.792116666,-1.503850544,-0.206329521,-4.487804795,-0.758123242,-2.262352567,0.699404622,-1.509144459,-1.597763655,-1.636352658,-2.982368868,-0.208875715,-0.236956,0.039182634,-0.118977051,0.211504539,1.726279715,-0.246867328,-0.044672211,1.083711493,0.289078948,0.151121553,-0.820402579,-0.451801577,0.423285272,-0.763310641,1.051602427,0.078450636,0.159208834,-0.459130603,3.424445271,1.063000601,-0.06204347,0.17056406,1.062338683,0.829939983,-0.759809623,-0.088105476,0.247016523,-0.483847961,0.139169811,-0.504552913,-0.133630838,-0.768365783,0.441063146,0.056767172,0.961735729,-0.371836149,-0.221963703,-0.623624409,-0.345164799,-0.11591352,3.591202894,-0.840240086,0.507545353,0.001918401,-0.276537893,0.636433002,0.108492535,0.778960268,0.024678973,0.403536869,0.176108502,-0.081589357,0.285210682,0.584416646,0.020072139,3.029255629,0.062913378,-0.099649604,-0.023857367,-1.77258189,-0.105648549,1.291332457,1.100264007,0.553067514,0.437981752,-0.599919299,-0.653303389,0.156464447,-0.747530133,-0.332895683,0.747534956,0.751012035,0.8724161,1.226487773,0.229899013,-0.245539967,1.272076257,-0.119975235,-0.07991353,1.286533339,1.198024073,0.921371128,1.248334467,-0.029550179,-0.263690318,-0.056133611,1.001470213,-0.25941687,-0.017886685,0.774617116,0.563924685,-0.499989795,0.228004715,0.406771854,-0.529544245,-1.30751227,1.081377077,1.577209054,0.751316123,-0.759280756,1.29893475,-0.405737918,0.584416646,0.093989048,1.187683218,0.344713349,0.002601229,-0.226074422,0.532353426,1.256655854,-0.698276244,-0.352096102,-0.558857499,0.674130259,0.905706339,0.616115268
2.802404556,IV-IV,GeC,M_A,Ga,-0.93329095,-0.064046992,-0.05746777,0.63116463,-0.679313379,-1.126273017,0.030803289,-0.074906157,0.402101148,0.366289784,-0.399319432,-0.067456887,-0.20130139,-0.25037325,-0.349312437,0.814335249,-0.955472068,-0.282026375,-0.211671726,0.57832125,-0.253651784,0.06550885,-0.03790566,-0.123189851,0.015499174,-0.003796547,1.201962985,-1.280242589,0.473572815,0.125895075,-0.432732577,-0.017648247,0.438169474,-1.278036766,-0.946069067,-0.950686566,-0.66509138,-1.083876662,-1.433151147,0.529658087,-1.363735993,-0.294811612,0.500960422,0.387295319,-0.169938196,0.352465538,-0.392563488,0.264030415,1.506003069,-0.289711931,-0.19112532,0.111049508,-0.851322486,-0.255472315,-0.007024009,-0.217242502,-0.134736691,0.336666906,0.226044835,-1.134598159,-0.508589863,-0.578975049,-0.094408189,0.116926304,-1.088428992,0.251573101,-0.252720087,-1.040417909,-0.250410274,-5.025430397,-0.411657695,0.706514201,-1.236199834,0.276746052,-1.818994567,-0.87439887,1.868113745,-0.060705712,-0.010673917,0.65602707,-0.901974617,-1.153688378,-0.773109367,-1.045249404,0.728194331,0.463711317,0.08792456,0.298015312,0.101154484,-1.139066745,-1.122471924,0.062791589,0.119803793,-0.461473205,0.02275686,0.388218754,-0.81877701,-0.543492388,-0.355606219,-0.627257759,-1.079687427,-1.153112405,-0.566896557,-0.155376265,-0.871742936,0.222543414,-0.24383936,-0.56772392,-0.840984107,-0.296281895,-0.382918197,0.36450868,-0.119105564,0.509843155,0.345948003,-0.000958153,0.892877345,-0.241553569,0.809279889,0.060210545,0.378141096,-1.236199834,0.275486719,-0.940459961,-1.003598879,0.001010485,-0.182492847,0.103253047,1.149423026,-0.563665799,2.996759894,1.71093248,-0.551306725,-0.307623226,-0.682605619
2.79999697,III-V,GaP,M_i_neut,Ti,-0.400389196,0.121804964,0.846874311,0.226815014,-0.031173264,-0.143296959,-2.069021713,1.182654181,-0.12952729,0.24536694,0.328858146,1.484447828,1.229406137,-0.253681573,0.402365445,-0.034764273,0.227702819,-0.231302046,-1.572556009,-0.268071127,0.352342747,-0.85726397,0.399790438,-0.590037094,-0.844624661,-1.162356676,2.089277744,-0.481655718,-0.161946718,0.172573949,-0.785188763,-0.780805596,-0.093916569,-0.413124951,-0.894668323,0.290890013,-0.965481555,-0.242361337,-0.583938469,0.133250228,0.314166621,-0.293663415,-0.145887823,-0.350240001,-0.620714629,0.160277583,-1.120639971,0.601366937,-0.544593344,-1.085267752,-0.804449693,-0.506330665,-0.787759224,-0.655386831,0.361266734,-0.221851456,-0.221340689,-0.459879962,-0.702365361,-0.077738258,-0.09980792,0.179893782,0.059506789,0.692256494,-1.079130737,0.141013519,-0.542782911,-0.457922668,-0.121568795,-0.100747115,0.103444076,-0.567944438,-1.260778883,1.032714934,-0.012411716,-0.980248168,-0.983854307,-0.052453536,0.014235659,-0.432622712,-0.281302998,-0.650975551,-0.328795679,-0.868104331,0.492063382,0.344799169,-0.020476923,0.236877927,0.25325333,-0.744389266,-0.746890386,-0.880068272,-0.560067506,0.053866224,0.230977047,-1.489526533,-0.128307745,-1.247976645,-0.846588906,-0.212964045,-1.042175773,-1.145556858,-0.321879849,-0.246377216,-0.071390603,-0.514522231,-0.23889868,-1.003198515,-1.012417127,-0.309100151,0.415094003,-0.154744452,-0.16096293,0.299504782,-0.071312942,-0.710509529,0.835991842,-0.383099577,0.017560458,-1.020946172,-0.354089809,-1.260778883,0.193828755,-0.954707219,-0.990415783,-0.0031151,-0.252120941,-0.339132352,2.182441502,-0.700045443,0.105798608,-0.302842037,-0.852243382,-0.562053027,-0.338525141
2.794755442,IV-IV,SiSn,M_i_B,In,1.732482421,-0.959848142,-0.871068846,-1.450684618,0.986703708,1.710694266,-0.091176886,-0.315416891,-0.729026781,-1.628559011,0.053960145,-0.390331812,0.129353365,1.724376972,-0.052433822,-1.417685714,-0.285939254,-0.250743958,-0.452749882,-0.212145525,-1.405141629,-0.074013699,0.136459571,1.330765439,-0.5901763,-0.051722813,0.731745351,1.29769002,-0.10525779,-0.421193275,-0.85988656,-0.694168001,-0.294037818,-0.318390682,1.125410741,-0.027756336,-0.611969046,-0.134459728,-0.394072866,0.070853092,-0.204311218,0.503811113,1.502686687,0.065404716,0.136952713,0.19105781,-1.031543899,0.205381992,-0.579768193,0.067287046,-1.262391179,0.555645617,-0.440624848,0.947120237,-0.358894303,-0.221464541,-0.610825909,-0.08045089,-0.105326532,-0.010252482,-0.829483895,0.078569813,-0.021315298,-0.201143474,-0.929503144,-0.131325397,0.542705067,-0.059022045,-0.357572517,0.140773749,-0.242203419,0.659373845,0.118069858,0.126677255,0.003725536,0.58537212,0.009960969,-1.276130674,-0.689462223,-0.358663331,-0.286027282,0.593781057,-0.17034343,-0.099358201,0.216023021,0.882531249,-1.034461521,0.132048141,0.11092381,-0.454273985,-0.41620499,0.573339937,-0.341740393,-0.211588901,0.050811655,-0.580455611,-0.246993042,-0.492453878,1.450750639,-0.848973382,-0.255405179,-0.276876051,-0.587329393,-0.173061505,-0.181600484,-0.987237459,-0.235002409,-0.864226717,-0.929037531,-0.329065073,-0.118912585,0.033650219,-0.306793677,0.290990944,0.119002798,-0.9753398,-0.216583126,-0.119315001,-0.460438104,-0.223272068,-1.084651477,0.118069858,0.260736414,-0.381478952,-1.009209634,-0.000703982,0.032347451,-0.295330191,0.747081328,0.109768596,-0.485233428,-0.544925789,-0.62934823,-0.406659844,-0.674368705
2.793104177,III-V,InSb,M_i_B,Pt,0.961424442,-0.058164732,-0.233339455,-0.866022411,0.762351693,1.001006367,0.02895093,0.254073183,-0.67667727,-0.637963957,0.106627605,0.313683651,0.354638514,2.254666927,0.432843909,-0.900635135,0.503727715,-0.329355171,-0.556556327,1.849105562,-0.288488296,0.03898043,-0.176958629,-0.997687489,-0.054794109,-0.06641746,-0.24107115,-0.741563761,0.806772251,0.066901356,0.573124129,-0.306572532,0.034166319,-0.709189949,-0.733386857,-0.234229249,1.747363711,0.040207907,-0.94440886,-0.710987933,-3.025556333,-1.187838061,-0.416416547,-0.164182933,0.60188681,1.060922704,0.129898891,0.237178833,-0.544892705,-0.714479881,0.109412543,-0.796590013,0.353971513,-0.666088653,0.217757346,-0.217472733,-0.350751922,0.905195246,-0.169887082,0.029802429,0.085673117,-0.191570154,0.003763447,0.251379346,-0.990199151,0.098450957,0.261982797,-0.076549225,-0.170763361,0.180035693,0.145898551,0.286737729,0.22719578,0.762225926,0.041247693,-0.573682942,0.330519121,0.437986984,-0.601949595,-0.242634703,-0.500982261,-1.186679911,-1.107831021,-0.710935424,0.846840539,0.598374818,-0.945052103,1.139373473,0.639528046,-0.483339472,-0.520423771,-1.063643748,-1.068221073,-0.054865972,0.0073468,-0.410868981,-0.212034814,0.301813909,0.156859542,-0.993752598,-0.893851496,1.353671541,-0.00655278,-0.188660562,-0.147798672,-0.051129277,-0.226553124,-0.204819375,0.040236415,-0.526165522,0.03873079,0.407610858,-0.943362454,0.069529748,0.612012613,-0.313744371,0.62816177,-0.502936257,0.338228621,0.871851363,0.537062594,0.22719578,0.250919408,1.476913972,-1.00901827,0.178783977,0.000246427,-1.072866215,-0.355948175,0.00081347,-0.356154534,-1.155679453,-0.780080199,-0.636999308,0.25846653
2.729,II-VI,CdTe,M_i_neut,Ni,0.713508752,-0.227550826,-0.67407508,-0.602581367,0.74426249,0.701728797,0.033602064,0.1507679,-0.644332142,-0.182174524,0.052052943,0.343606017,0.150168236,0.529794511,-0.191806274,-0.586304433,-0.326971753,0.098244648,-0.091911624,-0.183947315,0.309138588,0.035411833,-0.058188169,-0.041398408,-0.277572771,0.035845982,-0.059766175,0.040755586,0.091329735,-0.147035168,-0.111138489,-0.544171334,0.1390498,-1.307423221,0.08407683,0.233198087,-0.338655224,0.044427431,-1.320128183,0.202990673,0.203907674,-1.019191716,-0.15134786,0.080522624,0.354791206,-0.138331468,-0.397091894,0.255765857,-0.551777994,0.241140174,-0.428123882,0.959814233,0.294002746,-0.692115866,0.471027436,-0.220826339,-0.578528853,-0.005014247,0.735330774,0.023809235,0.661751637,0.120312449,0.05593915,0.066201025,-0.686585976,0.204157187,0.189286526,-1.158084033,0.183011621,0.113886877,-1.224668029,0.371500015,-1.181412172,0.084562966,0.033355788,-0.544611068,0.009864178,-0.691889592,-0.519232095,-0.395292315,-1.226205451,-1.057809186,-1.093437218,-0.462113095,0.296300323,0.208540807,-1.081874461,0.113707486,0.157830668,-0.609354944,-0.674870256,-1.137717113,-1.397900271,-0.365227856,-0.023685971,-0.318159902,-0.221256725,-1.197750698,-0.26694651,-0.768599317,-0.734425749,-1.156290258,-0.715993437,-0.157410551,-0.157178308,-0.165550703,-0.220669016,-0.536896418,-1.047849912,-0.287845738,-0.061399106,0.199225279,0.179010503,0.105789789,0.369399345,-0.494078357,-0.176789085,-0.932329358,0.22417351,-1.220697558,-0.063549873,-1.181412172,0.26384926,-1.278456011,-0.560914066,-0.00144351,0.021720475,-1.195858924,-0.570837484,0.071760256,-0.548464875,-0.870131914,-0.385337196,-0.12009081,-0.553946128
2.713,II-VI,CdTe,M_A,Se,2.260406377,-0.179839976,-0.625344849,-2.150701664,1.391453035,2.034791033,0.334081193,-0.796066918,-1.294296383,-0.653499137,-0.135161275,-0.892211371,-0.389928585,1.414560553,-0.800459609,-1.91661461,-1.434783926,-0.518739825,0.246665968,0.493664895,-0.420850718,0.285567398,-0.585535884,-0.056022003,0.112017802,-0.029865355,-0.448995802,-0.19607068,0.477006672,0.096160383,0.16206291,-0.589175918,1.124862541,1.021000919,-0.647967682,0.643218606,1.099612799,0.251738326,0.704681742,1.295362718,0.485005493,1.758540931,-0.544833153,-0.743202946,0.32126976,-1.169123028,0.28530968,0.337131701,1.146345112,0.631488087,-0.220193179,0.565092104,1.390265853,-0.153108395,-0.254667253,-0.216852953,-0.106530529,0.41970981,1.125770319,0.082637629,1.05843125,0.557426142,0.077903539,0.354073023,1.748989762,0.248937887,1.685931082,0.978979179,-0.407697721,0.274584073,-1.44516536,0.46508662,1.432375949,0.323122524,0.081867529,2.957673567,0.319244883,-0.197839938,-3.08760356,-0.52125555,2.56486772,2.047097838,1.050848357,1.722011092,0.376181023,0.003175851,0.942617425,0.207689591,-0.152160752,0.067098386,0.045553255,0.575050226,-0.258152384,0.275992303,-0.343511686,1.954694364,-0.260688584,-0.349119319,-0.855110193,0.709819923,0.964361347,2.162203572,1.180368716,-0.260709469,-0.261530163,1.645595594,-0.226649679,0.435911527,0.055359328,0.200403829,-0.398046922,0.187003674,0.19659279,-0.230312571,-2.568504072,1.372567805,-0.328077465,0.983599516,-0.519695733,2.41519803,0.156299443,1.432375949,-0.199547122,1.907932822,1.63777884,0.003788981,-0.005519337,0.429459869,-0.013360604,-0.018234824,-0.342864055,0.273355294,1.729634529,1.389218937,-0.748701337
